draw,strategy,k_total_per_h,layer_USD,electricity_scale,fixed_USD_kg,emission_factor_kg_kWh,window_feasible,cost_reduction_fraction,predicted_life_h,electricity_only_kgCO2e_per_tCl2
190,rule,0.004766330515303529,0.2591242902233151,1.0802434343858713,0.16681019450767529,0.4938563395987935,True,0.005709412157543947,71.83890103336192,1292.8910754198473
190,mpc,0.004766330515303529,0.2591242902233151,1.0802434343858713,0.16681019450767529,0.4938563395987935,True,-0.003929325761282909,72.74825421099942,1291.5645293644238
191,rule,0.003838903988877748,0.4621847483641679,1.0516119694301505,0.08632139868044894,0.3115030314032605,True,0.0026626766975805793,89.19419375249379,811.7540863828664
191,mpc,0.003838903988877748,0.4621847483641679,1.0516119694301505,0.08632139868044894,0.3115030314032605,True,-0.006622473127711359,90.32323417974055,810.9975419222305
192,rule,0.0038382366668654163,0.14500837219889906,0.6796941498925813,0.06086596415039672,0.18588300891658097,True,0.008961674766801764,89.20970119875865,484.39587536495765
192,mpc,0.0038382366668654163,0.14500837219889906,0.6796941498925813,0.06086596415039672,0.18588300891658097,True,-0.0033568528241125772,90.33893792279359,483.9444584540938
193,rule,0.004269153960477047,0.4306973950663814,1.2580988792971743,0.15872192389396278,0.5124907618446737,True,0.003875981635470982,80.2051060587474,1338.3949486337654
193,mpc,0.004269153960477047,0.4306973950663814,1.2580988792971743,0.15872192389396278,0.5124907618446737,True,-0.00530439706699859,81.22036056582017,1337.0881574670136
194,rule,0.004409538874182029,0.24692632546070664,0.7066958470875021,0.16155221435297684,0.29975844822759623,True,0.002844142748186562,77.65164475269536,783.378864784647
194,mpc,0.004409538874182029,0.24692632546070664,0.7066958470875021,0.16155221435297684,0.29975844822759623,True,-0.00463156500110995,78.6345769647548,782.6028632035811
195,rule,0.008469287832935667,0.1130703708849788,1.084501820612747,0.12044316487615354,0.4555785669769078,False,,40.429367018276906,1212.9908360138418
195,mpc,0.008469287832935667,0.1130703708849788,1.084501820612747,0.12044316487615354,0.4555785669769078,False,,40.941131157748764,1211.359222143666
196,rule,0.005690553869516805,0.1126576016424903,1.0271284429888132,0.09343584889822468,0.628364570873473,True,0.010842119716386489,60.17128631632787,1652.3334003486923
196,mpc,0.005690553869516805,0.1126576016424903,1.0271284429888132,0.09343584889822468,0.628364570873473,True,-0.002189872101952206,60.93294816843329,1650.4930770986143
197,rule,0.005536788504519796,0.0527419854138986,0.945864555291617,0.11255050478044111,0.6341348738187044,True,0.012877061783642008,61.842338009058565,1666.2952903077519
197,mpc,0.005536788504519796,0.0527419854138986,0.945864555291617,0.11255050478044111,0.6341348738187044,True,-0.0006821198556838937,62.62515241423654,1664.463077211566
198,rule,0.0038172508636663497,0.1600097780050012,1.2658394082722704,0.09392363342139573,0.4119184971677897,True,0.012393281122144995,89.7001424350484,1073.3120179823723
198,mpc,0.0038172508636663497,0.1600097780050012,1.2658394082722704,0.09392363342139573,0.4119184971677897,True,-0.0019492050977358844,90.83558727599839,1072.314141836174
199,rule,0.004070125649658211,0.47545875254982817,1.2624777045708164,0.08373045574459542,0.2255811082978952,True,0.0038456479435503566,84.12711932122707,588.5316831459925
199,mpc,0.004070125649658211,0.47545875254982817,1.2624777045708164,0.08373045574459542,0.2255811082978952,True,-0.006280833296563593,85.19201956579957,587.9690370890247
200,rule,0.004051819072632638,0.32557105839900735,1.021293867476567,0.14611884828382887,0.4667369014306264,True,0.004784687371642171,84.50721516513971,1217.585433773081
200,mpc,0.004051819072632638,0.32557105839900735,1.021293867476567,0.14611884828382887,0.4667369014306264,True,-0.004621924748373862,85.57692674950857,1216.4237008655052
201,rule,0.0027960360291860646,0.27072851116952545,1.155007343997,0.06923867305852245,0.15542042618784493,True,0.010995800547363932,122.46192202353674,402.8446564043486
201,mpc,0.0027960360291860646,0.27072851116952545,1.155007343997,0.06923867305852245,0.15542042618784493,True,-0.003063113686889496,124.0120729352271,402.5148957799328
202,rule,0.005256106996554531,0.16079126162667343,1.1270832073495478,0.059219290185638596,0.18057582928143154,True,0.010639711811722408,65.14478232761195,473.85895226729156
202,mpc,0.005256106996554531,0.16079126162667343,1.1270832073495478,0.059219290185638596,0.18057582928143154,True,-0.003084417036351761,65.96939982542983,473.35038418413586
203,rule,0.006023739643884318,0.09052517655656067,0.6623009711832739,0.12897102752246686,0.47034271768950775,True,0.007426192706264989,56.843085263291115,1238.734664742433
203,mpc,0.006023739643884318,0.09052517655656067,0.6623009711832739,0.12897102752246686,0.47034271768950775,True,-0.002424133744678869,57.56261798814291,1237.3175398750388
204,rule,0.005187604217665772,0.282936451654195,1.3000171527715776,0.06871672420563371,0.47593145712129614,True,0.007257171219198777,66.00502502005712,1248.5076276319
204,mpc,0.005187604217665772,0.282936451654195,1.3000171527715776,0.06871672420563371,0.47593145712129614,True,-0.004738789697261492,66.84053166588065,1247.1757914701702
205,rule,0.0033430856836152425,0.3433516767691776,1.0285274516567615,0.057637148300707,0.4587505696723313,True,0.00704887371355134,102.42272516655933,1192.4528333928188
205,mpc,0.0033430856836152425,0.3433516767691776,1.0285274516567615,0.057637148300707,0.4587505696723313,True,-0.004991155456474994,103.71921535854112,1191.4045330053548
206,rule,0.0047995073161469564,0.20283407117559094,1.1285102967955083,0.12807489325657498,0.19997121782300556,True,0.00827500485715138,71.3423115387744,523.5992734617945
206,mpc,0.0047995073161469564,0.20283407117559094,1.1285102967955083,0.12807489325657498,0.19997121782300556,True,-0.0031975106597035285,72.24537877344244,523.060342423935
207,rule,0.004295331922756329,0.13984617535231658,1.3092935716478982,0.1740091641728288,0.534143338969345,True,0.011047152292893547,79.71629488448445,1395.123105812482
207,mpc,0.004295331922756329,0.13984617535231658,1.3092935716478982,0.1740091641728288,0.534143338969345,True,-0.0015179759624401878,80.7253619083387,1393.7572179147012
208,rule,0.004053771633454501,0.1449393683769249,1.2047686713510501,0.1122446913380171,0.21720023363248445,True,0.0118091703670834,84.46651097841777,566.619923812635
208,mpc,0.004053771633454501,0.1449393683769249,1.2047686713510501,0.1122446913380171,0.21720023363248445,True,-0.0018413819236426932,85.53570731991674,566.0791814443468
209,rule,0.0029252204807756633,0.47946308536918414,1.0654953748543472,0.15461430815441235,0.588801263392219,True,0.004470940891593167,117.05372242245099,1527.1869884099972
209,mpc,0.0029252204807756633,0.47946308536918414,1.0654953748543472,0.15461430815441235,0.588801263392219,True,-0.004856723196507984,118.53541511134279,1525.914709260394
210,rule,0.005842350123806627,0.1217348102245798,1.2754341959380975,0.14844513099046325,0.36068788849334,True,0.010804062438419804,58.60791272777823,949.1337522519276
210,mpc,0.005842350123806627,0.1217348102245798,1.2754341959380975,0.14844513099046325,0.36068788849334,True,-0.0017581832710982237,59.34978504078809,948.0634732086346
211,rule,0.0038667035449643982,0.34550717716130397,1.2560128814177651,0.12757761928066041,0.591770522164611,True,0.006820736894395996,88.55293461199021,1542.3270355341515
211,mpc,0.0038667035449643982,0.34550717716130397,1.2560128814177651,0.12757761928066041,0.591770522164611,True,-0.004220663734776586,89.67385783492682,1540.8851183572215
212,rule,0.0037989586848122332,0.3014869784317314,0.9331865667955277,0.09136281232741089,0.35034728421533345,True,0.005660813258287933,90.13205317290965,912.7950765408318
212,mpc,0.0037989586848122332,0.3014869784317314,0.9331865667955277,0.09136281232741089,0.35034728421533345,True,-0.004871223715413153,91.27296523838955,911.9481889882668
213,rule,0.004211687807731144,0.07096391698728136,1.1699098524124758,0.09579897552493491,0.20995354297258637,True,0.01447239701995262,81.29946040935069,548.1473318021422
213,mpc,0.004211687807731144,0.07096391698728136,1.1699098524124758,0.09579897552493491,0.20995354297258637,True,-0.0007129982712201777,82.32856750313996,547.6153357544711
214,rule,0.0038597466830152314,0.46556680346418144,0.9487675069712183,0.07960867618613114,0.3577345378469984,True,0.0013580706214104676,88.71254367234646,932.3280948143241
214,mpc,0.0038597466830152314,0.46556680346418144,0.9487675069712183,0.07960867618613114,0.3577345378469984,True,-0.007240039695631362,89.83548726313568,931.457142346909
215,rule,0.002618684686987073,0.07825961706096177,1.2991271696017535,0.17228582299873338,0.3151639982078236,True,0.013491865092322253,130.75569879898006,816.1315802668239
215,mpc,0.002618684686987073,0.07825961706096177,1.2991271696017535,0.17228582299873338,0.3151639982078236,True,-0.0004485980200372719,132.41083422681527,815.4799418559268
216,rule,0.00330580051763886,0.2817853566126613,1.3475180347158227,0.10038219370147335,0.15917730063403482,True,0.010344442751079264,103.57792140033456,413.6779358102952
216,mpc,0.00330580051763886,0.2817853566126613,1.3475180347158227,0.10038219370147335,0.15917730063403482,True,-0.003017028676480571,104.88903432945274,413.3159424026124
217,rule,0.003842460513146682,0.37026909792525564,1.117804827770282,0.15138418802644,0.1620606293151746,True,0.004952077172621694,89.1116369341105,422.3257157372143
217,mpc,0.003842460513146682,0.37026909792525564,1.117804827770282,0.15138418802644,0.1620606293151746,True,-0.004659554207725014,90.23963233833977,421.93195619567814
218,rule,0.005280165340733177,0.17632967133839123,1.2788719294208304,0.16821246126956557,0.34281466388359283,True,0.009037839690104188,64.84795912349936,899.7024166256688
218,mpc,0.005280165340733177,0.17632967133839123,1.2788719294208304,0.16821246126956557,0.34281466388359283,True,-0.002480699859084723,65.66881936556898,898.7347642229442
219,rule,0.003855237419491874,0.32364034869777086,1.3258709495980399,0.10865507442871375,0.4658593678025206,True,0.008103120404986952,88.81630595562984,1214.095502157907
219,mpc,0.003855237419491874,0.32364034869777086,1.3258709495980399,0.10865507442871375,0.4658593678025206,True,-0.003920231627930981,89.94056299304287,1212.9619040437667
220,rule,0.005888636552943709,0.184291725388748,1.3214133500912464,0.13141275981649578,0.3239991746841838,True,0.009003929931791665,58.14723715798262,852.7739070087032
220,mpc,0.005888636552943709,0.184291725388748,1.3214133500912464,0.13141275981649578,0.3239991746841838,True,-0.0029519430931685964,58.88327813466595,851.8087069824279
221,rule,0.005402150084881991,0.44773578636680617,1.2125456339269494,0.08502441649529854,0.545849603445797,True,0.0009850806894734498,63.383641846496936,1433.3935756332278
221,mpc,0.005402150084881991,0.44773578636680617,1.2125456339269494,0.08502441649529854,0.545849603445797,True,-0.00749912461990454,64.18596642683235,1431.8354610937854
222,rule,0.004415683535030318,0.15141613979684918,0.8828776899857963,0.1282933173829648,0.5010010896982644,True,0.008463296971217948,77.54358831759716,1309.3395270259105
222,mpc,0.004415683535030318,0.15141613979684918,0.8828776899857963,0.1282933173829648,0.5010010896982644,True,-0.002653140529449871,78.52515272668069,1308.0417085521547
223,rule,0.005324617002936972,0.08367453249695286,0.9535463314127497,0.07331336483161426,0.49354109142271396,True,0.012655074459893334,64.30658693241533,1295.5528224803124
223,mpc,0.005324617002936972,0.08367453249695286,0.9535463314127497,0.07331336483161426,0.49354109142271396,True,-0.0015867179817186106,65.12059436193957,1294.1539854893695
224,rule,0.0028048875098707097,0.26961062071627295,1.0956438549734133,0.09951296590121114,0.5629652060138145,True,0.009890198571563369,122.07546469375748,1459.2552153149722
224,mpc,0.0028048875098707097,0.26961062071627295,1.0956438549734133,0.09951296590121114,0.5629652060138145,True,-0.002989426537589379,123.6207237405139,1458.0592413916247
225,rule,0.005057966481056622,0.2086443482802645,1.0281727049784743,0.05675366358546908,0.5570379418422404,True,0.008060937545756097,67.6967606376176,1460.362098630318
225,mpc,0.005057966481056622,0.2086443482802645,1.0281727049784743,0.05675366358546908,0.5570379418422404,True,-0.004314148115347027,68.55368165834695,1458.8223741968643
226,rule,0.0045512935242838625,0.11030154334264114,1.1428323223695656,0.09527839464559498,0.31209049925095833,True,0.012623194586576347,75.23310556751234,816.1772441182537
226,mpc,0.0045512935242838625,0.11030154334264114,1.1428323223695656,0.09527839464559498,0.31209049925095833,True,-0.0015640303723702953,76.18542335950617,815.3571703019202
227,rule,0.006447657650362304,0.4872635184965364,1.0022072492919025,0.09067095552416829,0.39586554325458423,True,-0.004689400831564772,53.105788915753415,1044.629071287164
227,mpc,0.006447657650362304,0.4872635184965364,1.0022072492919025,0.09067095552416829,0.39586554325458423,True,-0.009967705424741125,53.7780140919022,1043.3948904235385
228,rule,0.004591779468605973,0.3082434989761067,1.185227575081493,0.13614349405473847,0.6418462588211615,True,0.005795816530945741,74.56977159339392,1678.8865106109604
228,mpc,0.004591779468605973,0.3082434989761067,1.185227575081493,0.13614349405473847,0.6418462588211615,True,-0.004459093123933,75.51369275280398,1677.192847989315
229,rule,0.004052946312203505,0.3638382389386808,1.1306569024549564,0.1293944188590585,0.5692668820853348,True,0.004976935491892265,84.48371130655882,1485.0657311178163
229,mpc,0.004052946312203505,0.3638382389386808,1.1306569024549564,0.1293944188590585,0.5692668820853348,True,-0.004932673777030994,85.55312537373045,1483.6486148831964
230,rule,0.006323662549857714,0.3470306080518208,1.2465666032662392,0.05600458232029917,0.16273835484739566,True,0.00272482292767251,54.14709331523193,429.1972354823075
230,mpc,0.006323662549857714,0.3470306080518208,1.2465666032662392,0.05600458232029917,0.16273835484739566,True,-0.006983656240625802,54.83249955972854,428.69480905617354
231,rule,0.005887515221748587,0.35181903351238125,1.1271965189074502,0.09671346266643688,0.15354247424275655,True,0.0019662227903605167,58.15831183184411,404.125500472884
231,mpc,0.005887515221748587,0.35181903351238125,1.1271965189074502,0.09671346266643688,0.15354247424275655,True,-0.006722896217614016,58.89449299427252,403.668137802743
232,rule,0.0035423341746585076,0.3009262326818727,0.7129994487167605,0.1657502498236445,0.4470274084935837,True,0.0029669493559378868,96.66167258604062,1163.1675886327246
232,mpc,0.0035423341746585076,0.3009262326818727,0.7129994487167605,0.1657502498236445,0.4470274084935837,True,-0.004586302654236318,97.88523806181331,1162.1200582320773
233,rule,0.004259001279624083,0.4931556650948668,0.9053676502623063,0.12045416811993719,0.3438866708238565,True,-0.0009480378651138821,80.39630037664733,898.0317174673502
233,mpc,0.004259001279624083,0.4931556650948668,0.9053676502623063,0.12045416811993719,0.3438866708238565,True,-0.007692072003079087,81.41397506495933,897.1558180566773
234,rule,0.004186781632182768,0.22540482229768177,1.0508568459257321,0.17343383733893986,0.47676435008704365,True,0.0071353476656463855,81.78309170680814,1244.5833297700651
234,mpc,0.004186781632182768,0.22540482229768177,1.0508568459257321,0.17343383733893986,0.47676435008704365,True,-0.0030927558516689047,82.81832071575508,1243.3785842551124
235,rule,0.008575568138342588,0.10704410624665633,1.0701542838645226,0.10543235125460079,0.4558703356440411,False,,39.92831036467758,1214.3161598004192
235,mpc,0.008575568138342588,0.10704410624665633,1.0701542838645226,0.10543235125460079,0.4558703356440411,False,,40.43373201486337,1212.6730976429135
236,rule,0.006945864955143815,0.21179654823796457,0.8722059281121208,0.1791607304672181,0.16853101801385797,True,0.002460839189652342,49.29666044365147,445.7353538910948
236,mpc,0.006945864955143815,0.21179654823796457,0.8722059281121208,0.1791607304672181,0.16853101801385797,True,-0.004908246602027155,49.9206688036977,445.18976148754894
237,rule,0.004510446995380557,0.3539111836741597,0.7763082798524243,0.11899589432311049,0.6358202491637975,True,0.00042319796333956106,75.91441525238307,1662.4592002702516
237,mpc,0.004510446995380557,0.3539111836741597,0.7763082798524243,0.11899589432311049,0.6358202491637975,True,-0.006719476792051315,76.87535721760311,1660.795578050292
238,rule,0.004726298860766354,0.48204039292037243,0.7107734003998979,0.1578797291079321,0.23230538780944712,True,-0.004282571351393649,72.44737505356629,608.0449969355195
238,mpc,0.004726298860766354,0.48204039292037243,0.7107734003998979,0.1578797291079321,0.23230538780944712,True,-0.008512754618318352,73.36443043399119,607.423515224621
239,rule,0.0027468620925779437,0.47758152455723085,1.2866068027938817,0.09705534521847482,0.45247824189135866,True,0.007425269572062243,124.65421802804507,1172.5056223699883
239,mpc,0.0027468620925779437,0.47758152455723085,1.2866068027938817,0.09705534521847482,0.45247824189135866,True,-0.004503517113265021,126.23211952207099,1171.5523479837789
240,rule,0.005288214131523397,0.29419823115268307,1.2213477470855358,0.11340854922898769,0.6335209604362531,True,0.005582510758525894,64.74925894926731,1662.7126874384987
240,mpc,0.005288214131523397,0.29419823115268307,1.2213477470855358,0.11340854922898769,0.6335209604362531,True,-0.004846948644136484,65.56886982204286,1660.9231331995197
241,rule,0.007795377909937782,0.2057231825985631,0.8014610174959435,0.07373205012483232,0.5460968197052213,False,,43.92448321776308,1449.779921586015
241,mpc,0.007795377909937782,0.2057231825985631,0.8014610174959435,0.07373205012483232,0.5460968197052213,False,,44.480489334443625,1447.9050783850664
242,rule,0.008420359024412828,0.07607402392935565,1.3071107059844076,0.07314944272427877,0.17582811563555487,False,,40.66429295810935,468.0497050816335
242,mpc,0.008420359024412828,0.07607402392935565,1.3071107059844076,0.07314944272427877,0.17582811563555487,False,,41.17903084365505,467.4218485774336
243,rule,0.007318109209225251,0.32441429331950644,0.8530792843829269,0.06258541499958781,0.3748316339451878,False,,46.78912768198945,993.0159436331339
243,mpc,0.007318109209225251,0.32441429331950644,0.8530792843829269,0.06258541499958781,0.3748316339451878,False,,47.38139512100198,991.7698511708903
244,rule,0.005786290584577637,0.06607020250112904,1.3314363955375648,0.12562744182856636,0.3469580817479083,True,0.013901010622456855,59.17572599858926,912.7642718050029
244,mpc,0.005786290584577637,0.06607020250112904,1.3314363955375648,0.12562744182856636,0.3469580817479083,True,-0.0005742884084263267,59.924785821356224,911.7396622703575
245,rule,0.005740983947754984,0.4964333814661995,0.7184654549924997,0.12902293097932255,0.542632211854898,True,-0.007132351475771959,59.64272837151583,1427.2324114826138
245,mpc,0.005740983947754984,0.4964333814661995,0.7184654549924997,0.12902293097932255,0.542632211854898,True,-0.010343528937396318,60.3976996167249,1425.636201258985
246,rule,0.0037073966568827842,0.34414401180932724,0.969561618390402,0.1370247403724427,0.5186972361571278,True,0.0046035666327082225,92.35805549576212,1350.7874239720104
246,mpc,0.0037073966568827842,0.34414401180932724,0.969561618390402,0.1370247403724427,0.5186972361571278,True,-0.004769510519103903,93.52714480583506,1349.5472069881885
247,rule,0.0033603038214422456,0.39536637475897185,1.0906028355303965,0.05780368610277435,0.3460696867645273,True,0.006264618868788818,101.89791291973751,899.6355611171015
247,mpc,0.0033603038214422456,0.39536637475897185,1.0906028355303965,0.05780368610277435,0.3460696867645273,True,-0.005429799148066072,103.18775991872155,898.8430000704831
248,rule,0.003187287959001307,0.382876974960598,0.7955812453784802,0.0583008263828219,0.20247195176761154,True,0.003657465857161535,107.42924724268464,525.8723207836382
248,mpc,0.003187287959001307,0.382876974960598,0.7955812453784802,0.0583008263828219,0.20247195176761154,True,-0.006345803394382621,108.78911113183256,525.4189603918805
249,rule,0.0032032662911921778,0.49134463015364793,0.8557444832791258,0.17907429078792036,0.41800906387583714,True,0.0012832778583701243,106.89337540331286,1085.7680170128997
249,mpc,0.0032032662911921778,0.49134463015364793,0.8557444832791258,0.17907429078792036,0.41800906387583714,True,-0.005746537743219315,108.24645610462063,1084.8300617231082
250,rule,0.007124687599125647,0.27933971414172803,0.9308411803086953,0.1440207213285356,0.2019979173048019,True,0.0003045577072986472,48.05936280254646,534.6782962142653
250,mpc,0.007124687599125647,0.27933971414172803,0.9308411803086953,0.1440207213285356,0.2019979173048019,True,-0.006583974914791346,48.667709167135655,534.0158615164962
251,rule,0.004352081153626095,0.3959189879541067,1.1537900547455935,0.14938370607640136,0.6202133423004126,True,0.0036629618099559558,78.67682933621158,1620.3843506625255
251,mpc,0.004352081153626095,0.3959189879541067,1.1537900547455935,0.14938370607640136,0.6202133423004126,True,-0.005360312125518574,79.67273856831555,1618.7886129402928
252,rule,0.00585200882218615,0.21320008074441732,1.3262079572669674,0.1079232312197462,0.2866806873510128,True,0.008380020784861109,58.51118079026903,754.421320282925
252,mpc,0.00585200882218615,0.21320008074441732,1.3262079572669674,0.1079232312197462,0.2866806873510128,True,-0.003581621563090609,59.25182864837371,753.569944576299
253,rule,0.008937079248151555,0.3815680773649566,1.1441817285299938,0.10098956101798931,0.6028901449783945,False,,38.31318226835718,1608.386528960238
253,mpc,0.008937079248151555,0.3815680773649566,1.1441817285299938,0.10098956101798931,0.6028901449783945,False,,38.79815925909589,1606.1674461718603
254,rule,0.0065931718774501465,0.3206438203246044,1.0957745544981599,0.11024072426253548,0.4624174355425653,True,0.0014558814898860684,51.93372060453648,1221.0614611052717
254,mpc,0.0065931718774501465,0.3206438203246044,1.0957745544981599,0.11024072426253548,0.4624174355425653,True,-0.006706670532835135,52.59110947294834,1219.603457053562
255,rule,0.0031920355715638906,0.11309903175621787,1.222586921185342,0.07266929783566242,0.5417325835272461,True,0.014782296687731566,107.26946442311274,1407.0549905071916
255,mpc,0.0031920355715638906,0.11309903175621787,1.222586921185342,0.07266929783566242,0.5417325835272461,True,-0.0011791748680021197,108.62730574492431,1405.84121983095
256,rule,0.00360210725115602,0.42622289158985976,0.984109971532407,0.08643797481884444,0.613111659397097,True,0.0034295437836280307,95.05767660618505,1595.806129006571
256,mpc,0.00360210725115602,0.42622289158985976,0.984109971532407,0.08643797481884444,0.613111659397097,True,-0.006171346460412064,96.26093833537729,1594.3587860146147
257,rule,0.005313153300951648,0.1958670784866478,0.8052321069931079,0.05795044661738299,0.5570641157974091,True,0.00570420975687147,64.44533533784049,1462.221615012145
257,mpc,0.005313153300951648,0.1958670784866478,0.8052321069931079,0.05795044661738299,0.5570641157974091,True,-0.005135798262632996,65.26109907629419,1460.644402895908
258,rule,0.005256842305465352,0.15653556520385947,0.7763994860287872,0.12437382236034308,0.5944603508577235,True,0.006243861754948621,65.13567010088808,1559.9615533368392
258,mpc,0.005256842305465352,0.15653556520385947,0.7763994860287872,0.12437382236034308,0.5944603508577235,True,-0.0035344836267876545,65.96017225406389,1558.287219354672
259,rule,0.004348154296322015,0.3927125972043646,1.1613439381118478,0.10721581220528892,0.5100206540071007,True,0.004097213603329597,78.74788308934131,1332.46635050545
259,mpc,0.004348154296322015,0.3927125972043646,1.1613439381118478,0.10721581220528892,0.5100206540071007,True,-0.005691848266477173,79.74469173604184,1331.1546801489133
260,rule,0.0068603946956659655,0.4387010548253513,1.013152963572417,0.14501469896198427,0.6088909144090527,True,-0.0035885558677624108,49.91082311889407,1609.7906180401849
260,mpc,0.0068603946956659655,0.4387010548253513,1.013152963572417,0.14501469896198427,0.6088909144090527,True,-0.008766864104000849,50.54260569001932,1607.8317736988656
261,rule,0.00501433237711243,0.4423598006274234,0.8900744866160495,0.1290068330958728,0.5733061618250309,True,-0.0016630834069808476,68.2858495268643,1502.6951063801594
261,mpc,0.00501433237711243,0.4423598006274234,0.8900744866160495,0.1290068330958728,0.5733061618250309,True,-0.007865097056840353,69.15022736897652,1501.1170580353134
262,rule,0.00617615289124865,0.48490343416341136,0.8938106858464916,0.16884655375455854,0.1760762534826433,True,-0.004871404944115643,55.440328665820566,464.05769792740045
262,mpc,0.00617615289124865,0.48490343416341136,0.8938106858464916,0.16884655375455854,0.1760762534826433,True,-0.009036014270057402,56.142104978046156,463.5205031279076
263,rule,0.0061803185678502475,0.47163183652935825,0.9081695843799484,0.06577366340660606,0.4137289718277868,True,-0.0051999416738151005,55.402960611508696,1090.4242515929132
263,mpc,0.0061803185678502475,0.47163183652935825,0.9081695843799484,0.06577366340660606,0.4137289718277868,True,-0.010476031174789346,56.10426391038857,1089.1615698435241
264,rule,0.0029556611666598847,0.20476766152173814,1.3069944261783881,0.1218275594810684,0.3981969687107688,True,0.011892952882746166,115.84817300561193,1032.9766223430456
264,mpc,0.0029556611666598847,0.20476766152173814,1.3069944261783881,0.1218275594810684,0.3981969687107688,True,-0.0019284501925214137,117.31460557530325,1032.112552136213
265,rule,0.004801539657838942,0.20014629150750646,0.9539709466398301,0.14807519214737275,0.38500958235159555,True,0.00660047964815369,71.31211456770365,1008.1087454715894
265,mpc,0.004801539657838942,0.20014629150750646,0.9539709466398301,0.14807519214737275,0.38500958235159555,True,-0.0034507645430856826,72.21479956223153,1007.0709173108996
266,rule,0.004959710104131985,0.20797050856025157,1.0255202569766666,0.07584318641646662,0.47188397693299544,True,0.007868995232794385,69.037895157606,1236.5301951818078
266,mpc,0.004959710104131985,0.20797050856025157,1.0255202569766666,0.07584318641646662,0.47188397693299544,True,-0.0040623042163074885,69.91179256466431,1235.2381810326597
267,rule,0.004471405100184511,0.14403590986037407,1.0553254284197924,0.1290666622779798,0.515219868920531,True,0.01006424387701188,76.5772589397131,1346.870009310032
267,mpc,0.004471405100184511,0.14403590986037407,1.0553254284197924,0.1290666622779798,0.515219868920531,True,-0.0021745723828214825,77.54659133135505,1345.5274574687776
268,rule,0.003929017915055596,0.3605953777732127,0.7944830532975957,0.12924471886268638,0.40473096487278537,True,0.0017727544661544359,87.14848177940618,1055.1785154376805
268,mpc,0.003929017915055596,0.3605953777732127,0.7944830532975957,0.12924471886268638,0.40473096487278537,True,-0.005948474275983218,88.25162711838603,1054.185171325503
269,rule,0.0023999633449940834,0.4398494263413568,1.3494405091049901,0.07987255669238308,0.4697105712512635,True,0.009762644570003642,142.67215659580302,1214.925139432889
269,mpc,0.0023999633449940834,0.4398494263413568,1.3494405091049901,0.07987255669238308,0.4697105712512635,True,-0.003730442870717221,144.4781332615727,1213.9856751460843
270,rule,0.004094215709494937,0.35845072964744934,1.2238882019695434,0.13195568040361166,0.2645108845431601,True,0.005781856858363521,83.63212162639633,690.1810379733557
270,mpc,0.004094215709494937,0.35845072964744934,1.2238882019695434,0.13195568040361166,0.2645108845431601,True,-0.0046222323897973094,84.6907560773634,689.5195011646113
271,rule,0.0066768023968642315,0.4641836568987276,0.8244869007006785,0.1196809052444534,0.3064262757678171,True,-0.006648412954057381,51.28322299039364,809.4586683885676
271,mpc,0.0066768023968642315,0.4641836568987276,0.8244869007006785,0.1196809052444534,0.3064262757678171,True,-0.010354769204009129,51.932377711791034,808.4863268543425
272,rule,0.0049914693606315464,0.36067968491412894,0.7700013847455038,0.0873002622877313,0.3191465139260007,True,-0.0009823387337226652,68.5986272663126,836.423754095447
272,mpc,0.0049914693606315464,0.36067968491412894,0.7700013847455038,0.0873002622877313,0.3191465139260007,True,-0.007901106814793613,69.46696432031658,835.5472321214827
273,rule,0.008056468580552761,0.27482985796689624,1.3401922471243353,0.06009662729086619,0.24190909410760827,False,,42.500996901757944,642.9499066850461
273,mpc,0.008056468580552761,0.27482985796689624,1.3401922471243353,0.06009662729086619,0.24190909410760827,False,,43.038984204311845,642.1053212457051
274,rule,0.006630796273537815,0.11546957264125221,1.2556566467766268,0.054118912104468696,0.6114724858767603,True,0.012490823156809383,51.639038820671495,1614.933695287348
274,mpc,0.006630796273537815,0.11546957264125221,1.2556566467766268,0.054118912104468696,0.6114724858767603,True,-0.002222274487067244,52.29269753992051,1613.00016576754
275,rule,0.005004516303911377,0.20406480217079104,0.7238973341359807,0.07375933229455009,0.6333968759897061,True,0.004500660595282424,68.41978832471133,1660.120345604446
275,mpc,0.005004516303911377,0.20406480217079104,0.7238973341359807,0.07375933229455009,0.6333968759897061,True,-0.0052770305062042056,69.2858615946444,1658.3785490022601
276,rule,0.0036644073689536443,0.1641872073492705,0.7222359427118595,0.06629422961745912,0.22946998300110202,True,0.008775341522684554,93.44156140559129,597.4535305659477
276,mpc,0.0036644073689536443,0.1641872073492705,0.7222359427118595,0.06629422961745912,0.22946998300110202,True,-0.0034290738160891454,94.6243659803456,596.9077028477967
277,rule,0.004608477853765553,0.4972694301709464,0.6509018677217607,0.11756784864146128,0.4778021285462015,True,-0.005714197527210363,74.29957505413726,1249.896349913018
277,mpc,0.004608477853765553,0.4972694301709464,0.6509018677217607,0.11756784864146128,0.4778021285462015,True,-0.00964765833866199,75.24007600418966,1248.6333812976586
278,rule,0.0050075291550467325,0.39772150609364854,0.9909093008894276,0.12194096407175052,0.48845805523927366,True,0.0007600391763799008,68.37862258597026,1280.2572884929498
278,mpc,0.0050075291550467325,0.39772150609364854,0.9909093008894276,0.12194096407175052,0.48845805523927366,True,-0.0068824766720503305,69.24417477060281,1278.9136718528089
