time_s,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24
0.249,0.0676833962633,0.00622718571241,0.0345456338841,0.0132260949654,0.0159615196519,0.0108131336075,-0.0702059456745,-0.0294759548178,0.0163026259679,0.00100979868124,-0.0310531264579,0.0400407828586,0.0487708427922,-0.0164097123445,-0.0099094258558,0.039986294453,0.0593284331813,0.0360875946942,-0.00128883096148,-0.017807319631,0.0062910502917,-0.0462982480765,-0.0717099724368,-0.102696932723,-0.0170100960595
0.2495,0.0677082088947,0.00616799325262,0.0345801171682,0.013211761118,0.0159875936731,0.0107357167593,-0.0703462313073,-0.0295769019285,0.0162767411329,0.00109221690974,-0.0311686204066,0.0401346483455,0.0488204776896,-0.0163597438671,-0.00994380768083,0.039986409873,0.0594250625618,0.0361899369661,-0.00131168550608,-0.0178039838796,0.00626352099248,-0.0463182177805,-0.0718334302174,-0.102823549806,-0.0169327564399
0.25,0.0674366674325,0.00670671001026,0.0342466616796,0.0133457233661,0.0157436555164,0.0114484816206,-0.069363238415,-0.0287203247481,0.0165231617762,0.000328855765171,-0.0302122586857,0.039143395884,0.0482888055879,-0.0168103787976,-0.00962697584085,0.0399705094831,0.058430637266,0.0350840173261,-0.00111975940368,-0.017834913891,0.00651737585566,-0.0461663692916,-0.0709839907369,-0.101844258473,-0.0176288460875
0.2505,0.0668901444629,0.00780100994253,0.0335717219946,0.013617388052,0.0152490667706,0.0128955072501,-0.0673353545979,-0.0269740837244,0.0170225073668,-0.00121939977605,-0.028259640259,0.0371454955638,0.0472178299874,-0.0177256181313,-0.00898402412096,0.0399398387637,0.0564237415081,0.0328577236738,-0.000728279484994,-0.0178976187176,0.00703251437343,-0.0458548470474,-0.0692296893032,-0.0998373241971,-0.0190425616609
0.251,0.0660749747249,0.00943879110081,0.03256309812,0.0140236658165,0.0145095099497,0.0150607863789,-0.0642841815299,-0.0243576031062,0.0177691690754,-0.0035345541051,-0.0253321798854,0.0341641078271,0.0456199953042,-0.0190948353679,-0.00802227374276,0.0398948082895,0.053427418917,0.0295374133487,-0.000141632235312,-0.0179913472444,0.00780307287114,-0.0453871271528,-0.066589422403,-0.096825208052,-0.0211572979751
0.2515,0.0649835818723,0.0116359516368,0.0312113286588,0.014568414092,0.0135180108478,0.0179652888823,-0.0601786863702,-0.0208454411719,0.0187702926557,-0.00663826672458,-0.0214010390839,0.0301712593425,0.0434803957497,-0.0209308694635,-0.00673259194052,0.0398350636394,0.0494133320216,0.0250923993242,0.000645828216045,-0.0181169556557,0.00883636702396,-0.0447586568125,-0.0630365532992,-0.0927786664388,-0.0239926839581
0.252,0.0635952097541,0.0144349406537,0.0294905683393,0.0152620722825,0.0122556050706,0.021665038189,-0.0549378973868,-0.0163696097062,0.020045117191,-0.0105897324494,-0.016389749183,0.0250902297161,0.0407582254939,-0.0232687746778,-0.00509024932085,0.0397595274653,0.0443044751445,0.0194385007443,0.00164929170303,-0.018276817489,0.0101522028124,-0.0439572663628,-0.0585012007438,-0.0876193941242,-0.0276026312594
0.2525,0.0618762552694,0.0179040947747,0.0273589730294,0.0161214932112,0.0106916462576,0.0262502188865,-0.0484320756197,-0.0108206310277,0.0216246736175,-0.0154846785075,-0.0101753541165,0.0187975758336,0.0373874757092,-0.0261652338354,-0.00305531200761,0.0396664242225,0.0379764505207,0.0124394223878,0.00289325463986,-0.0184747873764,0.0117825598044,-0.0429633557057,-0.0528712871954,-0.08122122181,-0.0320745106701
0.253,0.0597802744394,0.0221375913294,0.0247588531185,0.0171699394586,0.00878383225017,0.0318449457306,-0.040482822614,-0.00404761121292,0.0235517679907,-0.0214552330971,-0.00258853244015,0.0111231291106,0.0332769633965,-0.0296984950888,-0.000572664656721,0.0395532787276,0.0302575471406,0.00390690324448,0.00441150937854,-0.0187161977934,0.0137715676868,-0.041749905503,-0.0459926001564,-0.0734101726335,-0.0375290925806
0.2535,0.0572478400825,0.0272556199575,0.021616499777,0.0184371318073,0.00647811659052,0.0386071569062,-0.0308628317742,0.00414203334195,0.0258810567076,-0.0286701264911,0.00658663720865,0.00184958543742,0.0283099777728,-0.0339688906738,0.00242809656153,0.0394168880003,0.0209281215751,-0.00639953910183,0.00624721056866,-0.0190078571813,0.016175599519,-0.0402824320924,-0.0376684993572,-0.0639640727045,-0.0441205614879
