energy_ev,D_Tup,D_Tdown,L_Tup,L_Tdown,D_Px,D_Py,D_Pz,L_Px,L_Py,L_Pz,single_Pz,zero_SOC_Pz,flux_deficit
0.19,1.40586488612,1.4058830475,1.4058830475,1.40586488612,-9.68154784449e-06,4.51530982352e-06,-6.45910960377e-06,9.6815478445e-06,4.51530982354e-06,6.45910960448e-06,3.38743410796e-16,0,1.75858949625e-08
0.195,1.3852496735,1.38527696295,1.38527696295,1.3852496735,-1.19139274546e-05,6.10887988639e-06,-9.8499132744e-06,1.19139274546e-05,6.10887988635e-06,9.84991327493e-06,1.28631879507e-15,0,1.72952718813e-08
0.2,1.37937931223,1.37941645637,1.37941645637,1.37937931223,-1.44003752868e-05,7.845922473e-06,-1.34638978156e-05,1.44003752868e-05,7.84592247297e-06,1.34638978167e-05,1.71991553983e-16,0,1.71931855419e-08
0.205,1.38811599195,1.38816375703,1.38816375703,1.38811599195,-1.70356137768e-05,9.69130206287e-06,-1.72047091098e-05,1.70356137768e-05,9.69130206284e-06,1.72047091109e-05,8.53909848886e-16,0,1.72800866949e-08
0.21,1.41069801387,1.41075720444,1.41075720444,1.41069801387,-1.97107512823e-05,1.16084135706e-05,-2.09787375717e-05,1.97107512822e-05,1.16084135706e-05,2.09787375726e-05,1.17556057468e-15,0,1.75482974818e-08
0.215,1.44576720693,1.44583860045,1.44583860045,1.44576720693,-2.23074676753e-05,1.35553164488e-05,-2.46899209677e-05,2.23074676753e-05,1.35553164488e-05,2.46899209684e-05,9.81635736278e-16,0,1.79827970292e-08
0.22,1.4913252051,1.49140941914,1.49140941914,1.4913252051,-2.46911567468e-05,1.54800010343e-05,-2.82338388857e-05,2.46911567469e-05,1.54800010344e-05,2.82338388865e-05,3.16043337133e-16,0,1.85610442571e-08
0.225,1.54471463853,1.5448119347,1.5448119347,1.54471463853,-2.6704457772e-05,1.73151976582e-05,-3.14922575238e-05,2.6704457772e-05,1.73151976582e-05,3.14922575238e-05,7.57454752543e-16,0,1.92530786869e-08
0.23,1.60273307043,1.60284311768,1.60284311768,1.60273307043,-2.81635659504e-05,1.8973645297e-05,-3.43299434987e-05,2.81635659503e-05,1.89736452971e-05,3.43299434994e-05,9.38453225164e-16,0,2.00230818592e-08
0.235,1.66194195107,1.66206359853,1.66206359853,1.66194195107,-2.88612144695e-05,2.03456697217e-05,-3.65966485353e-05,2.88612144696e-05,2.03456697218e-05,3.65966485353e-05,-6.85411032651e-17,0,2.08331036866e-08
0.24,1.71909806421,1.71922919617,1.71922919617,1.71909806421,-2.85817928665e-05,2.13021903146e-05,-3.81383016993e-05,2.85817928665e-05,2.13021903146e-05,3.81383017009e-05,0,0,2.16477360482e-08
0.245,1.77144867039,1.77158621641,1.77158621641,1.77144867039,-2.71342362017e-05,2.17072668428e-05,-3.88215242018e-05,2.71342362017e-05,2.17072668428e-05,3.88215242034e-05,5.5622603004e-16,0,2.24363749801e-08
0.25,1.81655108222,1.81669122585,1.81669122585,1.81655108222,-2.44044019578e-05,2.14435282555e-05,-3.85726066723e-05,2.44044019578e-05,2.14435282555e-05,3.8572606674e-05,6.50164055386e-16,0,2.31685972629e-08
0.255,1.85150689639,1.85164548401,1.85164548401,1.85150689639,-2.0418138513e-05,2.04492734535e-05,-3.74242286237e-05,2.0418138513e-05,2.04492734535e-05,3.74242286241e-05,1.36997751346e-15,0,2.38016424348e-08
0.26,1.87207872196,1.87221183882,1.87221183882,1.87207872196,-1.53910629169e-05,1.87572352711e-05,-3.55519566183e-05,1.53910629168e-05,1.87572352711e-05,3.55519566194e-05,5.02731894612e-16,0,2.42667819172e-08
0.265,1.87273462564,1.87285926422,1.87285926422,1.87273462564,-9.73205031925e-06,1.65164276705e-05,-3.32760542068e-05,9.73205031925e-06,1.65164276704e-05,3.32760542074e-05,1.38796181677e-15,0,2.44699709384e-08
0.27,1.84849274574,1.84860740645,1.84860740645,1.84849274574,-3.97989640451e-06,1.39794786094e-05,-3.10136857869e-05,3.97989640448e-06,1.39794786094e-05,3.10136857867e-05,-6.17029860875e-16,0,2.43200619643e-08
0.275,1.79799017024,1.79809515116,1.79809515116,1.79799017024,1.31191731044e-06,1.14537482169e-05,-2.91931107439e-05,-1.31191731047e-06,1.14537482169e-05,2.91931107457e-05,1.7269635448e-16,0,2.37771038414e-08
0.28,1.72550216319,1.72559936796,1.72559936796,1.72550216319,5.69376221177e-06,9.23613058638e-06,-2.81663032033e-05,-5.6937622118e-06,9.23613058635e-06,2.81663032048e-05,6.58490842003e-16,0,2.28868528573e-08
0.285,1.64000949288,1.64010185084,1.64010185084,1.64000949288,8.89185924405e-06,7.56037232936e-06,-2.81569586225e-05,-8.89185924411e-06,7.56037232933e-06,2.81569586235e-05,1.32017823769e-15,0,2.17710343087e-08
0.29,1.55200204806,1.55209286445,1.55209286445,1.55200204806,1.08156406759e-05,6.5748231064e-06,-2.92569638853e-05,-1.08156406759e-05,6.57482310633e-06,2.9256963887e-05,-2.65644099471e-16,0,2.05811714338e-08
0.295,1.47042228166,1.47051479861,1.47051479861,1.47042228166,1.15175297634e-05,6.34946166856e-06,-3.14583226105e-05,-1.15175297633e-05,6.34946166848e-06,3.14583226113e-05,1.40603763863e-16,0,1.94515794583e-08
0.3,1.40129008306,1.40138732894,1.40138732894,1.40129008306,1.11360157523e-05,6.89918554349e-06,-3.46974932616e-05,-1.11360157523e-05,6.89918554349e-06,3.46974932617e-05,5.20224151918e-16,0,1.84761663746e-08
0.305,1.34786355116,1.34796840426,1.34796840426,1.34786355116,9.84589459785e-06,8.20987349544e-06,-3.88945243238e-05,-9.84589459788e-06,8.20987349543e-06,3.88945243248e-05,0,0,1.77086363351e-08
0.31,1.311475723,1.31159108461,1.31159108461,1.311475723,7.82580125388e-06,1.02592420539e-05,-4.39796674018e-05,-7.82580125391e-06,1.02592420538e-05,4.3979667403e-05,8.1801403583e-16,0,1.71737681853e-08
0.315,1.29238787099,1.29251687725,1.29251687725,1.29238787099,5.24313508513e-06,1.30299583648e-05,-4.99075469955e-05,-5.24313508513e-06,1.30299583648e-05,4.99075469957e-05,7.63446894904e-16,0,1.68798330868e-08
0.32,1.2903967192,1.29054295986,1.29054295986,1.2903967192,2.25245261372e-06,1.65153529678e-05,-5.66617905837e-05,-2.25245261378e-06,1.65153529678e-05,5.66617905836e-05,-4.35606927405e-16,0,1.68278710966e-08
0.325,1.30517290349,1.30534063613,1.30534063613,1.30517290349,-9.96654014435e-07,2.07186023877e-05,-6.42527342587e-05,9.96654014453e-07,2.07186023877e-05,6.42527342586e-05,8.85398610117e-17,0,1.70172040903e-08
0.33,1.33638578801,1.33658013697,1.33658013697,1.33638578801,-4.34472068703e-06,2.56453770396e-05,-7.27091037628e-05,4.34472068703e-06,2.56453770396e-05,7.27091037634e-05,8.00904634836e-16,0,1.74479692916e-08
0.335,1.38366707431,1.38389418693,1.38389418693,1.38366707431,-7.60178343165e-06,3.12884220856e-05,-8.20623642633e-05,7.60178343158e-06,3.12884220856e-05,8.20623642633e-05,4.4216600351e-16,0,1.81213004602e-08
0.34,1.44643744691,1.44670454226,1.44670454226,1.44643744691,-1.05218829131e-05,3.76009064903e-05,-9.23201664492e-05,1.05218829131e-05,3.76009064903e-05,9.23201664508e-05,1.12962930794e-15,0,1.90375040177e-08
0.345,1.52358575088,1.52390093315,1.52390093315,1.52358575088,-1.27756484064e-05,4.44545624295e-05,-0.000103423675721,1.27756484064e-05,4.44545624294e-05,0.00010342367572,5.06741308124e-16,0,2.01918055609e-08
0.35,1.61294857599,1.61332019256,1.61332019256,1.61294857599,-1.39298895052e-05,5.15809214624e-05,-0.000115184631442,1.39298895051e-05,5.15809214624e-05,0.000115184631442,-2.43779960189e-16,0,2.15663726877e-08
0.355,1.7104967175,1.71093194556,1.71093194556,1.7104967175,-1.34544963833e-05,5.85039235387e-05,-0.000127206529646,1.34544963833e-05,5.85039235387e-05,0.000127206529647,2.32478779876e-16,0,2.31163048703e-08
0.36,1.80917118076,1.80967353881,1.80967353881,1.80917118076,-1.07907755146e-05,6.44953226688e-05,-0.000138817244388,1.07907755146e-05,6.44953226687e-05,0.00013881724439,3.6691812714e-16,0,2.47475915316e-08
0.365,1.89767191324,1.89823779921,1.89823779921,1.89767191324,-5.51561849811e-06,6.86173732156e-05,-0.00014907782584,5.5156184981e-06,6.86173732156e-05,0.000149077825841,5.5348657504e-16,0,2.62910915261e-08
0.37,1.96048438196,1.96109989404,1.96109989404,1.96048438196,2.40976416083e-06,6.99276449293e-05,-0.000156954955888,-2.40976416085e-06,6.99276449293e-05,0.00015695495589,3.25820340822e-16,0,2.74943534606e-08
0.375,1.98139644698,1.98203726851,1.98203726851,1.98139644698,1.24233412068e-05,6.78444862064e-05,-0.000161683424573,-1.24233412068e-05,6.78444862064e-05,0.000161683424574,9.23664311729e-16,0,2.80730203528e-08
0.38,1.95102444565,1.95166124195,1.95166124195,1.95102444565,2.33761935793e-05,6.24988462029e-05,-0.000163168739703,-2.33761935793e-05,6.24988462029e-05,0.000163168739704,1.29061198041e-15,0,2.78378933238e-08
0.385,1.87336791814,1.87397551622,1.87397551622,1.87336791814,3.38702051764e-05,5.47977632056e-05,-0.000162141018542,-3.38702051764e-05,5.47977632056e-05,0.000162141018543,4.52995878729e-16,0,2.68177435814e-08
0.39,1.76450279521,1.76506720434,1.76506720434,1.76450279521,4.27389739042e-05,4.61041635696e-05,-0.000159908751729,-4.27389739043e-05,4.61041635695e-05,0.000159908751731,5.56087313654e-16,0,2.52533958189e-08
0.395,1.64426835051,1.64478766837,1.64478766837,1.64426835051,4.935833853e-05,3.77584735883e-05,-0.000157892679238,-4.93583385299e-05,3.77584735883e-05,0.000157892679238,1.11411518669e-16,0,2.34647945518e-08
0.4,1.5286435518,1.52912440982,1.52912440982,1.5286435518,5.36515502457e-05,3.07512817227e-05,-0.000157257850788,-5.36515502457e-05,3.07512817227e-05,0.000157257850788,8.54036294639e-16,0,2.17190585516e-08
0.405,1.42722857024,1.427681912,1.427681912,1.42722857024,5.59003886426e-05,2.56555830303e-05,-0.000158793686255,-5.59003886427e-05,2.56555830303e-05,0.000158793686255,-4.14729451919e-16,0,2.01814636114e-08
0.41,1.34442873298,1.34486704188,1.34486704188,1.34442873298,5.6535494104e-05,2.27295047554e-05,-0.000162982776183,-5.6535494104e-05,2.27295047554e-05,0.000162982776183,4.37622562868e-16,0,1.8931130441e-08
0.415,1.28159999851,1.28203616925,1.28203616925,1.28159999851,5.59975138286e-05,2.20633855425e-05,-0.000170137536838,-5.59975138286e-05,2.20633855424e-05,0.000170137536839,3.99361302747e-16,0,1.79958092872e-08
0.42,1.23876370356,1.23921104373,1.23921104373,1.23876370356,5.46766355113e-05,2.37006813596e-05,-0.000180526526215,-5.46766355113e-05,2.37006813596e-05,0.000180526526216,5.69070789638e-16,0,1.73808136772e-08
0.425,1.21566247238,1.21613537142,1.21613537142,1.21566247238,5.2904980601e-05,2.7715845044e-05,-0.00019446478362,-5.2904980601e-05,2.77158450439e-05,0.00019446478362,1.06339349038e-15,0,1.7087432358e-08
0.43,1.21233669739,1.21285172987,1.21285172987,1.21233669739,5.09772265309e-05,3.42552328193e-05,-0.000212368024197,-5.09772265309e-05,3.42552328193e-05,0.000212368024197,1.61447588853e-16,0,1.7123428897e-08
0.435,1.22941241588,1.2299898152,1.2299898152,1.22941241588,4.91852182464e-05,4.35476803757e-05,-0.000234772215639,-4.91852182464e-05,4.35476803758e-05,0.000234772215638,5.10758565766e-16,0,1.75088339383e-08
0.44,1.26818238757,1.26884786916,1.26884786916,1.26818238757,4.78604618273e-05,5.58809074855e-05,-0.000262307312985,-4.78604618273e-05,5.58809074854e-05,0.000262307312985,5.33233300501e-16,0,1.82783641556e-08
0.445,1.33040293705,1.33118967887,1.33118967887,1.33040293705,4.74206254152e-05,7.15231143083e-05,-0.000295590623872,-4.74206254152e-05,7.15231143083e-05,0.000295590623872,8.25346214797e-16,0,1.9478837654e-08
0.45,1.4174822209,1.41843217984,1.41843217984,1.4174822209,4.84099467148e-05,9.05488251068e-05,-0.000334974476908,-4.84099467149e-05,9.05488251068e-05,0.000334974476909,5.60542412256e-16,0,2.11549018303e-08
0.455,1.52838175472,1.52954396237,1.52954396237,1.52838175472,5.15044669965e-05,0.0001125175534,-0.000380064053762,-5.15044669964e-05,0.0001125175534,0.000380064053763,1.03286077495e-15,0,2.33085311052e-08
0.46,1.65545500765,1.65687594505,1.65687594505,1.65545500765,5.74207736337e-05,0.000135999001581,-0.000428984127525,-5.74207736336e-05,0.000135999001581,0.000428984127526,-9.3072680006e-17,0,2.58136005904e-08
0.465,1.77917705989,1.78087753811,1.78087753811,1.77917705989,6.66482431714e-05,0.000158125965378,-0.000477655097428,-6.66482431714e-05,0.000158125965378,0.000477655097429,5.45934467912e-16,0,2.82992247413e-08
0.47,1.86831544318,1.87025903558,1.87025903558,1.86831544318,7.90061652727e-05,0.000174698738303,-0.000519875265686,-7.90061652727e-05,0.000174698738303,0.000519875265687,-1.75539649609e-16,0,3.01323748175e-08
0.475,1.89511525079,1.89719803418,1.89719803418,1.89511525079,9.328704834e-05,0.000181467311282,-0.00054921184978,-9.32870483399e-05,0.000181467311282,0.000549211849782,-2.50863507161e-16,0,3.07131746702e-08
0.48,1.85732282503,1.85941306096,1.85941306096,1.85732282503,0.000107461927014,0.000176323436957,-0.000562384843406,-0.000107461927014,0.000176323436957,0.000562384843407,-2.36459993192e-16,0,2.99490672262e-08
0.485,1.77864570721,1.78064440166,1.78064440166,1.77864570721,0.000119554737195,0.000160677881858,-0.000561542999117,-0.000119554737195,0.000160677881858,0.000561542999119,2.21091180113e-16,0,2.83120837885e-08
0.49,1.68678802121,1.68865517266,1.68865517266,1.68678802121,0.000128519833702,0.000138609732506,-0.000553157421263,-0.000128519833702,0.000138609732506,0.000553157421263,5.48925886595e-16,0,2.64013815254e-08
0.495,1.59810563274,1.59984777977,1.59984777977,1.59810563274,0.000134425910364,0.000114688112518,-0.000544769359541,-0.000134425910364,0.000114688112518,0.000544769359541,8.9526660474e-16,0,2.4600213866e-08
0.5,1.51821476839,1.51986299051,1.51986299051,1.51821476839,0.000138040088072,9.23811860625e-05,-0.00054252137286,-0.000138040088072,9.23811860624e-05,0.000542521372861,1.08083599119e-15,0,2.30597989592e-08
0.505,1.44808264877,1.4496781432,1.4496781432,1.44808264877,0.000140334988978,7.37270531595e-05,-0.000550595628427,-0.000140334988978,7.37270531595e-05,0.000550595628427,2.86111038785e-16,0,2.18143378916e-08
0.51,1.38826128635,1.38984988571,1.38984988571,1.38826128635,0.000142212491785,5.97520590953e-05,-0.000571827137952,-0.000142212491785,5.97520590951e-05,0.000571827137954,8.91474994026e-16,0,2.08716324224e-08
0.515,1.3404779094,1.34211040129,1.34211040129,1.3404779094,0.000144435651379,5.10297888434e-05,-0.000608551034933,-0.000144435651379,5.10297888435e-05,0.000608551034931,-5.56858216225e-16,0,2.02550953787e-08
0.52,1.30786003237,1.30959599377,1.30959599377,1.30786003237,0.000147665927939,4.81184710991e-05,-0.000663224666323,-0.000147665927939,4.81184710991e-05,0.000663224666324,5.14620213955e-16,0,2.00186636157e-08
0.525,1.29484517939,1.29675950284,1.29675950284,1.29484517939,0.000152525171836,5.1840279252e-05,-0.000738663370162,-0.000152525171836,5.1840279252e-05,0.000738663370162,-6.01413042022e-16,0,2.02540504368e-08
0.53,1.30716345997,1.30935531755,1.30935531755,1.30716345997,0.000159629538581,6.34019565516e-05,-0.000837699921912,-0.000159629538581,6.34019565516e-05,0.000837699921912,-4.50804560942e-16,0,2.10982196158e-08
0.535,1.35151013932,1.35411247806,1.35411247806,1.35151013932,0.000169537547245,8.42663655894e-05,-0.0009618262041,-0.000169537547245,8.42663655893e-05,0.000961826204101,-6.96866011855e-17,0,2.27324621349e-08
0.54,1.43312365317,1.43630336476,1.43630336476,1.43312365317,0.000182522531477,0.000115517382322,-0.00110813468173,-0.000182522531476,0.000115517382322,0.00110813468173,1.51282697502e-16,0,2.53287728569e-08
0.545,1.54690334826,1.55082022693,1.55082022693,1.54690334826,0.000198085445202,0.000156373386583,-0.00126443776429,-0.000198085445202,0.000156373386583,0.00126443776429,1.06397404706e-15,0,2.88246542191e-08
0.55,1.65883128516,1.66350067951,1.66350067951,1.65883128516,0.000214353308981,0.000202053404244,-0.00140545688854,-0.000214353308981,0.000202053404244,0.00140545688854,8.78407116976e-17,0,3.24083200276e-08
0.555,1.70053472729,1.70563706904,1.70563706904,1.70053472729,0.000228083776679,0.000242985490876,-0.00149796958371,-0.000228083776679,0.000242985490876,0.00149796958371,3.72706128571e-16,0,3.42603314607e-08
0.56,1.62904938951,1.63400860054,1.63400860054,1.62904938951,0.000236134343742,0.00026840902524,-0.00151980474804,-0.000236134343742,0.00026840902524,0.00151980474804,-2.92296397354e-16,0,3.3032686364e-08
0.565,1.48838200889,1.49278841934,1.49278841934,1.48838200889,0.000237597468991,0.000273041081121,-0.00147808069208,-0.000237597468991,0.000273041081121,0.00147808069208,5.01286530909e-16,0,2.96630626728e-08
0.57,1.35195449915,1.35575777987,1.35575777987,1.35195449915,0.000234253850355,0.000259761342958,-0.00140461035992,-0.000234253850355,0.000259761342959,0.00140461035992,7.0981274312e-16,0,2.6072520587e-08
0.575,1.25571745644,1.25907439843,1.25907439843,1.25571745644,0.000229003686667,0.000235848187077,-0.00133487866536,-0.000229003686667,0.000235848187077,0.00133487866536,-2.01479764919e-16,0,2.33153691909e-08
0.58,1.20314340926,1.20626171622,1.20626171622,1.20314340926,0.000224296905338,0.000208136277523,-0.00129422276655,-0.000224296905338,0.000208136277523,0.00129422276655,-9.82860481511e-17,0,2.15836193362e-08
0.585,1.18705995208,1.19014464459,1.19014464459,1.18705995208,0.00022167562095,0.000181059724156,-0.00129761338983,-0.00022167562095,0.000181059724156,0.00129761338983,3.76803012198e-16,0,2.07587946832e-08
0.59,1.19996540322,1.20322243148,1.20322243148,1.19996540322,0.000222022382839,0.000156975550884,-0.00135529491888,-0.000222022382839,0.000156975550884,0.00135529491888,8.87843433135e-17,0,2.07025898646e-08
0.595,1.23674277441,1.24040437011,1.24040437011,1.23674277441,0.000225925254605,0.000137140734632,-0.00147815025926,-0.000225925254604,0.000137140734632,0.00147815025926,0,0,2.13489865786e-08
0.6,1.29534566664,1.29970776901,1.29970776901,1.29534566664,0.000233904969375,0.000122602089545,-0.00168092969161,-0.000233904969375,0.000122602089545,0.00168092969161,7.57415322669e-17,0,2.27390017926e-08
0.605,1.37780236663,1.38327422945,1.38327422945,1.37780236663,0.000246388521348,0.00011490873134,-0.00198178595756,-0.000246388521348,0.00011490873134,0.00198178595757,1.7992449807e-15,0,2.50622571585e-08
0.61,1.49171494624,1.49886805311,1.49886805311,1.49171494624,0.000263167468285,0.000116602892293,-0.00239187705722,-0.000263167468285,0.000116602892293,0.00239187705722,6.97624229524e-16,0,2.87067205562e-08
0.615,1.64783030135,1.65734559333,1.65734559333,1.64783030135,0.000281775877354,0.000130759315863,-0.00287890638414,-0.000281775877354,0.000130759315863,0.00287890638414,-7.66203653468e-16,0,3.41591617214e-08
0.62,1.83449217683,1.84661691767,1.84661691767,1.83449217683,0.000294855626621,0.000157282462966,-0.00329377384047,-0.000294855626621,0.000157282462966,0.00329377384047,1.18041501596e-15,0,4.10674920737e-08
0.625,1.95326226521,1.96641826249,1.96641826249,1.95326226521,0.000291315592724,0.000185379272626,-0.00335639529576,-0.000291315592724,0.000185379272627,0.00335639529576,3.88894767415e-16,0,4.58872269071e-08
0.63,1.87400518404,1.88496644257,1.88496644257,1.87400518404,0.000268379950536,0.000195472146891,-0.00291602587466,-0.000268379950536,0.000195472146891,0.00291602587466,1.25689048796e-15,0,4.38317249163e-08
0.635,1.66573642825,1.673081349,1.673081349,1.66573642825,0.000238362814845,0.000179307244317,-0.00219985672787,-0.000238362814845,0.000179307244317,0.00219985672787,-3.04495155865e-16,0,3.7281150167e-08
0.64,1.47561604109,1.48015266898,1.48015266898,1.47561604109,0.000213342219086,0.000144847907475,-0.00153483859268,-0.000213342219086,0.000144847907475,0.00153483859268,1.39912967986e-15,0,3.15234247594e-08
0.645,1.35549207604,1.35840040601,1.35840040601,1.35549207604,0.000194175305467,0.000100362265991,-0.00107164524607,-0.000194175305467,0.000100362265991,0.00107164524607,6.64988950303e-16,0,2.85149721613e-08
0.65,1.31353870795,1.31577833815,1.31577833815,1.31353870795,0.000171350562996,4.63535322242e-05,-0.000851791613007,-0.000171350562996,4.63535322242e-05,0.000851791613007,-3.28413620154e-16,0,2.89058403879e-08
0.655,1.37219472498,1.37482959695,1.37482959695,1.37219472498,0.000119682250901,-2.33693058335e-05,-0.000959173149234,-0.000119682250901,-2.33693058336e-05,0.000959173149234,2.08318252083e-15,0,3.47946902401e-08
0.66,1.57693309745,1.58212836785,1.58212836785,1.57693309745,-2.2119601535e-05,-0.000111349254114,-0.00164456135341,2.21196015351e-05,-0.000111349254114,0.0016445613534,0,0,5.21419147859e-08
0.665,1.66370987155,1.67379237692,1.67379237692,1.66370987155,-0.000313406552987,-0.000164094008356,-0.00302097335656,0.000313406552987,-0.000164094008355,0.00302097335656,1.05255113479e-16,0,7.33590486135e-08
0.67,1.16883505934,1.17755792262,1.17755792262,1.16883505934,-0.0005238595682,-8.18010806286e-05,-0.00371756280522,0.0005238595682,-8.18010806285e-05,0.00371756280522,2.20109045953e-16,0,5.32990540592e-08
0.675,0.86764211288,0.873099398336,0.873099398336,0.86764211288,-0.000474029933885,3.05424263033e-05,-0.00313503493823,0.000474029933885,3.05424263031e-05,0.00313503493823,5.05908501287e-16,0,3.23793243329e-08
0.68,0.769103485769,0.772845365575,0.772845365575,0.769103485769,-0.00036260611318,8.8004813012e-05,-0.00242672109552,0.00036260611318,8.80048130121e-05,0.00242672109552,1.90505697525e-15,0,2.3205922739e-08
0.685,0.741183785607,0.744084851517,0.744084851517,0.741183785607,-0.000277427009386,0.000111318453944,-0.00195322639735,0.000277427009386,0.000111318453944,0.00195322639735,-7.6246078612e-16,0,1.91666220672e-08
0.69,0.741991795429,0.74447880185,0.74447880185,0.741991795429,-0.000220920049575,0.000120638639083,-0.00167309493082,0.000220920049575,0.000120638639083,0.00167309493082,6.19431820755e-16,0,1.73374152812e-08
0.695,0.758475261517,0.760791425263,0.760791425263,0.758475261517,-0.000184677930413,0.000124805107088,-0.0015245274353,0.000184677930413,0.000124805107088,0.0015245274353,6.68603340517e-16,0,1.66471840757e-08
0.7,0.785637546261,0.787955960301,0.787955960301,0.785637546261,-0.000162823568211,0.00012755915188,-0.00147332461044,0.000162823568211,0.00012755915188,0.00147332461044,0,0,1.66769111853e-08
0.705,0.820700443676,0.823179461572,0.823179461572,0.820700443676,-0.000152501828049,0.000130715634781,-0.00150802859038,0.000152501828049,0.000130715634781,0.00150802859038,1.15669281251e-15,0,1.72661640541e-08
0.71,0.861112764463,0.863935282911,0.863935282911,0.861112764463,-0.000153355688508,0.000135429208496,-0.00163619700456,0.000153355688508,0.000135429208496,0.00163619700456,8.20581973175e-16,0,1.83873061221e-08
0.715,0.903693627833,0.907112371442,0.907112371442,0.903693627833,-0.000167693437393,0.000142752771245,-0.001887967905,0.000167693437393,0.000142752771245,0.001887967905,8.58450160325e-16,0,2.01233376629e-08
0.72,0.944323701976,0.948736620258,0.948736620258,0.944323701976,-0.00020190816407,0.000153948011863,-0.00233110283425,0.00020190816407,0.000153948011863,0.00233110283425,7.95423275987e-16,0,2.27208216685e-08
0.725,0.978216652825,0.984320958447,0.984320958447,0.978216652825,-0.000270453686108,0.000170626231536,-0.00311041459113,0.000270453686108,0.000170626231536,0.00311041459113,5.55445602684e-16,0,2.67632815909e-08
0.73,1.00099548565,1.01014075226,1.01014075226,1.00099548565,-0.000405864899305,0.000194235116294,-0.00454731332559,0.000405864899305,0.000194235116294,0.00454731332559,4.62822995199e-16,0,3.36201395612e-08
0.735,1.0108627547,1.0258723725,1.0258723725,1.0108627547,-0.000680841563935,0.000222558753859,-0.00736945005669,0.000680841563935,0.000222558753859,0.00736945005669,1.46522127869e-15,0,4.65030618457e-08
0.74,1.01149257916,1.03777124734,1.03777124734,1.01149257916,-0.00121411161338,0.000242641777538,-0.0128234675487,0.00121411161338,0.000242641777538,0.0128234675487,1.30776911657e-15,0,7.14605543628e-08
0.745,0.999586278529,1.03860075317,1.03860075317,0.999586278529,-0.00186005781579,0.000305635965436,-0.0191417539369,0.00186005781579,0.000305635965437,0.0191417539369,-1.67712780668e-16,0,1.04325921679e-07
0.75,0.939484549778,0.970584722662,0.970584722662,0.939484549778,-0.00181092515381,0.000457786579919,-0.0162822225,0.00181092515381,0.000457786579919,0.0162822225,1.92286566423e-16,0,9.81434193914e-08
0.755,0.876756494029,0.892614536927,0.892614536927,0.876756494029,-0.00120086211523,0.000327906579344,-0.00896253110331,0.00120086211523,0.000327906579344,0.00896253110331,-1.08130861155e-16,0,6.26224847533e-08
0.76,0.827473907446,0.835607059419,0.835607059419,0.827473907446,-0.000749182973516,0.000180666040061,-0.00489041251472,0.000749182973516,0.000180666040061,0.00489041251472,-3.55120187721e-16,0,3.99297166442e-08
0.765,0.783340858739,0.787983615854,0.787983615854,0.783340858739,-0.000499235186946,0.000105565123054,-0.0029546775289,0.000499235186947,0.000105565123054,0.0029546775289,-3.76618449736e-16,0,2.83196892603e-08
0.77,0.744729719468,0.747645307053,0.747645307053,0.744729719468,-0.000357492913919,6.9017330788e-05,-0.00195365610753,0.000357492913919,6.90173307881e-05,0.00195365610753,7.0726531522e-16,0,2.19863069972e-08
0.775,0.713112408314,0.715087470272,0.715087470272,0.713112408314,-0.000271073020614,5.00107060613e-05,-0.00138290304301,0.000271073020614,5.00107060613e-05,0.00138290304301,1.01568582644e-15,0,1.82130821536e-08
0.78,0.689432903473,0.690855090277,0.690855090277,0.689432903473,-0.000214667493456,3.93349290846e-05,-0.00103035512193,0.000214667493456,3.93349290846e-05,0.00103035512193,3.6194434707e-16,0,1.58150050833e-08
0.785,0.674176617842,0.675254038819,0.675254038819,0.674176617842,-0.000175714223781,3.29001691245e-05,-0.000798426337678,0.000175714223781,3.29001691244e-05,0.000798426337677,4.41220917339e-16,0,1.42385134794e-08
0.79,0.667589024885,0.668441459807,0.668441459807,0.667589024885,-0.000147554900331,2.87698639839e-05,-0.000638035532707,0.000147554900331,2.87698639839e-05,0.000638035532707,9.72014636229e-17,0,1.32035953282e-08
0.795,0.66982966284,0.670530088191,0.670530088191,0.66982966284,-0.000126428519514,2.59641626892e-05,-0.000522565192494,0.000126428519514,2.59641626892e-05,0.000522565192494,1.66229533386e-16,0,1.25588406341e-08
0.8,0.68104023426,0.681635247931,0.681635247931,0.68104023426,-0.00011008869517,2.39572491961e-05,-0.000436651043641,0.00011008869517,2.3957249196e-05,0.000436651043641,6.31196286104e-16,0,1.22181464945e-08
0.805,0.701324230562,0.70184474031,0.70184474031,0.701324230562,-9.71280136768e-05,2.24523906271e-05,-0.000370953006466,9.71280136767e-05,2.24523906271e-05,0.000370953006466,8.45362001399e-16,0,1.21302132783e-08
0.81,0.730625253095,0.731092331992,0.731092331992,0.730625253095,-8.66279631251e-05,2.12748038956e-05,-0.000319541135396,8.66279631251e-05,2.12748038955e-05,0.000319541135397,-1.67153514654e-16,0,1.22616787834e-08
0.815,0.768479017265,0.768907193634,0.768907193634,0.768479017265,-7.7967742038e-05,2.03176943484e-05,-0.00027850930751,7.79677420381e-05,2.03176943484e-05,0.000278509307509,6.88802057629e-16,0,1.25854553445e-08
0.82,0.813617520253,0.814016619353,0.814016619353,0.813617520253,-7.07148838618e-05,1.95137091222e-05,-0.000245201971583,7.07148838618e-05,1.95137091222e-05,0.000245201971583,5.92499113555e-16,0,1.30703758927e-08
