time_s,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24
0.421,0.523477637175,0.548081883021,0.498052414914,0.501565337332,0.497035421717,0.527072024896,0.52064418259,0.546564797523,0.507382078916,0.486605897767,0.553299135289,0.492280261884,0.4945232521,0.496253400982,0.500468342634,0.503104044436,0.49524070729,0.425955031107,0.500547305296,0.5,0.502034830876,0.497971448403,0.518646532652,0.491592464741,0.477715776635
0.4215,0.523746485466,0.54712074388,0.498204462778,0.501468509931,0.497130572801,0.525919570024,0.519227597759,0.545326063767,0.507003084306,0.487602998059,0.551975462728,0.493257947382,0.49514197099,0.496693579671,0.500396443482,0.503132091108,0.496045067671,0.428287335666,0.500488557952,0.5,0.501852783594,0.497856739475,0.51702442983,0.490572046274,0.478757670295
0.422,0.523995057655,0.546178817557,0.498333135853,0.501377672003,0.497222669916,0.524816175104,0.517916265238,0.544121870585,0.506643547212,0.488525870981,0.550719396707,0.494076383101,0.495702109722,0.49708204285,0.500335582164,0.503157644041,0.496741236481,0.430465011819,0.500436116504,0.5,0.501687023274,0.497757123854,0.515515447907,0.489774670409,0.479750850461
0.4225,0.524218993438,0.545255719994,0.498433672426,0.501292453055,0.497311811083,0.523759751656,0.51673381188,0.542949669619,0.506302468688,0.489380042257,0.549493685429,0.494731612232,0.496195277693,0.497424866446,0.50028406417,0.503180571498,0.497325022115,0.432495648478,0.500389304083,0.5,0.501536092794,0.497673863609,0.514141236516,0.489199507567,0.48069759472
0.423,0.524413588793,0.544351074811,0.498500960163,0.501212505514,0.497398091176,0.522748300106,0.515705580067,0.541808610921,0.505978901074,0.490170626261,0.548297595327,0.495248010274,0.496612443894,0.497727412544,0.50024045513,0.503200723997,0.497791444563,0.434466984268,0.500347516471,0.5,0.501398665394,0.497608346404,0.51292498632,0.488847828219,0.481600074172
0.4235,0.524573583173,0.543464513153,0.498553831638,0.501137503305,0.497481602024,0.521779906003,0.51485976693,0.540697867123,0.505671945364,0.490902356634,0.547130410559,0.495713791895,0.496943455499,0.497994413245,0.500203540874,0.50321792221,0.498134169958,0.436380750957,0.500310214312,0.5,0.501273533013,0.497562184221,0.511892488966,0.488723892458,0.482460358409
0.424,0.524692948027,0.542595673536,0.498604838324,0.501067140524,0.497562432508,0.520852736393,0.514228615922,0.539616632839,0.505380748705,0.491579614632,0.545991432584,0.496133918425,0.497176558959,0.498230044692,0.500172293631,0.503231945169,0.498344945613,0.438238629742,0.500276916138,0.5,0.50115959567,0.497537307459,0.511073218861,0.488835726049,0.483209663042
0.4245,0.524764673129,0.541744201703,0.498654045993,0.501001130188,0.497640668657,0.520058667258,0.513849746605,0.53856412408,0.50510450203,0.492206455354,0.544879979742,0.496512864897,0.497297906708,0.498390465809,0.50014584341,0.503242518454,0.498480039459,0.440042252721,0.500247192165,0.5,0.501055851795,0.497536056193,0.510501496147,0.489195857948,0.483828048727
0.425,0.524780552279,0.540933387167,0.498701518097,0.500939203067,0.49771639374,0.519432772818,0.513620830429,0.537539577683,0.50484243781,0.492712605688,0.543795386847,0.496854667707,0.497402618374,0.498415145882,0.500123453782,0.503249302634,0.498604106268,0.441793204333,0.500220658742,0.5,0.500961389424,0.497561268042,0.510217807908,0.489822111274,0.484301932898
0.4255,0.524730978675,0.540317730199,0.498747315848,0.500881106585,0.49778968835,0.518995046326,0.513395697904,0.536542250765,0.504612528691,0.49298461509,0.542737004787,0.49716296761,0.497503272247,0.498296738756,0.500104501371,0.503251882951,0.498718046121,0.443493022743,0.500196973396,0.5,0.500875378182,0.497616357526,0.509993218512,0.490738575462,0.48461454017
0.426,0.524604773171,0.539928267457,0.498791498303,0.500826603789,0.497860630498,0.51876995409,0.513174286493,0.535686941755,0.504485646617,0.493000939613,0.541938165644,0.497375059596,0.497600025576,0.498024596419,0.500088458501,0.503249760212,0.498822685631,0.444746110983,0.500175830418,0.5,0.500797061984,0.497705375584,0.509773565635,0.491928894094,0.484745183625
0.4265,0.52438909174,0.539801449153,0.498834122432,0.500775472384,0.497929295687,0.518787376881,0.51295653469,0.535221464453,0.504473533664,0.492733869917,0.541535608211,0.497180356596,0.497693029515,0.497584615188,0.500074878505,0.503242344155,0.498880957141,0.445427335139,0.500156956912,0.5,0.500725882055,0.49783302548,0.50955874077,0.492966227789,0.484668429207
0.427,0.524069492078,0.539979619063,0.498875243198,0.500727503826,0.497995756998,0.519083648132,0.513190516542,0.535205424436,0.504589597623,0.492148299993,0.541594164096,0.496544421444,0.49778242936,0.496959287633,0.500063383286,0.503228955806,0.498632593713,0.445443425235,0.500140109274,0.5,0.500779722428,0.497980097559,0.509348637797,0.493870238839,0.484353172144
0.4275,0.52363196505,0.540511024223,0.498914913626,0.500727625926,0.498060085167,0.519702508473,0.514104334093,0.535710963928,0.504848444977,0.491200446795,0.542194395208,0.495418881185,0.497868364777,0.496128198183,0.500157227287,0.503208846728,0.498047054942,0.444673940905,0.500125070048,0.5,0.500966904626,0.498117187888,0.509779630769,0.494881715655,0.483761775604
0.428,0.523202391239,0.541448751557,0.498953184869,0.500811801985,0.49812234866,0.520695421201,0.515813452595,0.53682504164,0.505264804517,0.489837095303,0.543436679902,0.493737881103,0.497725238403,0.495069409091,0.500437446541,0.503181250453,0.497083771042,0.442961655712,0.500149477567,0.5,0.501295745105,0.498244973928,0.510946113989,0.496586059926,0.482849741772
0.4285,0.522780626074,0.542847394143,0.498939497344,0.50098461382,0.498102371682,0.522119851641,0.518459025383,0.538649523713,0.50585147865,0.487996979636,0.545443239618,0.491416261623,0.497220175247,0.493762530101,0.500899615323,0.503145481477,0.495690854027,0.440104461663,0.500306694246,0.5,0.501772671039,0.498364087157,0.51295043283,0.499021786278,0.481567103068
0.429,0.522366527613,0.544755349399,0.498719335548,0.501247781385,0.497885305825,0.524032615178,0.522202992385,0.541293920984,0.506615890183,0.485617896776,0.548351587374,0.488355559094,0.496333602339,0.492194723481,0.501534711458,0.503101103595,0.493808358478,0.435859620255,0.500592932518,0.5,0.502399135639,0.498475116198,0.515900228377,0.502238043286,0.479864013602
0.4295,0.521959956493,0.547199857565,0.498294838657,0.501597745578,0.497473273403,0.526473642291,0.527198509045,0.544851080527,0.50755491625,0.482655773765,0.552286742967,0.484470098554,0.495062535303,0.490371142789,0.502323605023,0.503048182868,0.491383642835,0.429983796644,0.500997432437,0.5,0.503167098884,0.498578609723,0.519884086167,0.506270035762,0.477704594096
0.43,0.521560775884,0.55016279508,0.497684568727,0.502022791304,0.496884407676,0.529435807512,0.533514693613,0.54934436441,0.508648308621,0.479122321505,0.557296778902,0.479749002173,0.493434918592,0.488330360096,0.503230219078,0.502987613471,0.488408794968,0.422342099366,0.501498503694,0.5,0.504053389058,0.498675079165,0.524917127284,0.511078730582,0.475093067791
0.4305,0.521168851444,0.553550849506,0.496930022305,0.50250053615,0.496158519224,0.532823930356,0.541012408791,0.554647369798,0.509852383722,0.475138899278,0.563252147668,0.474355619982,0.491526891991,0.486161544565,0.504195282576,0.502921444606,0.484981588639,0.413096714564,0.502060162933,0.5,0.50501449237,0.498765001247,0.530856490128,0.516453220933,0.472110123034
0.431,0.520784051273,0.557175173964,0.496098859248,0.502997265874,0.495359456122,0.536423788455,0.54922934326,0.560414665119,0.511097536768,0.470979756213,0.569757761369,0.468716774202,0.489474349869,0.484013232479,0.505134899739,0.502853051436,0.4813613768,0.4028926113,0.502631585932,0.5,0.505984962869,0.498848820338,0.537326714295,0.521926304418,0.468941869391
0.4315,0.520406245868,0.560764196473,0.495280322515,0.503470675406,0.494570590078,0.539917101719,0.557399544344,0.566100108078,0.512293792999,0.467053793266,0.576175445432,0.463498212142,0.487464799117,0.482079147291,0.505948968156,0.502786943554,0.477956561527,0.392841588072,0.503151715622,0.5,0.506883164165,0.498926950646,0.543736985785,0.526810818356,0.465868962089
0.432,0.520035308082,0.564020574499,0.494571015891,0.503876341574,0.493882234007,0.542960254897,0.564679443145,0.571105678068,0.513345641898,0.463796516779,0.581809219778,0.459402238731,0.485702292407,0.480555698679,0.506540408147,0.502728098182,0.475203681297,0.384172040422,0.503559329402,0.5,0.507625264066,0.498999778267,0.549437340057,0.530414517561,0.463197591909
0.4325,0.519671113076,0.566698151292,0.494055747723,0.504176010213,0.493374806535,0.545289496713,0.570452942951,0.574983163992,0.514171296748,0.461524492352,0.586152055664,0.456894659887,0.484359108395,0.479588589461,0.506837971437,0.502680975695,0.473402067542,0.377740674594,0.503805244953,0.5,0.508142799706,0.499067663093,0.553931711613,0.532309173444,0.461163998052
0.433,0.519313538283,0.568653681978,0.493792507433,0.504344335298,0.493104954892,0.546783844968,0.574484349827,0.577544081776,0.514717686191,0.460353335912,0.589013240459,0.456071003626,0.483541721731,0.479239139453,0.506811049433,0.502648633174,0.472630906137,0.373795479061,0.503861332982,0.5,0.508395749368,0.499130940592,0.556993866663,0.532440993011,0.459875890968
0.4335,0.518962463363,0.569850192272,0.493807474819,0.504371575688,0.49309985974,0.547455559404,0.576847298294,0.578825031819,0.514965361715,0.460221011164,0.590466217586,0.456734206186,0.483286226278,0.479485737003,0.506470299348,0.5026323188,0.472792991736,0.372110078569,0.503722926219,0.5,0.508375950889,0.499189923461,0.558631040743,0.53103068488,0.459320235957
0.434,0.518617770163,0.570326855536,0.494025886588,0.504262130107,0.493321326594,0.547397665902,0.577756735287,0.578981186078,0.514924050927,0.460968211232,0.590712630945,0.458564859107,0.483574968591,0.480249721857,0.505857298647,0.502631615017,0.473714510208,0.372266446605,0.503405162661,0.5,0.508101892312,0.499244903175,0.55897385656,0.528398705119,0.459410898391
0.4345,0.518298057461,0.570163152067,0.494236594924,0.504030583416,0.493535685249,0.546732423822,0.577441470148,0.578196287991,0.514623558828,0.462410655312,0.589972791649,0.461250004922,0.484211472297,0.481425578205,0.505030630758,0.502644914244,0.475220739145,0.373858442341,0.503039655031,0.5,0.507609482284,0.499296151429,0.558186033523,0.52484684763,0.460035620718
0.435,0.518183539282,0.569453016494,0.494439871529,0.503781262769,0.493743163851,0.54558079393,0.576161475232,0.576639239007,0.514104400111,0.464377638008,0.588436996992,0.464534023252,0.484823310177,0.482903372573,0.50425833702,0.502669960103,0.477165802711,0.37656602811,0.502713380718,0.5,0.506942919982,0.499322202228,0.556907093242,0.52165342252,0.46108385812
0.4355,0.518243638475,0.568290486124,0.494635978522,0.503547364401,0.493943983221,0.544050459598,0.574902636772,0.57460313789,0.513410389022,0.466723986737,0.5862997826,0.468010335507,0.485411438083,0.484581618561,0.503604604481,0.502704292184,0.479029644506,0.380152131202,0.502422128447,0.5,0.506321767765,0.499263306787,0.555656264316,0.518544896034,0.462457718938
0.436,0.518447449241,0.566925384447,0.494825168778,0.503327934334,0.494138357093,0.542233435124,0.573462409063,0.572621130574,0.512721902051,0.469201160793,0.584214217241,0.471145905789,0.486020630404,0.486373268079,0.503051231832,0.502745551618,0.480741350179,0.383652059544,0.502162138979,0.5,0.505756187279,0.499138837502,0.554049309113,0.515015367103,0.464074130165
0.4365,0.518766327155,0.565587570649,0.495041161968,0.503122077599,0.494326492343,0.540435559707,0.571432775856,0.57069177993,0.512068761878,0.471493925999,0.582179052738,0.47402175048,0.486874037715,0.487974239242,0.502582811995,0.502791657902,0.482612191566,0.387049779157,0.501930056587,0.5,0.505241206767,0.498965948767,0.551887534009,0.511248057973,0.465753835822
0.437,0.519175300038,0.564276499257,0.495362065192,0.502928954587,0.494508589206,0.538714219765,0.568932333362,0.568611257164,0.511449153805,0.473616010348,0.579954829784,0.477011662135,0.487910319097,0.489387116246,0.502186303162,0.502840877931,0.484596367125,0.390810372753,0.501722885746,0.5,0.504772299274,0.498759011423,0.549288743827,0.507386400445,0.467355007232
0.4375,0.519653640071,0.5629916357,0.495761458123,0.502747777626,0.494684841489,0.537066157186,0.566058297408,0.566290768273,0.510861356299,0.475580119875,0.577483719375,0.48002717613,0.489079570672,0.490633997813,0.50185066568,0.502891833296,0.486634773681,0.394887660114,0.50153795247,0.5,0.504345342852,0.498529519134,0.546350215533,0.503540184289,0.468881316248
0.438,0.520184886762,0.561732456091,0.496218634501,0.502577807767,0.494855436779,0.535488252557,0.562888829981,0.563793199966,0.510303736211,0.477408694006,0.574828332008,0.483005137078,0.490342668905,0.491734386335,0.501566554684,0.502943477754,0.488683181114,0.399194489675,0.501372869794,0.5,0.503956584325,0.498286268904,0.543150096049,0.499788960869,0.470336263041
0.4385,0.520756551095,0.56049844702,0.496718027825,0.502418351769,0.495020556645,0.533977519256,0.559484343088,0.561165732837,0.509774744239,0.479248036044,0.572035698635,0.485903255314,0.491670224026,0.492705492922,0.501326059917,0.502995058486,0.490710238204,0.40366523303,0.50122550697,0.5,0.503602606297,0.498035677635,0.539748591456,0.496185014131,0.471723184137
0.439,0.521359667392,0.559289105336,0.497248523333,0.502268759274,0.495180376824,0.532531097803,0.555888724446,0.558441970172,0.509272910621,0.481073143944,0.569139350351,0.488696476206,0.49304134616,0.493562506587,0.50112248549,0.503046070715,0.492695699586,0.408253045979,0.501093961963,0.5,0.503280297111,0.497782143867,0.536189375906,0.492756715588,0.473045260061
0.4395,0.521988305868,0.558103937946,0.497802769862,0.502128420153,0.495371143064,0.531063860399,0.552130708239,0.555643830966,0.50879684105,0.482869458066,0.566161112185,0.491373831404,0.494442394103,0.494318831829,0.500946023234,0.503096213439,0.494628747478,0.412927574465,0.500976536898,0.5,0.502986823497,0.497528399369,0.53250120542,0.489512195777,0.474305522633
0.44,0.522639116387,0.556893702733,0.498376559666,0.50199676202,0.49559294556,0.529578831722,0.54822527188,0.552783196135,0.508345212806,0.484630799867,0.56311264993,0.493935734512,0.495865829866,0.494986298281,0.500751404056,0.503145350176,0.496506457995,0.417672957724,0.500871716153,0.5,0.502719605663,0.497275820337,0.528699538802,0.486442941877,0.475541247543
0.4405,0.523310942923,0.555620928403,0.498968311569,0.501873247891,0.495843887461,0.528078489251,0.544174843848,0.54986324911,0.507916771075,0.486357730956,0.559996720408,0.496391773414,0.497309254822,0.495575345744,0.500542490499,0.503193476482,0.498332503107,0.422486194623,0.500778146789,0.5,0.502476294623,0.497024684653,0.524787947229,0.483526928977,0.476786488523
0.441,0.524004525393,0.554283911526,0.499578670778,0.501757374001,0.496124185822,0.526560739625,0.539970120424,0.546879456172,0.507510325466,0.48805631336,0.556808060842,0.498759048887,0.498774664088,0.496095187472,0.500320053647,0.503240694496,0.500116162556,0.427375989682,0.50069462109,0.5,0.50225475154,0.496774372054,0.520759139033,0.480731008149,0.478043011231
0.4415,0.524722292374,0.552876531496,0.500210224152,0.501648667747,0.496435894451,0.52501951238,0.535590330158,0.543820149205,0.507124746701,0.489737244208,0.553533864562,0.501061083381,0.50026792816,0.496553954276,0.500082498464,0.503287194051,0.501871692132,0.432362188494,0.500620060978,0.5,0.502053028933,0.496523510213,0.51659547813,0.478012390894,0.479315979334
0.442,0.525468239559,0.551388578292,0.50086732133,0.501546685759,0.496782724529,0.523445108488,0.531002809899,0.540666685223,0.506758963482,0.491415334014,0.550153797344,0.503327306044,0.501798494071,0.496958821699,0.499826368028,0.503333239417,0.503618076174,0.437475902993,0.500553504094,0.5,0.501869353552,0.496270073094,0.512268908155,0.475319142188,0.480613614354
0.4425,0.526247883956,0.549805866946,0.501555987399,0.501451012092,0.497169946925,0.521824325247,0.526161752842,0.537393157038,0.506411959507,0.493109298552,0.546639502924,0.505593119632,0.503379288806,0.4973722427,0.499546675201,0.503379160488,0.505379188597,0.442760437711,0.500494091375,0.5,0.501702110792,0.49601143994,0.507740203205,0.472589615575,0.481947046468
0.443,0.527068279242,0.548110169557,0.502283908548,0.501361256532,0.497604355818,0.520140376775,0.521005954776,0.533965618257,0.506082770654,0.494841839415,0.542953525678,0.507900570334,0.505026801831,0.497849124564,0.499237108105,0.503425346967,0.507184396521,0.448273164156,0.500441055974,0.5,0.501549830499,0.495744424885,0.502957453771,0.469750740919,0.483330334726
0.4435,0.527938071893,0.546279001885,0.503060466443,0.501277053,0.498094267226,0.51837262744,0.515455328355,0.530340768374,0.505770482298,0.496639993947,0.539047546846,0.510299665048,0.506761316176,0.498400467974,0.498890156245,0.503472243791,0.50906965771,0.45408854592,0.500393713354,0.5,0.501411174047,0.495465289532,0.497853673376,0.466715028201,0.484780636259
0.444,0.528867567732,0.544285315651,0.503896787069,0.501198058063,0.498649515893,0.516496158692,0.509405899024,0.526464031501,0.50547422677,0.498535734099,0.534859799804,0.512850395414,0.508607240371,0.499039437521,0.498497208566,0.503520345439,0.511079175028,0.460302569601,0.500351452455,0.5,0.501271009086,0.495169754939,0.492343399462,0.463376112408,0.486318500507
0.4445,0.529868761009,0.542097178609,0.50480575158,0.501123949533,0.499281396935,0.514481208157,0.502722998644,0.522266982438,0.505193180948,0.500566771542,0.530311530986,0.515625496562,0.510593457285,0.499781205853,0.498048687781,0.503570185748,0.513267650155,0.467038825039,0.500253364313,0.5,0.501053269562,0.494853036429,0.486318209774,0.459602707222,0.487968248272
0.445,0.530955248578,0.539677587947,0.505801885373,0.50105442515,0.50000247137,0.512292573935,0.495232576767,0.517664188334,0.504926563968,0.502777452664,0.525302482725,0.51871380711,0.512753532839,0.500642637285,0.497534310737,0.503622318866,0.515703062278,0.474456252442,0.500085367635,0.5,0.500750775051,0.494509936282,0.479641290469,0.455231122875,0.489758350027
0.4455,0.532141905184,0.53698468565,0.506900990873,0.500989201352,0.500826114689,0.509889207958,0.486711273953,0.512549874223,0.504583862329,0.505219440587,0.519705762737,0.522223631302,0.5151254882,0.501641617797,0.496943605191,0.503677285383,0.518469554259,0.482757794948,0.499843192907,0.5,0.500355902674,0.494135045902,0.472141797134,0.450057382901,0.491721610996
0.446,0.533444129573,0.533972867193,0.508119314637,0.500928012115,0.501765635627,0.507224500666,0.476877780127,0.506795634698,0.504114462963,0.507951477424,0.513363466025,0.526284417943,0.517750596844,0.502795726851,0.496266871314,0.503735554997,0.521669197222,0.492197199631,0.499522812985,0.5,0.499861439042,0.493723129102,0.463611155497,0.443832105281,0.493894746645
0.4465,0.534876392648,0.53059563701,0.509471945406,0.500870607874,0.502832739984,0.504248277194,0.465392057265,0.500252074808,0.503509892672,0.511036760812,0.506086559733,0.53104292835,0.520670299467,0.504119791756,0.495496842526,0.503797437413,0.525419781495,0.503076978898,0.499121524672,0.5,0.499261981792,0.493269778103,0.453806256152,0.436265705584,0.496316521294
0.447,0.536449765077,0.526811539134,0.51097006352,0.5008167545,0.50403509783,0.500912312646,0.451876230544,0.492760055554,0.502765883181,0.514535309738,0.497666319381,0.536646677919,0.523919901835,0.505621708815,0.494631335007,0.503862956505,0.529843155915,0.515723310418,0.498639565085,0.5,0.498556077062,0.49277243563,0.442469126855,0.427058882535,0.499023009575
0.4475,0.538168168677,0.52259481288,0.512616713246,0.500766232344,0.505372873364,0.497181932181,0.435980200725,0.48418050366,0.501885623467,0.518487604386,0.487909373685,0.543204126093,0.527517569915,0.507295939084,0.493677075877,0.50393169475,0.535035894981,0.530415511195,0.498082310596,0.5,0.497749180327,0.492231827842,0.429377912319,0.415981755383,0.50203798531
0.448,0.540023459909,0.517951808412,0.514401166201,0.500659804719,0.506834425834,0.493055870791,0.417517823066,0.474452063321,0.50088370314,0.522886501639,0.476709815407,0.550713087475,0.531448089561,0.509114702804,0.492654474133,0.504002639449,0.541015017261,0.547249255561,0.497462874715,0.5,0.496857214512,0.491653704274,0.414443886908,0.403023978273,0.505356877272
0.4485,0.541990297189,0.512941324883,0.516292942251,0.500490930775,0.50839209732,0.488592867067,0.3966744945,0.463675357308,0.499789886057,0.52764026053,0.464159254214,0.55896601711,0.535644077679,0.511018666489,0.49160214404,0.504074095564,0.547643687478,0.565946114813,0.496804482474,0.5,0.495909878215,0.491050495517,0.397850549343,0.388604220692,0.508925895303
0.449,0.54402295811,0.507691274671,0.518238074281,0.500284249607,0.50999993101,0.483934989431,0.374211585052,0.452194028434,0.498651020263,0.532542411774,0.450658168913,0.567477776368,0.53997287864,0.51291181088,0.490578646488,0.504143749676,0.55456984136,0.585699987148,0.496141439751,0.5,0.494952052946,0.49044213606,0.380182082908,0.373741905822,0.512624821745
0.4495,0.546057015679,0.502398501664,0.52016120986,0.500070871635,0.511595634537,0.479308669164,0.351497475045,0.440608379002,0.497528958354,0.537276758897,0.436943629075,0.575512931383,0.544241524755,0.514667166439,0.489658207423,0.504208937202,0.561237259351,0.605218672514,0.495517241055,0.5,0.494041281253,0.48985511622,0.362432459445,0.360005905509,0.516268697862
0.45,0.548017629493,0.497301154532,0.521975760177,0.499884952417,0.513108083688,0.47498747725,0.330211867697,0.429663891474,0.496493282959,0.54147815082,0.4239516555,0.582257787879,0.548227541881,0.516147255162,0.488918843788,0.504267065731,0.567009466258,0.623047539056,0.494979021538,0.5,0.493240283545,0.489319222374,0.345803908742,0.34911483698,0.519639855913
0.4505,0.549832757298,0.492628651091,0.523599930918,0.49975867833,0.514468929286,0.47122431654,0.31180551307,0.420039663308,0.495610158609,0.544831818833,0.412540794776,0.587072639184,0.551727694782,0.517234111283,0.488425764819,0.504316042658,0.571364457121,0.638031910264,0.494569369716,0.5,0.492606041545,0.488862519891,0.3313501458,0.342342430935,0.522542019277
0.451,0.551446155354,0.48855231821,0.524972129493,0.499717266293,0.515624165671,0.468187922928,0.297057378714,0.41215771875,0.494931201631,0.547156914218,0.403237834332,0.589674776446,0.554601946001,0.517855367815,0.488216970149,0.50435454814,0.574045870946,0.649625200027,0.494318401844,0.5,0.492179437096,0.488506296578,0.319676399712,0.34011254512,0.524848106678
0.4515,0.552824950436,0.485160635797,0.526059335578,0.499734755411,0.516541329526,0.465937794893,0.286004273281,0.406124219606,0.494486510937,0.548429005061,0.396159701982,0.590152970458,0.556792216614,0.517994445561,0.488297321294,0.504382098513,0.575086130559,0.657885110443,0.494239193521,0.5,0.491979442701,0.488261880907,0.310872238817,0.342023039182,0.52651682802
0.452,0.553960039423,0.482464561581,0.526856645528,0.499751162702,0.517210598693,0.464441416159,0.278184966501,0.401802071956,0.494283577944,0.54874414607,0.391113261437,0.588845790832,0.558313365625,0.517683536305,0.48864220211,0.504398952746,0.574719153057,0.663252809826,0.494327802636,0.5,0.492003239877,0.488130210958,0.304654970711,0.34717912896,0.52757751731
0.4525,0.554861300387,0.480420429575,0.527380843288,0.499766555083,0.517641091474,0.463611470401,0.272951375953,0.39893203718,0.494310894395,0.548260917781,0.387758673105,0.586187118475,0.559229029232,0.516987177705,0.489207046077,0.504405942048,0.573261828217,0.666304990121,0.494566847047,0.5,0.492230753111,0.488103658106,0.3005750789,0.354561142659,0.52810114642
0.453,0.555550907216,0.478954855165,0.527662165904,0.499780995334,0.517854988886,0.463339853415,0.269678857858,0.397229985608,0.49454376978,0.547152515515,0.385736906965,0.582594442486,0.559626684804,0.515985238619,0.489937917589,0.504404277626,0.571025765035,0.667591206086,0.494930579996,0.5,0.492630955409,0.488168909904,0.29816929569,0.363260093596,0.528174578972
0.4535,0.556057191065,0.47798335428,0.527737090242,0.499794542352,0.517881674977,0.463518896116,0.267853861528,0.396438532374,0.494823891662,0.5455795509,0.384733596954,0.578416434613,0.559599444428,0.514760009687,0.490780084118,0.5043953678,0.56827450077,0.667566281022,0.495389738605,0.5,0.493167846136,0.488309840986,0.297035220223,0.372568156504,0.527884589124
0.454,0.556410084058,0.477421615597,0.527643160161,0.499807251389,0.517753034353,0.46405115591,0.267085139667,0.396343939863,0.495089632137,0.543679497288,0.38449634606,0.573922275031,0.559235472664,0.513388132253,0.491683642381,0.504380664325,0.565213508989,0.666581991566,0.495884600639,0.5,0.4937790886,0.488509787426,0.296850791955,0.381979306691,0.52731033794
0.4545,0.556638212608,0.477191435148,0.527415771466,0.49981917428,0.517500195386,0.464852480878,0.267084074741,0.396775421636,0.495341729544,0.54156521636,0.38482984333,0.569310639297,0.558612999856,0.511936323831,0.492606505304,0.504361548933,0.561996010173,0.664903131135,0.496326344549,0.5,0.494335645915,0.48875307077,0.2973677007,0.391153496609,0.526520799358
0.455,0.556767304302,0.477223463184,0.527086450516,0.499830359655,0.517151565286,0.465852070031,0.267639370181,0.397598487152,0.495580884315,0.539327095935,0.385584573322,0.564724041128,0.557798663768,0.510533954551,0.493515456168,0.504339261989,0.558733380818,0.66272809422,0.496720671996,0.5,0.494842410519,0.489025856744,0.298397094617,0.399874910674,0.525574445199
0.4555,0.556819507862,0.477458163369,0.526682151446,0.499840853134,0.516731855082,0.466991470471,0.268595626208,0.398707734781,0.495807760923,0.537036100013,0.386646014945,0.560262181083,0.556847602069,0.509296346182,0.494385953045,0.504314867199,0.555505080047,0.660206300006,0.497072672628,0.5,0.495303837145,0.489316515873,0.299795692693,0.408016395677,0.524519803596
0.456,0.556813292089,0.477845747156,0.526225198644,0.499850697515,0.516261790135,0.468223266056,0.269837576726,0.400020794504,0.496022989726,0.534746765203,0.387926194956,0.55599257033,0.555804391331,0.508204141372,0.49520121593,0.504289242722,0.552366613419,0.657451028343,0.497386889774,0.5,0.495723981979,0.489615652608,0.301454659482,0.415512538203,0.523396346256
0.4565,0.556763680475,0.478288602514,0.525733607262,0.49985993295,0.515758253404,0.469509685898,0.271279060887,0.401473567079,0.496227168722,0.532499924854,0.389357467182,0.551958582418,0.554704351316,0.507240257014,0.495937916965,0.504263090072,0.549355559524,0.654548477537,0.497667379085,0.5,0.496106538322,0.489915938261,0.303291253051,0.42234023933,0.522302455549
0.457,0.556682656597,0.478722605357,0.525221598731,0.499868597107,0.515252476612,0.470807657185,0.27285534137,0.403016479535,0.496420865204,0.530325158277,0.39088791678,0.548185548123,0.553574958537,0.506389617054,0.496561520931,0.50423695311,0.546496090805,0.651564213182,0.497917760881,0.5,0.496454869047,0.490211845056,0.305242620742,0.428504886277,0.521259709447
0.4575,0.556579634129,0.479147932643,0.524700190339,0.499876725324,0.514762933228,0.472050373894,0.274517644365,0.404611474516,0.496604617343,0.52824298322,0.392477863438,0.544685443863,0.552437228002,0.505638916688,0.497089390294,0.504211241543,0.54380240468,0.648547921445,0.498141266881,0.5,0.496772036169,0.490499345935,0.307261126647,0.434030484542,0.520265716695
0.458,0.556461926634,0.479564757793,0.52417778257,0.499884350751,0.514289102225,0.473240188209,0.276229162456,0.406229543301,0.496778935681,0.52626679228,0.394097116721,0.541460553396,0.551306984359,0.504976414259,0.497536222065,0.504186255209,0.541281366523,0.64553705001,0.498340781914,0.5,0.497060827757,0.490775619666,0.309310760968,0.438952571219,0.519318197842
0.4585,0.556335181118,0.479973250762,0.523660700704,0.499891504491,0.513830479299,0.474379352183,0.277962045863,0.407848688594,0.496944304546,0.524404526904,0.395722777102,0.538506346179,0.550195982814,0.504391747607,0.497914456995,0.504162206926,0.538934564948,0.64255967828,0.49851888115,0.5,0.497323782445,0.491038782843,0.311364333855,0.443313111556,0.518414980013
0.459,0.556203758437,0.480373578107,0.523153669965,0.499898215721,0.513386576331,0.475470021998,0.279695089175,0.409452245332,0.497101183404,0.522660090012,0.397337458775,0.535813733776,0.549112866557,0.503875772001,0.498234625952,0.504139242759,0.53675991378,0.639636815839,0.498677863348,0.5,0.497563211744,0.49128765836,0.313401258964,0.447156838763,0.517553991922
0.4595,0.556071056263,0.480765903055,0.522660218244,0.499904511812,0.51295692087,0.476514262049,0.281411927147,0.411027505783,0.497250008128,0.521034510647,0.398927852456,0.533370822808,0.548063964961,0.503420417097,0.498505643124,0.504117459313,0.534752896794,0.636784254297,0.498819780514,0.5,0.497781220367,0.491521582334,0.315405792917,0.450528659877,0.516733259128
