bias_v,frequency_hz,z_real_ohm,z_imag_ohm,i_real_a,i_imag_a
-0.25,926.118728129,42848.3871015,-46665.2762495,1.06757131852e-07,1.16266944603e-07
-0.25,962.350626398,41103.542148,-46458.7870533,1.06820155781e-07,1.20737401477e-07
-0.25,1000,39374.4882162,-46188.6645883,1.06887173151e-07,1.25385141829e-07
-0.25,1039.12230384,37665.966027,-45856.5539743,1.06958531476e-07,1.30217015227e-07
-0.25,1079.77516233,35982.4905475,-45464.5217041,1.07034604759e-07,1.35240141445e-07
-0.25,1122.0184543,34328.3055144,-45015.0204532,1.07115795667e-07,1.40461920871e-07
-0.25,1165.91440118,32707.3441456,-44510.84847,1.07202537885e-07,1.45890045311e-07
-0.25,1211.52765863,31123.1967039,-43955.104747,1.0729529865e-07,1.51532509205e-07
-0.25,1258.92541179,29579.0853256,-43351.141237,1.07394581485e-07,1.57397621286e-07
-0.25,1308.17747426,28077.8462745,-42702.5133968,1.07500929142e-07,1.63494016671e-07
-0.25,1359.35639088,26621.9195465,-42012.930299,1.07614926781e-07,1.69830669426e-07
-0.25,1412.53754462,25213.345533,-41286.2054722,1.07737205394e-07,1.76416905606e-07
-0.25,1467.79926762,23853.768266,-40526.2095083,1.07868445506e-07,1.83262416787e-07
-0.25,1525.22295654,22544.4446187,-39736.8253297,1.08009381155e-07,1.90377274115e-07
-0.25,1584.89319246,21286.2587283,-38921.9068448,1.08160804203e-07,1.97771942885e-07
-0.25,1646.89786548,20079.7408326,-38085.2415461,1.08323568969e-07,2.05457297667e-07
-0.25,1711.32830416,18925.089683,-37230.5174361,1.08498597244e-07,2.13444637999e-07
-0.25,1778.27941004,17822.1976945,-36361.294502,1.08686883694e-07,2.21745704668e-07
-0.25,1847.84979742,16770.6780234,-35480.9808103,1.08889501691e-07,2.30372696592e-07
-0.25,1920.14193864,15769.8928167,-34592.8131635,1.09107609607e-07,2.39338288328e-07
-0.25,1995.26231497,14818.9819455,-33699.8421496,1.0934245761e-07,2.48655648225e-07
-0.25,2073.32157349,13916.8916195,-32804.9213286,1.09595394989e-07,2.58338457241e-07
-0.25,2154.43469003,13062.4023645,-31910.7002331,1.09867878068e-07,2.6840092844e-07
-0.25,2238.72113857,12254.1559386,-31019.6208157,1.10161478744e-07,2.78857827194e-07
-0.25,2326.30506715,11490.680849,-30133.9169463,1.10477893695e-07,2.89724492114e-07
-0.25,2417.3154808,10770.4162163,-29255.6165566,1.10818954327e-07,3.01016856719e-07
-0.25,2511.88643151,10091.7338106,-28386.5460264,1.11186637502e-07,3.12751471869e-07
-0.25,2610.15721568,9452.95814907,-27528.3364259,1.11583077113e-07,3.24945528982e-07
-0.25,2712.27257933,8852.38460933,-26682.4312445,1.12010576581e-07,3.37616884056e-07
-0.25,2818.38293126,8288.29555738,-25850.0952711,1.12471622333e-07,3.50784082503e-07
-0.25,2928.64456463,7758.97453365,-25032.4243179,1.12968898351e-07,3.64466384827e-07
-0.25,3043.21988711,7262.71857098,-24230.3555159,1.13505301863e-07,3.78683793155e-07
-0.25,3162.27766017,6797.84874327,-23444.677946,1.14083960277e-07,3.93457078628e-07
-0.25,3285.9932476,6362.71906068,-22676.0434003,1.14708249448e-07,4.08807809686e-07
-0.25,3414.54887383,5955.72383856,-21924.9771045,1.15381813385e-07,4.24758381234e-07
-0.25,3548.13389234,5575.30367325,-21191.888259,1.1610858551e-07,4.41332044715e-07
-0.25,3686.94506452,5219.95015976,-20477.0802868,1.16892811579e-07,4.58552939091e-07
-0.25,3831.18684956,4888.20948476,-19780.7606991,1.17739074422e-07,4.76446122726e-07
-0.25,3981.07170553,4578.68502416,-19103.0505123,1.18652320602e-07,4.95037606193e-07
-0.25,4136.82040239,4290.03906844,-18443.9931694,1.19637889178e-07,5.14354385964e-07
-0.25,4298.66234708,4020.99379128,-17803.5629352,1.2070154271e-07,5.34424479011e-07
-0.25,4466.83592151,3770.33156877,-17181.6727469,1.21849500687e-07,5.55276958272e-07
-0.25,4641.58883361,3536.89474754,-16578.1815159,1.23088475565e-07,5.76941988971e-07
-0.25,4823.17848224,3319.5849511,-15992.9008828,1.24425711602e-07,5.99450865764e-07
-0.25,5011.87233627,3117.36200474,-15425.6014379,1.25869026716e-07,6.22836050655e-07
-0.25,5207.9483286,2929.24255059,-14876.018423,1.27426857584e-07,6.47131211657e-07
-0.25,5411.69526546,2754.29841631,-14343.8569353,1.29108308229e-07,6.72371262109e-07
-0.25,5623.4132519,2591.6547928,-13828.7966588,1.30923202349e-07,6.98592400591e-07
-0.25,5843.41413374,2440.48826956,-13330.496147,1.32882139681e-07,7.25832151343e-07
-0.25,6072.02195691,2300.02476917,-12848.5966873,1.34996556671e-07,7.54129405079e-07
-0.25,6309.5734448,2169.53741682,-12382.7257719,1.37278791796e-07,7.83524460071e-07
-0.25,6556.41849418,2048.34437516,-11932.5002059,1.3974215585e-07,8.14059063352e-07
-0.25,6812.92069058,1935.80666979,-11497.5288779,1.42401007563e-07,8.4577645188e-07
-0.25,7079.45784384,1831.32602679,-11077.4152214,1.45270834932e-07,8.7872139344e-07
-0.25,7356.4225446,1734.34273932,-10671.7593914,1.48368342669e-07,9.12940227078e-07
-0.25,7644.22274253,1644.33357771,-10280.1601822,1.51711546185e-07,9.4848090279e-07
-0.25,7943.28234724,1560.80975384,-9902.21670777,1.55319872572e-07,9.85393020157e-07
-0.25,8254.04185268,1483.31494866,-9537.52986776,1.59214269048e-07,1.02372786561e-06
-0.25,8576.95898591,1411.4234093,-9185.7036194,1.6341731937e-07,1.06353844787e-06
-0.25,8912.50938134,1344.73812043,-8846.34607349,1.67953368743e-07,1.10487953121e-06
-0.25,9261.18728129,1282.88905307,-8519.07043262,1.7284865776e-07,1.14780766593e-06
-0.25,9623.50626398,1225.53149253,-8203.49578761,1.78131465968e-07,1.19238121551e-06
-0.25,10000,1172.34444646,-7899.24778693,1.83832265621e-07,1.23866037985e-06
-0.25,10391.2230384,1123.02913263,-7605.95919279,1.89983886266e-07,1.28670721377e-06
-0.25,10797.7516233,1077.30754572,-7323.2703362,1.96621690764e-07,1.33658563996e-06
-0.25,11220.184543,1034.92110165,-7050.8294824,2.03783763409e-07,1.38836145556e-06
-0.25,11659.1440118,995.629357468,-6788.29311679,2.1151111078e-07,1.44210233121e-06
-0.25,12115.2765863,959.208804586,-6535.3261608,2.19847875993e-07,1.49787780148e-06
-0.25,12589.2541179,925.451732816,-6291.60212594,2.28841566997e-07,1.55575924532e-06
-0.25,13081.7747426,894.165162441,-6056.80321367,2.38543299551e-07,1.61581985522e-06
-0.25,13593.5639088,865.16984148,-5830.62036796,2.49008055486e-07,1.67813459334e-06
-0.25,14125.3754462,838.299305204,-5612.7532865,2.60294956851e-07,1.74278013289e-06
-0.25,14677.9926762,813.398994921,-5402.91039623,2.72467556436e-07,1.8098347828e-06
-0.25,15252.2295654,790.325433049,-5200.80879798,2.8559414514e-07,1.87937839349e-06
-0.25,15848.9319246,768.945451549,-5006.17418459,2.99748076548e-07,1.95149224132e-06
-0.25,16468.9786548,749.135470798,-4818.74073657,3.15008108938e-07,2.02625888916e-06
-0.25,17113.2830416,730.780826105,-4638.25099853,3.31458764825e-07,2.10376202002e-06
-0.25,17782.7941004,713.775139117,-4464.45573972,3.49190707953e-07,2.18408624081e-06
-0.25,18478.4979742,698.019731478,-4297.11380127,3.68301137412e-07,2.26731685255e-06
-0.25,19201.4193864,683.423078197,-4135.99193252,3.88894198297e-07,2.35353958342e-06
-0.25,19952.6231497,669.900298301,-3980.86461875,4.11081408029e-07,2.44284028056e-06
-0.25,20733.2157349,657.372680439,-3831.51390199,4.3498209702e-07,2.53530455622e-06
-0.25,21544.3469003,645.767241235,-3687.7291967,4.6072386199e-07,2.63101738364e-06
-0.25,22387.2113857,635.016314293,-3549.30710168,4.8844302965e-07,2.73006263758e-06
-0.25,23263.0506715,625.057167858,-3416.05120956,5.18285127923e-07,2.83252257423e-06
-0.25,24173.154808,615.831649261,-3287.77191491,5.5040536112e-07,2.938477245e-06
-0.25,25118.8643151,607.285854367,-3164.28622187,5.84969084729e-07,3.04800383826e-06
-0.25,26101.5721568,599.369820367,-3045.41755233,6.2215227455e-07,3.16117594305e-06
-0.25,27122.7257933,592.037240326,-2930.99555508,6.62141983861e-07,3.27806272872e-06
-0.25,28183.8293126,585.245198021,-2820.85591682,7.05136781188e-07,3.39872803418e-06
-0.25,29286.4456463,578.953921678,-2714.8401753,7.51347159918e-07,3.5232293607e-06
-0.25,30432.1988711,573.126555313,-2612.79553525,8.0099590962e-07,3.65161676249e-06
-0.25,31622.7766017,567.728946448,-2514.57468726,8.5431843734e-07,3.78393162941e-06
-0.25,32859.932476,562.729449082,-2420.03563005,9.11563025515e-07,3.92020535691e-06
-0.25,34145.4887383,558.098740828,-2329.04149634,9.72991011274e-07,4.06045789937e-06
-0.25,35481.3389234,553.809653253,-2241.46038248,1.03887687009e-06,4.20469620364e-06
-0.25,36869.4506452,549.837014452,-2157.16518203,1.10950818465e-06,4.35291252171e-06
-0.25,38311.8684956,546.157503035,-2076.03342341,1.18518547802e-06,4.50508260282e-06
-0.25,39810.7170553,542.749512674,-1997.94711171,1.26622188783e-06,4.66116376799e-06
-0.25,41368.2040239,539.593026498,-1922.7925746,1.35294265673e-06,4.82109287274e-06
-0.25,42986.6234708,536.669500599,-1850.46031265,1.4456844123e-06,4.98478416714e-06
-0.25,44668.3592151,533.961756027,-1780.8448537,1.54479420819e-06,5.15212706646e-06
-0.25,46415.8883361,531.453878645,-1713.84461157,1.65062829738e-06,5.32298385021e-06
-0.25,48231.7848224,529.131126281,-1649.36174898,1.76355060741e-06,5.49718731289e-06
-0.25,50118.7233627,526.979842669,-1587.30204457,1.88393088827e-06,5.67453839532e-06
-0.25,52079.483286,524.98737766,-1527.57476411,2.01214250391e-06,5.85480383254e-06
-0.25,54116.9526546,523.14201328,-1470.0925357,2.14855984092e-06,6.0377138606e-06
-0.25,56234.132519,521.432895192,-1414.77122904,2.29355531124e-06,6.22296003275e-06
-0.25,58434.1413374,519.849969172,-1361.52983853,2.44749593027e-06,6.41019320259e-06
-0.25,60720.2195691,518.383922246,-1310.29037032,2.61073945899e-06,6.5990217399e-06
-0.25,63095.734448,517.026128134,-1260.97773295,2.78363010636e-06,6.78901005169e-06
-0.25,65564.1849418,515.768596707,-1213.51963185,2.96649379956e-06,6.97967748815e-06
-0.25,68129.2069058,514.603927137,-1167.84646728,3.15963304134e-06,7.17049771802e-06
-0.25,70794.5784384,513.525264504,-1123.89123577,3.36332138931e-06,7.36089866228e-06
-0.25,73564.225446,512.526259573,-1081.58943505,3.57779760754e-06,7.55026307586e-06
-0.25,76442.2274253,511.601031543,-1040.87897214,3.8032595601e-06,7.73792986644e-06
-0.25,79432.8234724,510.744133521,-1001.70007474,4.0398579347e-06,7.92319623379e-06
-0.25,82540.4185268,509.950520542,-963.995205749,4.28768990557e-06,8.10532070506e-06
-0.25,85769.5898591,509.215519942,-927.708980687,4.54679286382e-06,8.28352712731e-06
-0.25,89125.0938134,508.534803906,-892.788088177,4.81713836312e-06,8.45700966121e-06
-0.25,92611.8728129,507.904364038,-859.181213181,5.09862644436e-06,8.62493879595e-06
-0.25,96235.0626398,507.320487809,-826.838963017,5.39108051652e-06,8.78646837836e-06
-0.25,100000,506.77973673,-795.713796023,5.69424297879e-06,8.94074361648e-06
-0.25,103912.230384,506.278926141,-765.759952798,6.00777177109e-06,9.08690998244e-06
-0.25,107977.516233,505.815106483,-736.93338993,6.33123803519e-06,9.22412290168e-06
-0.25,112201.84543,505.385545954,-709.191716128,6.6641250548e-06,9.35155807668e-06
-0.25,116591.440118,504.987714441,-682.494130683,7.00582862128e-06,9.46842225634e-06
-0.25,121152.765863,504.619268635,-656.801364168,7.35565894045e-06,9.57396422754e-06
-0.25,125892.541179,504.278038249,-632.075621311,7.71284415696e-06,9.66748577731e-06
-0.25,130817.747426,503.962013245,-608.280525963,8.0765355257e-06,9.74835235278e-06
-0.25,135935.639088,503.66933201,-585.381068084,8.44581420817e-06,9.81600313502e-06
-0.25,141253.754462,503.398270395,-563.343552682,8.81969961574e-06,9.86996024285e-06
-0.25,146779.926762,503.147231574,-542.13555063,9.19715916584e-06,9.90983679472e-06
-0.25,152522.295654,502.914736641,-521.725851311,9.57711926308e-06,9.93534358132e-06
-0.25,158489.319246,502.699415906,-502.084416994,9.95847726888e-06,9.94629413819e-06
-0.25,164689.786548,502.500000831,-483.18233892,1.03401141827e-05,9.9426080542e-06
-0.25,171132.830416,502.315316565,-464.991795001,1.07209077284e-05,9.92431240754e-06
-0.25,177827.941004,502.14427502,-447.486009096,1.10997455221e-05,9.89154128157e-06
-0.25,184784.979742,501.985868473,-430.639211795,1.14755379942e-05,9.84453337657e-06
-0.25,192014.193864,501.839163627,-414.426602673,1.18472307494e-05,9.78362779632e-06
-0.25,199526.231497,501.703296114,-398.824313929,1.2213816071e-05,9.70925814657e-06
-0.25,207332.157349,501.577465411,-383.809375402,1.25743433124e-05,9.62194513436e-06
-0.25,215443.469003,501.460930119,-369.359680874,1.29279279624e-05,9.52228789874e-06
-0.25,223872.113857,501.3530036,-355.45395564,1.32737592232e-05,9.41095433404e-06
-0.25,232630.506715,501.253049933,-342.071725284,1.36111059953e-05,9.2886706853e-06
-0.25,241731.54808,501.160480167,-329.193285623,1.39393212192e-05,9.15621070116e-06
-0.25,251188.643151,501.074748856,-316.799673779,1.42578445793e-05,9.01438462393e-06
-0.25,261015.721568,500.995350839,-304.872640322,1.45662036228e-05,8.86402827995e-06
-0.25,271227.257933,500.921818271,-293.394622468,1.48640133912e-05,8.70599250861e-06
-0.25,281838.293126,500.853717865,-282.34871827,1.51509746971e-05,8.5411331366e-06
-0.25,292864.456463,500.79064834,-271.718661782,1.5426871204e-05,8.37030166784e-06
-0.25,304321.988711,500.732238054,-261.488799154,1.56915654867e-05,8.19433682142e-06
-0.25,316227.766017,500.678142819,-251.644065614,1.59449942565e-05,8.01405701137e-06
-0.25,328599.32476,500.628043872,-242.169963325,1.61871629398e-05,7.83025382506e-06
-0.25,341454.887383,500.581645995,-233.052540065,1.64181397901e-05,7.64368652315e-06
-0.25,354813.389234,500.53867578,-224.278368709,1.66380497064e-05,7.45507755387e-06
-0.25,368694.506452,500.498880014,-215.834527479,1.68470679117e-05,7.26510904887e-06
-0.25,383118.684956,500.462024189,-207.70858094,1.7045413632e-05,7.07442024752e-06
-0.25,398107.170553,500.42789112,-199.888561702,1.72333438928e-05,6.88360578053e-06
-0.25,413682.040239,500.396279666,-192.362952819,1.74111475328e-05,6.69321473295e-06
-0.25,429866.234708,500.367003544,-185.120670837,1.7579139513e-05,6.50375039988e-06
-0.25,446683.592151,500.339890234,-178.151049491,1.77376555809e-05,6.31567064496e-06
-0.25,464158.883361,500.314779957,-171.443824006,1.78870473322e-05,6.12938877212e-06
-0.25,482317.848224,500.291524741,-164.989115989,1.80276776969e-05,5.94527482367e-06
-0.25,501187.233627,500.269987543,-158.777418895,1.8159916863e-05,5.76365722239e-06
-0.25,520794.83286,500.250041444,-152.79958403,1.82841386387e-05,5.58482468145e-06
-0.25,541169.526546,500.2315689,-147.046807089,1.84007172465e-05,5.40902831303e-06
-0.25,562341.32519,500.214461052,-141.510615192,1.85100245325e-05,5.23648387394e-06
-0.25,584341.413374,500.198617082,-136.182854415,1.86124275708e-05,5.06737409424e-06
-0.25,607202.195691,500.18394362,-131.055677782,1.87082866385e-05,4.90185104265e-06
-0.25,630957.34448,500.170354194,-126.121533719,1.87979535312e-05,4.7400384894e-06
-0.25,655641.849418,500.157768719,-121.37315493,1.88817701925e-05,4.58203423453e-06
-0.25,681292.069058,500.146113027,-116.803547702,1.89600676256e-05,4.42791237531e-06
-0.25,707945.784384,500.135318429,-112.405981603,1.9033165058e-05,4.27772549254e-06
-0.25,735642.25446,500.12532131,-108.173979579,1.91013693312e-05,4.13150674027e-06
-0.25,764422.274253,500.116062756,-104.101308411,1.91649744867e-05,3.9892718277e-06
-0.25,794328.234724,500.107488204,-100.181969538,1.92242615231e-05,3.85102088598e-06
-0.25,825404.185268,500.099547121,-96.4101902279,1.92794983005e-05,3.71674021572e-06
-0.25,857695.898591,500.092192709,-92.7804150719,1.93309395692e-05,3.58640391334e-06
-0.25,891250.938134,500.085381627,-89.2872978075,1.93788271046e-05,3.45997537705e-06
-0.25,926118.728129,500.079073734,-85.925693444,1.94233899273e-05,3.33740869434e-06
-0.25,962350.626398,500.073231857,-82.6906506863,1.9464844595e-05,3.21864991471e-06
-0.25,1000000,500.067821568,-79.5774046436,1.95033955505e-05,3.10363821208e-06
0,0.01,125734.138118,-316.079918499,7.95323923512e-08,1.99934500437e-10
0,0.0103912230384,125733.822493,-328.441521726,7.95325519136e-08,2.07754698452e-10
0,0.0107977516233,125733.481698,-341.286230491,7.95327242022e-08,2.15880633201e-10
0,0.011220184543,125733.113728,-354.632882931,7.95329102317e-08,2.24324240505e-10
0,0.0116591440118,125732.716414,-368.501046609,7.95331110975e-08,2.33097920059e-10
0,0.0121152765863,125732.28742,-382.911046126,7.95333279827e-08,2.42214553196e-10
0,0.0125892541179,125731.824219,-397.883991703,7.95335621644e-08,2.51687521317e-10
0,0.0130817747426,125731.324086,-413.44180876,7.95338150215e-08,2.61530724973e-10
0,0.0135935639088,125730.784078,-429.607268501,7.95340880427e-08,2.71758603649e-10
0,0.0141253754462,125730.201017,-446.404019549,7.95343828354e-08,2.82386156252e-10
0,0.0146779926762,125729.571474,-463.856620631,7.9534701135e-08,2.93428962326e-10
0,0.0152522295654,125728.891746,-481.990574348,7.9535044815e-08,3.0490320402e-10
0,0.0158489319246,125728.157834,-500.832362042,7.95354158981e-08,3.16825688823e-10
0,0.0164689786548,125727.365424,-520.409479777,7.95358165682e-08,3.29213873084e-10
0,0.0171132830416,125726.509857,-540.750475443,7.95362491828e-08,3.42085886336e-10
0,0.0177827941004,125725.586105,-561.884987004,7.95367162871e-08,3.55460556454e-10
0,0.0184784979742,125724.588738,-583.843781881,7.95372206289e-08,3.69357435633e-10
0,0.0192014193864,125723.511898,-606.658797491,7.95377651746e-08,3.8379682724e-10
0,0.0199526231497,125722.349259,-630.363182914,7.95383531265e-08,3.98799813525e-10
0,0.0207332157349,125721.093995,-654.991341709,7.95389879414e-08,4.14388284211e-10
0,0.0215443469003,125719.738737,-680.578975836,7.9539673351e-08,4.30584965984e-10
0,0.0223872113857,125718.275532,-707.16313068,7.95404133837e-08,4.47413452865e-10
0,0.0232630506715,125716.695796,-734.78224113,7.95412123879e-08,4.64898237504e-10
0,0.024173154808,125714.990266,-763.476178682,7.95420750571e-08,4.83064743357e-10
0,0.0251188643151,125713.148945,-793.286299511,7.95430064579e-08,5.01939357772e-10
0,0.0261015721568,125711.161044,-824.255493427,7.95440120587e-08,5.21549465968e-10
0,0.0271227257933,125709.014921,-856.428233661,7.95450977617e-08,5.41923485879e-10
0,0.0281838293126,125706.698015,-889.850627353,7.95462699373e-08,5.63090903868e-10
0,0.0292864456463,125704.196771,-924.570466643,7.95475354608e-08,5.85082311257e-10
0,0.0304321988711,125701.496565,-960.63728021,7.9548901752e-08,6.07929441662e-10
0,0.0316227766017,125698.581621,-998.1023851,7.95503768183e-08,6.3166520906e-10
0,0.032859932476,125695.434918,-1037.01893865,7.95519693007e-08,6.56323746564e-10
0,0.0341454887383,125692.038098,-1077.44199026,7.95536885233e-08,6.81940445805e-10
0,0.0354813389234,125688.371359,-1119.4285328,7.95555445472e-08,7.08551996862e-10
0,0.0368694506452,125684.413342,-1163.03755329,7.95575482277e-08,7.36196428628e-10
0,0.0383118684956,125680.141016,-1208.33008254,7.95597112767e-08,7.64913149502e-10
0,0.0398107170553,125675.529545,-1255.36924339,7.95620463291e-08,7.94742988269e-10
0,0.0413682040239,125670.552152,-1304.22029696,7.95645670148e-08,8.25728235001e-10
0,0.0429866234708,125665.179968,-1354.95068662,7.95672880359e-08,8.57912681808e-10
0,0.0446683592151,125659.381877,-1407.63007882,7.95702252496e-08,8.91341663211e-10
0,0.0464158883361,125653.124339,-1462.33040043,7.95733957576e-08,9.26062095894e-10
0,0.0482317848224,125646.371215,-1519.12587146,7.95768180021e-08,9.62122517561e-10
0,0.0501187233627,125639.083563,-1578.09303276,7.95805118684e-08,9.99573124555e-10
0,0.052079483286,125631.219435,-1639.3107673,7.95844987959e-08,1.03846580789e-09
0,0.0541169526546,125622.733648,-1702.8603143,7.95888018963e-08,1.07885418726e-09
0,0.056234132519,125613.577551,-1768.82527485,7.95934460812e-08,1.12079364258e-09
0,0.0584341413374,125603.698762,-1837.29160763,7.95984581982e-08,1.16434134241e-09
0,0.0607202195691,125593.0409,-1908.34761345,7.9603867177e-08,1.20955626888e-09
0,0.063095734448,125581.543297,-1982.0839066,7.96097041858e-08,1.25649923813e-09
0,0.0655641849418,125569.140685,-2058.59337148,7.96160027984e-08,1.30523291575e-09
0,0.0681292069058,125555.762871,-2137.97110215,7.9622799173e-08,1.35582182619e-09
0,0.0707945784384,125541.334391,-2220.31432276,7.96301322432e-08,1.40833235525e-09
0,0.073564225446,125525.774137,-2305.72228604,7.96380439209e-08,1.46283274449e-09
0,0.0764422274253,125508.994976,-2394.2961473,7.96465793142e-08,1.51939307644e-09
0,0.0794328234724,125490.903333,-2486.13881067,7.96557869574e-08,1.57808524912e-09
0,0.0825404185268,125471.398764,-2581.35474424,7.96657190569e-08,1.63898293848e-09
0,0.0857695898591,125450.373499,-2680.04976043,7.96764317519e-08,1.70216154701e-09
0,0.0891250938134,125427.711971,-2782.3307574,7.96879853902e-08,1.76769813673e-09
0,0.0926118728129,125403.29032,-2888.30541723,7.97004448206e-08,1.83567134437e-09
0,0.0962350626398,125376.975878,-2998.08185599,7.97138797015e-08,1.90616127666e-09
0,0.1,125348.626633,-3111.76822046,7.97283648261e-08,1.97924938309e-09
0,0.103912230384,125318.090685,-3229.47222615,7.97439804647e-08,2.05501830347e-09
0,0.107977516233,125285.205676,-3351.30063047,7.97608127227e-08,2.1335516873e-09
0,0.11220184543,125249.798219,-3477.35863476,7.97789539165e-08,2.21493398167e-09
0,0.116591440118,125211.683314,-3607.74920863,7.97985029635e-08,2.29925018415e-09
0,0.121152765863,125170.663761,-3742.57232952,7.98195657888e-08,2.38658555686e-09
0,0.125892541179,125126.529588,-3881.92413018,7.98422557443e-08,2.47702529754e-09
0,0.130817747426,125079.057469,-4025.89594673,7.9866694041e-08,2.57065416325e-09
0,0.135935639088,125028.010185,-4174.57325967,7.98930101909e-08,2.66755604191e-09
0,0.141253754462,124973.136096,-4328.03452033,7.99213424565e-08,2.76781346671e-09
0,0.146779926762,124914.168661,-4486.34985539,7.99518383041e-08,2.87150706809e-09
0,0.152522295654,124850.826016,-4649.57964256,7.99846548578e-08,2.97871495778e-09
0,0.158489319246,124782.810613,-4817.77295095,8.00199593473e-08,3.08951203925e-09
0,0.164689786548,124709.808954,-4990.9658408,8.00579295462e-08,3.20396923867e-09
0,0.171132830416,124631.49143,-5169.17951825,8.00987541916e-08,3.32215265062e-09
0,0.177827941004,124547.512284,-5352.41834265,8.01426333774e-08,3.44412259266e-09
0,0.184784979742,124457.509739,-5540.66768586,8.01897789125e-08,3.56993256323e-09
0,0.192014193864,124361.106297,-5733.89164583,8.02404146318e-08,3.69962809767e-09
0,0.199526231497,124257.909253,-5932.03061965,8.0294776648e-08,3.83324551763e-09
0,0.207332157349,124147.511452,-6134.99874565,8.03531135296e-08,3.97081057e-09
0,0.215443469003,124029.492322,-6342.68122806,8.04156863895e-08,4.11233695273e-09
0,0.223872113857,123903.419216,-6554.9315637,8.04827688648e-08,4.25782472593e-09
0,0.232630506715,123768.849106,-6771.56869601,8.05546469699e-08,4.40725860894e-09
0,0.24173154808,123625.330656,-6992.37412864,8.06316187998e-08,4.56060616586e-09
0,0.251188643151,123472.406722,-7217.08903854,8.07139940597e-08,4.71781588495e-09
0,0.261015721568,123309.617299,-7445.41143703,8.08020933975e-08,4.87881516053e-09
0,0.271227257933,123136.502958,-7676.99343599,8.08962475097e-08,5.04350818979e-09
0,0.281838293126,122952.608787,-7911.43868569,8.0996795996e-08,5.21177380114e-09
0,0.292864456463,122757.488871,-8148.30006049,8.11040859321e-08,5.38346323622e-09
0,0.304321988711,122550.711293,-8387.07767728,8.12184701335e-08,5.55839791263e-09
0,0.316227766017,122331.863684,-8627.21734063,8.1340305083e-08,5.73636720125e-09
0,0.32859932476,122100.559285,-8868.10951559,8.14699484967e-08,5.91712625832e-09
0,0.341454887383,121856.443488,-9109.08893497,8.16077565059e-08,6.1003939596e-09
0,0.354813389234,121599.20082,-9349.4349507,8.17540804383e-08,6.28585099128e-09
0,0.368694506452,121328.562265,-9588.37273936,8.19092631856e-08,6.47313815943e-09
0,0.383118684956,121044.312867,-9825.07546759,8.20736351567e-08,6.66185498696e-09
0,0.398107170553,120746.299446,-10058.6675148,8.22475098196e-08,6.85155867295e-09
0,0.413682040239,120434.438325,-10288.2288367,8.24311788539e-08,7.04176349489e-09
0,0.429866234708,120108.722862,-10512.8005336,8.26249069434e-08,7.23194073759e-09
0,0.446683592151,119769.230613,-10731.3916624,8.28289262577e-08,7.42151923412e-09
0,0.464158883361,119416.129913,-10942.9872981,8.30434306887e-08,7.60988660304e-09
0,0.482317848224,119049.685652,-11146.5578159,8.32685699235e-08,7.79639126152e-09
0,0.501187233627,118670.264006,-11341.0693215,8.35044434585e-08,7.98034528574e-09
0,0.52079483286,118278.335919,-11525.495111,8.37510946754e-08,8.1610281775e-09
0,0.541169526546,117874.479095,-11698.8279976,8.40085051178e-08,8.33769157885e-09
0,0.56234132519,117459.378322,-11860.0932921,8.42765891253e-08,8.50956495467e-09
0,0.584341413374,117033.823968,-12008.3621826,8.45551889913e-08,8.67586223707e-09
0,0.607202195691,116598.708526,-12142.7652194,8.48440708211e-08,8.83578939478e-09
0,0.63095734448,116155.021148,-12262.5055809,8.51429212677e-08,8.98855285725e-09
0,0.655641849418,115703.840164,-12366.8717769,8.54513453186e-08,9.13336868698e-09
0,0.681292069058,115246.32366,-12455.24944,8.57688652938e-08,9.26947235709e-09
0,0.707945784384,114783.69823,-12527.1318631,8.60949211952e-08,9.39612895548e-09
0,0.73564225446,114317.246118,-12582.128963,8.64288725188e-08,9.51264360441e-09
0,0.764422274253,113848.291012,-12619.9743922,8.67700016017e-08,9.61837185687e-09
0,0.794328234724,113378.182803,-12640.5305677,8.71175185364e-08,9.71272981114e-09
0,0.825404185268,112908.281667,-12643.791453,8.74705676296e-08,9.79520367374e-09
0,0.857695898591,112439.941877,-12629.8830001,8.78282353366e-08,9.86535850068e-09
0,0.891250938134,111974.495718,-12599.0612357,8.81895595426e-08,9.92284585786e-09
0,0.926118728129,111513.237932,-12551.7080517,8.85535400167e-08,9.96741016444e-09
0,0.962350626398,111057.411035,-12488.3248384,8.89191498134e-08,9.99889351708e-09
0,1,110608.191876,-12409.524162,8.92853473611e-08,1.00172388374e-08
0,1.03912230384,110166.679693,-12316.019747,8.96510889456e-08,1.00224912367e-08
0,1.07977516233,109733.885923,-12208.6150682,9.00153412837e-08,1.00147975507e-08
0,1.1220184543,109310.7259,-12088.1908844,9.03770938729e-08,9.9944040561e-09
0,1.16591440118,108898.01256,-11955.6920631,9.07353708181e-08,9.96165244187e-09
0,1.21152765863,108496.452151,-11812.11404,9.10892418543e-08,9.91697416162e-09
0,1.25892541179,108106.641933,-11658.4892482,9.14378323181e-08,9.86088334537e-09
0,1.30817747426,107729.06976,-11495.8738203,9.17803318647e-08,9.79396848642e-09
0,1.35935639088,107364.115402,-11325.3348365,9.21160017732e-08,9.71688315013e-09
0,1.41253754462,107012.053431,-11147.9383449,9.24441807368e-08,9.63033596831e-09
