B_t,total_echo_time_s,normalized_quadrature
0.00167760196698,4.50038557595e-05,0.00472706036541
0.00167760196698,4.52346447634e-05,0.00499664883876
0.00167760196698,4.54654337673e-05,0.00541598688296
0.00167760196698,4.56962227712e-05,0.00593373528524
0.00167760196698,4.59270117751e-05,0.00649688485563
0.00167760196698,4.6157800779e-05,0.00705795541489
0.00167760196698,4.63885897829e-05,0.00758009095882
0.00167760196698,4.66193787868e-05,0.00804033271352
0.00167760196698,4.68501677907e-05,0.00843109401426
0.00167760196698,4.70809567946e-05,0.00875982433874
0.00167760196698,4.73117457984e-05,0.00904716373083
0.00167760196698,4.75425348023e-05,0.00932434257971
0.00167760196698,4.77733238062e-05,0.00963084889977
0.00167760196698,4.80041128101e-05,0.0100132607681
0.00167760196698,4.8234901814e-05,0.0105256490944
0.00167760196698,4.84656908179e-05,0.0112312949257
0.00167760196698,4.86964798218e-05,0.01220486219
0.00167760196698,4.89272688257e-05,0.0135337373973
0.00167760196698,4.91580578296e-05,0.0153169695282
0.00167760196698,4.93888468335e-05,0.017660062378
0.00167760196698,4.96196358374e-05,0.0206638846046
0.00167760196698,4.98504248413e-05,0.0244065237501
0.00167760196698,5.00812138452e-05,0.0289185033229
0.00167760196698,5.03120028491e-05,0.0341546086479
0.00167760196698,5.0542791853e-05,0.0399690395298
0.00167760196698,5.07735808569e-05,0.0461031582151
0.00167760196698,5.10043698608e-05,0.0521947143495
0.00167760196698,5.12351588647e-05,0.0578128751019
0.00167760196698,5.14659478686e-05,0.0625154773281
0.00167760196698,5.16967368725e-05,0.0659167197357
0.00167760196698,5.19275258763e-05,0.0677489661869
0.00167760196698,5.21583148802e-05,0.0679038619617
0.00167760196698,5.23891038841e-05,0.0664447738454
0.00167760196698,5.2619892888e-05,0.0635910571398
0.00167760196698,5.28506818919e-05,0.0596808819828
0.00167760196698,5.30814708958e-05,0.0551216158543
0.00167760196698,5.33122598997e-05,0.0503362379838
0.00167760196698,5.35430489036e-05,0.0457132676508
0.00167760196698,5.37738379075e-05,0.0415672634925
0.00167760196698,5.40046269114e-05,0.038116073113
0.00167760196698,5.42354159153e-05,0.0354780558925
0.00167760196698,5.44662049192e-05,0.0336873696225
0.00167760196698,5.46969939231e-05,0.0327201677242
0.00167760196698,5.4927782927e-05,0.0325219444851
0.00167760196698,5.51585719309e-05,0.0330275712571
0.00167760196698,5.53893609348e-05,0.0341697449934
0.00167760196698,5.56201499387e-05,0.0358762773778
0.00167760196698,5.58509389426e-05,0.0380599939089
0.00167760196698,5.60817279465e-05,0.0406064757075
0.00167760196698,5.63125169503e-05,0.0433649425175
0.00167760196698,5.65433059542e-05,0.0461467592058
0.00167760196698,5.67740949581e-05,0.0487344130878
0.00167760196698,5.7004883962e-05,0.0509012589002
0.00167760196698,5.72356729659e-05,0.052439178843
0.00167760196698,5.74664619698e-05,0.0531884743276
0.00167760196698,5.76972509737e-05,0.0530629082546
0.00167760196698,5.79280399776e-05,0.0520634941796
0.00167760196698,5.81588289815e-05,0.0502771212095
0.00167760196698,5.83896179854e-05,0.0478593596576
0.00167760196698,5.86204069893e-05,0.0450035872148
0.00167760196698,5.88511959932e-05,0.0419002958494
0.00167760196698,5.90819849971e-05,0.0386915408277
0.00167760196698,5.9312774001e-05,0.0354271798162
0.00167760196698,5.95435630049e-05,0.0320326247168
0.00167760196698,5.97743520088e-05,0.0283013026692
0.00167760196698,6.00051410127e-05,0.0239256276174
0.00167760196698,6.02359300166e-05,0.0185738868816
0.00167760196698,6.04667190205e-05,0.0120052305681
0.00167760196698,6.06975080244e-05,0.00419457779151
0.00167760196698,6.09282970282e-05,-0.00457670547799
0.00167760196698,6.11590860321e-05,-0.0137086049857
0.00167760196698,6.1389875036e-05,-0.0223712151057
0.00167760196698,6.16206640399e-05,-0.0296788745072
0.00167760196698,6.18514530438e-05,-0.0348967570732
0.00167760196698,6.20822420477e-05,-0.0376104591759
0.00167760196698,6.23130310516e-05,-0.0378040020016
0.00167760196698,6.25438200555e-05,-0.0358307471577
0.00167760196698,6.27746090594e-05,-0.0323030330525
0.00167760196698,6.30053980633e-05,-0.027947215362
0.00167760196698,6.32361870672e-05,-0.0234636827861
0.00167760196698,6.34669760711e-05,-0.0194091423663
0.00167760196698,6.3697765075e-05,-0.0161035732936
0.00167760196698,6.39285540789e-05,-0.0135697297852
0.00167760196698,6.41593430828e-05,-0.01153017014
0.00167760196698,6.43901320867e-05,-0.009491357246
0.00167760196698,6.46209210906e-05,-0.00691835015063
0.00167760196698,6.48517100945e-05,-0.00345414060746
0.00167760196698,6.50824990984e-05,0.000903471340334
0.00167760196698,6.53132881022e-05,0.00575343945457
0.00167760196698,6.55440771061e-05,0.0104051484125
0.00167760196698,6.577486611e-05,0.01411066495
0.00167760196698,6.60056551139e-05,0.0163149069331
0.00167760196698,6.62364441178e-05,0.01681917435
0.00167760196698,6.64672331217e-05,0.0158022588067
0.00167760196698,6.66980221256e-05,0.0137132180668
0.00167760196698,6.69288111295e-05,0.011101301623
0.00167760196698,6.71596001334e-05,0.00845894694301
0.00167760196698,6.73903891373e-05,0.00612772295193
0.00167760196698,6.76211781412e-05,0.00427722640687
0.00167760196698,6.78519671451e-05,0.0029364283251
0.00167760196698,6.8082756149e-05,0.00204656655927
0.00167760196698,6.83135451529e-05,0.00151106582678
0.00167760196698,6.85443341568e-05,0.00123083545728
0.00167760196698,6.87751231607e-05,0.00112378453618
0.00167760196698,6.90059121646e-05,0.00113222165094
0.00167760196698,6.92367011685e-05,0.00122234799665
0.00167760196698,6.94674901724e-05,0.00137909648833
0.00167760196698,6.96982791763e-05,0.0015988291701
0.00167760196698,6.99290681801e-05,0.0018820423787
0.00167760196698,7.0159857184e-05,0.00222773987041
0.00167760196698,7.03906461879e-05,0.00263029375342
0.00167760196698,7.06214351918e-05,0.00307871079969
0.00167760196698,7.08522241957e-05,0.00355768955239
0.00167760196698,7.10830131996e-05,0.00404984333599
0.00167760196698,7.13138022035e-05,0.00453876974202
0.00167760196698,7.15445912074e-05,0.00501293962091
0.00167760196698,7.17753802113e-05,0.0054704559008
0.00167760196698,7.20061692152e-05,0.00592456021081
0.00167760196698,7.22369582191e-05,0.00640934746091
0.00167760196698,7.2467747223e-05,0.00698443752065
0.00167760196698,7.26985362269e-05,0.00773635288609
0.00167760196698,7.29293252308e-05,0.00877336887395
0.00167760196698,7.31601142347e-05,0.0102104170098
0.00167760196698,7.33909032386e-05,0.0121422893484
0.00167760196698,7.36216922425e-05,0.0146075665921
0.00167760196698,7.38524812464e-05,0.0175517021689
0.00167760196698,7.40832702503e-05,0.0208030180163
0.00167760196698,7.43140592541e-05,0.0240763066305
0.00167760196698,7.4544848258e-05,0.0270124634797
0.00167760196698,7.47756372619e-05,0.0292496342152
0.00167760196698,7.50064262658e-05,0.0305067231749
0.00167760196698,7.52372152697e-05,0.0306513450137
0.00167760196698,7.54680042736e-05,0.0297272798929
0.00167760196698,7.56987932775e-05,0.0279312183975
0.00167760196698,7.59295822814e-05,0.0255483284445
0.00167760196698,7.61603712853e-05,0.0228710948027
0.00167760196698,7.63911602892e-05,0.0201289591513
0.00167760196698,7.66219492931e-05,0.0174475282754
0.00167760196698,7.6852738297e-05,0.0148419573142
0.00167760196698,7.70835273009e-05,0.0122376293061
0.00167760196698,7.73143163048e-05,0.00950684158369
0.00167760196698,7.75451053087e-05,0.00651164602348
0.00167760196698,7.77758943126e-05,0.00314583089596
0.00167760196698,7.80066833165e-05,-0.000630069150073
0.00167760196698,7.82374723204e-05,-0.00476759786392
0.00167760196698,7.84682613243e-05,-0.00912937646041
0.00167760196698,7.86990503282e-05,-0.0135105009485
0.00167760196698,7.8929839332e-05,-0.0176775826809
0.00167760196698,7.91606283359e-05,-0.0214142904885
0.00167760196698,7.93914173398e-05,-0.0245600712411
0.00167760196698,7.96222063437e-05,-0.0270319477424
0.00167760196698,7.98529953476e-05,-0.0288260595144
0.00167760196698,8.00837843515e-05,-0.0300024652882
0.00167760196698,8.03145733554e-05,-0.0306608055108
0.00167760196698,8.05453623593e-05,-0.030914833295
0.00167760196698,8.07761513632e-05,-0.0308715488224
0.00167760196698,8.10069403671e-05,-0.0306175212682
0.00167760196698,8.1237729371e-05,-0.0302124491161
0.00167760196698,8.14685183749e-05,-0.0296887029847
0.00167760196698,8.16993073788e-05,-0.0290553015032
0.00167760196698,8.19300963827e-05,-0.0283048902386
0.00167760196698,8.21608853866e-05,-0.02742231446
0.00167760196698,8.23916743905e-05,-0.0263931654192
0.00167760196698,8.26224633944e-05,-0.0252104942158
0.00167760196698,8.28532523983e-05,-0.023878139405
0.00167760196698,8.30840414022e-05,-0.0224100304958
0.00167760196698,8.3314830406e-05,-0.0208262121348
0.00167760196698,8.35456194099e-05,-0.0191475945948
0.00167760196698,8.37764084138e-05,-0.0173919077711
0.00167760196698,8.40071974177e-05,-0.0155726888031
0.00167760196698,8.42379864216e-05,-0.0137016305546
0.00167760196698,8.44687754255e-05,-0.0117930161957
0.00167760196698,8.46995644294e-05,-0.00986808903277
0.00167760196698,8.49303534333e-05,-0.00795744949548
0.00167760196698,8.51611424372e-05,-0.00610065220034
0.00167760196698,8.53919314411e-05,-0.00434334629648
0.00167760196698,8.5622720445e-05,-0.0027328784028
0.00167760196698,8.58535094489e-05,-0.0013131269891
0.00167760196698,8.60842984528e-05,-0.000118938790145
0.00167760196698,8.63150874567e-05,0.000829457662586
0.00167760196698,8.65458764606e-05,0.00153106571131
0.00167760196698,8.67766654645e-05,0.00200602076784
0.00167760196698,8.70074544684e-05,0.00229301010041
0.00167760196698,8.72382434723e-05,0.00244158838408
0.00167760196698,8.74690324762e-05,0.0025006265312
0.00167760196698,8.76998214801e-05,0.00250560681111
0.00167760196698,8.79306104839e-05,0.00246771865744
0.00167760196698,8.81613994878e-05,0.00236691144223
0.00167760196698,8.83921884917e-05,0.00215027068449
0.00167760196698,8.86229774956e-05,0.0017370126496
0.00167760196698,8.88537664995e-05,0.00103134759086
0.00167760196698,8.90845555034e-05,-5.71889884205e-05
0.00167760196698,8.93153445073e-05,-0.00159011699417
0.00167760196698,8.95461335112e-05,-0.00358090099963
0.00167760196698,8.97769225151e-05,-0.00598758590997
0.00167760196698,9.0007711519e-05,-0.00871794856343
0.00167760196698,9.02385005229e-05,-0.0116395680682
0.00167760196698,9.04692895268e-05,-0.0145851940652
0.00167760196698,9.07000785307e-05,-0.017353458036
0.00167760196698,9.09308675346e-05,-0.0197214743913
0.00167760196698,9.11616565385e-05,-0.0214944213809
0.00167760196698,9.13924455424e-05,-0.0226034706902
0.00167760196698,9.16232345463e-05,-0.0232274926091
0.00167760196698,9.18540235502e-05,-0.023875578641
0.00167760196698,9.20848125541e-05,-0.0253559674855
0.00167760196698,9.23156015579e-05,-0.0285908354232
0.00167760196698,9.25463905618e-05,-0.0343067539641
0.00167760196698,9.27771795657e-05,-0.0427024819663
0.00167760196698,9.30079685696e-05,-0.0532278352623
0.00167760196698,9.32387575735e-05,-0.0645776241791
0.00167760196698,9.34695465774e-05,-0.0749246231603
0.00167760196698,9.37003355813e-05,-0.0823239110491
0.00167760196698,9.39311245852e-05,-0.0851608679705
0.00167760196698,9.41619135891e-05,-0.0825104427702
0.00167760196698,9.4392702593e-05,-0.0743199034094
0.00167760196698,9.46234915969e-05,-0.0613927378547
0.00167760196698,9.48542806008e-05,-0.0452059371306
0.00167760196698,9.50850696047e-05,-0.0276190442693
0.00167760196698,9.53158586086e-05,-0.0105338593212
0.00167760196698,9.55466476125e-05,0.00444556019477
0.00167760196698,9.57774366164e-05,0.016306924223
0.00167760196698,9.60082256203e-05,0.0248276854165
0.00167760196698,9.62390146242e-05,0.030624603029
0.00167760196698,9.64698036281e-05,0.0350179555647
0.00167760196698,9.6700592632e-05,0.0397146468342
0.00167760196698,9.69313816358e-05,0.0463730516003
0.00167760196698,9.71621706397e-05,0.0561646368284
0.00167760196698,9.73929596436e-05,0.0694650342161
0.00167760196698,9.76237486475e-05,0.0857738159477
0.00167760196698,9.78545376514e-05,0.103884674476
0.00167760196698,9.80853266553e-05,0.122236543577
0.00167760196698,9.83161156592e-05,0.139312219788
0.00167760196698,9.85469046631e-05,0.153944589909
0.00167760196698,9.8777693667e-05,0.165444544001
0.00167760196698,9.90084826709e-05,0.17355158512
0.00167760196698,9.92392716748e-05,0.17828413246
0.00167760196698,9.94700606787e-05,0.179794816408
0.00167760196698,9.97008496826e-05,0.178306857847
0.00167760196698,9.99316386865e-05,0.174142270096
0.00167760196698,0.00010016242769,0.167790188028
0.00167760196698,0.000100393216694,0.159938190989
0.00167760196698,0.000100624005698,0.151411893532
0.00167760196698,0.000100854794702,0.143022243439
0.00167760196698,0.000101085583706,0.135374279396
0.00167760196698,0.00010131637271,0.128716819286
0.00167760196698,0.000101547161714,0.122898290045
0.00167760196698,0.000101777950718,0.117449231615
0.00167760196698,0.000102008739722,0.11176007139
0.00167760196698,0.000102239528725,0.105287540673
0.00167760196698,0.000102470317729,0.0977181633005
0.00167760196698,0.000102701106733,0.089041063493
0.00167760196698,0.000102931895737,0.0795211536549
0.00167760196698,0.000103162684741,0.0695995140972
0.00167760196698,0.000103393473745,0.0597667587022
0.00167760196698,0.000103624262749,0.0504533244579
0.00167760196698,0.000103855051753,0.0419634562953
0.00167760196698,0.000104085840757,0.0344578195134
0.00167760196698,0.00010431662976,0.0279729492003
0.00167760196698,0.000104547418764,0.0224589001567
0.00167760196698,0.000104778207768,0.0178185455416
0.00167760196698,0.000105008996772,0.0139386385381
0.00167760196698,0.000105239785776,0.0107094986998
0.00167760196698,0.00010547057478,0.00803452824428
0.00167760196698,0.000105701363784,0.00583249538047
0.00167760196698,0.000105932152788,0.00403563992451
0.00167760196698,0.000106162941792,0.00258614879391
0.00167760196698,0.000106393730796,0.00143285803781
0.00167760196698,0.000106624519799,0.000529233869574
0.00167760196698,0.000106855308803,-0.000167156281445
0.00167760196698,0.000107086097807,-0.000694131481746
0.00167760196698,0.000107316886811,-0.00108406115032
0.00167760196698,0.000107547675815,-0.0013632909067
0.00167760196698,0.000107778464819,-0.00155208653673
0.00167760196698,0.000108009253823,-0.00166507467317
0.00167760196698,0.000108240042827,-0.00171206332373
0.00167760196698,0.000108470831831,-0.00169917688467
0.00167760196698,0.000108701620834,-0.00163031339376
0.00167760196698,0.000108932409838,-0.00150891545124
0.00167760196698,0.000109163198842,-0.00133990735289
0.00167760196698,0.000109393987846,-0.0011314450019
0.00167760196698,0.00010962477685,-0.000895970435953
0.00167760196698,0.000109855565854,-0.000650088793388
0.00167760196698,0.000110086354858,-0.000413062024824
0.00167760196698,0.000110317143862,-0.000204186875988
0.00167760196698,0.000110547932866,-3.98063256342e-05
0.00167760196698,0.00011077872187,6.90543610435e-05
0.00167760196698,0.000111009510873,0.000117600909288
0.00167760196698,0.000111240299877,0.000106439527043
0.00167760196698,0.000111471088881,3.93506385905e-05
0.00167760196698,0.000111701877885,-7.95769625284e-05
0.00167760196698,0.000111932666889,-0.000248719800288
0.00167760196698,0.000112163455893,-0.000471229006604
0.00167760196698,0.000112394244897,-0.000756847393234
0.00167760196698,0.000112625033901,-0.00112317810467
0.00167760196698,0.000112855822905,-0.00159587231404
0.00167760196698,0.000113086611908,-0.00220661035116
0.00167760196698,0.000113317400912,-0.00298762514551
0.00167760196698,0.000113548189916,-0.00396234052107
0.00167760196698,0.00011377897892,-0.00513349792582
0.00167760196698,0.000114009767924,-0.00647235413699
0.00167760196698,0.000114240556928,-0.00791412676085
0.00167760196698,0.000114471345932,-0.00936474816919
0.00167760196698,0.000114702134936,-0.0107214718403
0.00167760196698,0.00011493292394,-0.0119050954721
0.00167760196698,0.000115163712944,-0.0128957102577
0.00167760196698,0.000115394501947,-0.0137590863184
0.00167760196698,0.000115625290951,-0.0146495826228
0.00167760196698,0.000115856079955,-0.0157797122213
0.00167760196698,0.000116086868959,-0.017356201265
0.00167760196698,0.000116317657963,-0.019494881869
0.00167760196698,0.000116548446967,-0.0221372670129
0.00167760196698,0.000116779235971,-0.0249954594752
0.00167760196698,0.000117010024975,-0.027547286531
0.00167760196698,0.000117240813979,-0.0290924575373
0.00167760196698,0.000117471602982,-0.0288676565631
0.00167760196698,0.000117702391986,-0.0262069075209
0.00167760196698,0.00011793318099,-0.0207226274117
0.00246640295047,0,1
0.00246640295047,2.30789003895e-07,0.999897613389
0.00246640295047,4.6157800779e-07,0.998561868225
0.00246640295047,6.92367011685e-07,0.993122600284
0.00246640295047,9.23156015579e-07,0.979712788539
0.00246640295047,1.15394501947e-06,0.954690954809
0.00246640295047,1.38473402337e-06,0.915960136015
0.00246640295047,1.61552302726e-06,0.863926367503
0.00246640295047,1.84631203116e-06,0.801653841789
0.00246640295047,2.07710103505e-06,0.734049643709
0.00246640295047,2.30789003895e-06,0.666355562632
0.00246640295047,2.53867904284e-06,0.602569114514
0.00246640295047,2.76946804674e-06,0.544417596159
0.00246640295047,3.00025705063e-06,0.491185229154
0.00246640295047,3.23104605453e-06,0.440322199729
0.00246640295047,3.46183505842e-06,0.388591467187
0.00246640295047,3.69262406232e-06,0.333482025322
0.00246640295047,3.92341306621e-06,0.274511316223
0.00246640295047,4.15420207011e-06,0.213856573717
0.00246640295047,4.384991074e-06,0.155828721728
0.00246640295047,4.6157800779e-06,0.105261715206
0.00246640295047,4.84656908179e-06,0.0656146864693
0.00246640295047,5.07735808569e-06,0.0378239443306
0.00246640295047,5.30814708958e-06,0.0204250668112
0.00246640295047,5.53893609348e-06,0.0106283224475
0.00246640295047,5.76972509737e-06,0.00555996150984
0.00246640295047,6.00051410127e-06,0.00304009437687
0.00246640295047,6.23130310516e-06,0.00175487245094
0.00246640295047,6.46209210906e-06,0.00105006120472
0.00246640295047,6.69288111295e-06,0.000640259325485
0.00246640295047,6.92367011685e-06,0.000400156810768
0.00246640295047,7.15445912074e-06,0.000262964109597
0.00246640295047,7.38524812464e-06,0.000185716202038
0.00246640295047,7.61603712853e-06,0.000140354288872
0.00246640295047,7.84682613243e-06,0.000110156175308
0.00246640295047,8.07761513632e-06,8.63867649066e-05
0.00246640295047,8.30840414022e-06,6.53556452575e-05
0.00246640295047,8.53919314411e-06,4.62723016758e-05
0.00246640295047,8.76998214801e-06,2.97345517563e-05
0.00246640295047,9.0007711519e-06,1.66923603374e-05
0.00246640295047,9.23156015579e-06,7.94122645752e-06
0.00246640295047,9.46234915969e-06,4.18263880507e-06
0.00246640295047,9.69313816358e-06,6.47326324965e-06
0.00246640295047,9.92392716748e-06,1.67251832734e-05
0.00246640295047,1.01547161714e-05,3.796376852e-05
0.00246640295047,1.03855051753e-05,7.42684263537e-05
0.00246640295047,1.06162941792e-05,0.000130620356083
0.00246640295047,1.08470831831e-05,0.000213145641948
0.00246640295047,1.1077872187e-05,0.000330226718779
0.00246640295047,1.13086611908e-05,0.000494193659737
0.00246640295047,1.15394501947e-05,0.000721411603388
0.00246640295047,1.17702391986e-05,0.00102627904896
0.00246640295047,1.20010282025e-05,0.00140514185972
0.00246640295047,1.22318172064e-05,0.00181466874535
0.00246640295047,1.24626062103e-05,0.0021679984576
0.00246640295047,1.26933952142e-05,0.00239097816305
0.00246640295047,1.29241842181e-05,0.00257490122282
0.00246640295047,1.3154973222e-05,0.00320794311431
0.00246640295047,1.33857622259e-05,0.0053775138505
0.00246640295047,1.36165512298e-05,0.0107751360567
0.00246640295047,1.38473402337e-05,0.0213821214269
0.00246640295047,1.40781292376e-05,0.0388778058181
0.00246640295047,1.43089182415e-05,0.0639939585313
0.00246640295047,1.45397072454e-05,0.0961006325704
0.00246640295047,1.47704962493e-05,0.133198994322
0.00246640295047,1.50012852532e-05,0.17230640229
0.00246640295047,1.52320742571e-05,0.210094625201
0.00246640295047,1.5462863261e-05,0.243643414237
0.00246640295047,1.56936522649e-05,0.271222791619
0.00246640295047,1.59244412687e-05,0.293000284752
0.00246640295047,1.61552302726e-05,0.311461586541
0.00246640295047,1.63860192765e-05,0.331251095208
0.00246640295047,1.66168082804e-05,0.35823790792
0.00246640295047,1.68475972843e-05,0.397928772308
0.00246640295047,1.70783862882e-05,0.453722761962
0.00246640295047,1.73091752921e-05,0.525671788658
0.00246640295047,1.7539964296e-05,0.610221091498
0.00246640295047,1.77707532999e-05,0.700954453855
0.00246640295047,1.80015423038e-05,0.789955639551
0.00246640295047,1.82323313077e-05,0.869270994724
0.00246640295047,1.84631203116e-05,0.932117820406
0.00246640295047,1.86939093155e-05,0.973710184058
0.00246640295047,1.89246983194e-05,0.99167175037
0.00246640295047,1.91554873233e-05,0.985992130071
0.00246640295047,1.93862763272e-05,0.95852857064
0.00246640295047,1.96170653311e-05,0.912239197921
0.00246640295047,1.9847854335e-05,0.850516853376
0.00246640295047,2.00786433389e-05,0.776950507266
0.00246640295047,2.03094323427e-05,0.695529272891
0.00246640295047,2.05402213466e-05,0.610945419786
0.00246640295047,2.07710103505e-05,0.528547963214
0.00246640295047,2.10017993544e-05,0.453744793431
0.00246640295047,2.12325883583e-05,0.391052890633
0.00246640295047,2.14633773622e-05,0.343241194644
0.00246640295047,2.16941663661e-05,0.310935952341
0.00246640295047,2.192495537e-05,0.292761061515
0.00246640295047,2.21557443739e-05,0.285811173511
0.00246640295047,2.23865333778e-05,0.286187197594
0.00246640295047,2.26173223817e-05,0.289460484879
0.00246640295047,2.28481113856e-05,0.291120840273
0.00246640295047,2.30789003895e-05,0.287137333295
0.00246640295047,2.33096893934e-05,0.274659090421
0.00246640295047,2.35404783973e-05,0.252683765495
0.00246640295047,2.37712674012e-05,0.222380805798
0.00246640295047,2.40020564051e-05,0.186805837716
0.00246640295047,2.4232845409e-05,0.149995781605
0.00246640295047,2.44636344129e-05,0.115761784397
0.00246640295047,2.46944234168e-05,0.0866887437777
0.00246640295047,2.49252124206e-05,0.0637538527913
0.00246640295047,2.51560014245e-05,0.046626218473
0.00246640295047,2.53867904284e-05,0.034332495714
0.00246640295047,2.56175794323e-05,0.0258339655316
0.00246640295047,2.58483684362e-05,0.020244911419
0.00246640295047,2.60791574401e-05,0.0167571786956
0.00246640295047,2.6309946444e-05,0.0145372925419
0.00246640295047,2.65407354479e-05,0.0127900508131
0.00246640295047,2.67715244518e-05,0.010953431403
0.00246640295047,2.70023134557e-05,0.00884137286045
0.00246640295047,2.72331024596e-05,0.00660330700452
0.00246640295047,2.74638914635e-05,0.00453403519592
0.00246640295047,2.76946804674e-05,0.0028740506981
0.00246640295047,2.79254694713e-05,0.00171264483926
0.00246640295047,2.81562584752e-05,0.00100533833046
0.00246640295047,2.83870474791e-05,0.000645074740763
0.00246640295047,2.8617836483e-05,0.000524237620467
0.00246640295047,2.88486254869e-05,0.000562452367784
0.00246640295047,2.90794144908e-05,0.000707931829141
0.00246640295047,2.93102034946e-05,0.000929233205296
0.00246640295047,2.95409924985e-05,0.00120770070543
0.00246640295047,2.97717815024e-05,0.00153233736521
0.00246640295047,3.00025705063e-05,0.00189485440963
0.00246640295047,3.02333595102e-05,0.00228277423594
0.00246640295047,3.04641485141e-05,0.00267045531341
0.00246640295047,3.0694937518e-05,0.00301033197543
0.00246640295047,3.09257265219e-05,0.00322883772559
0.00246640295047,3.11565155258e-05,0.00323302640326
0.00246640295047,3.13873045297e-05,0.00293496582866
0.00246640295047,3.16180935336e-05,0.00230199234312
0.00246640295047,3.18488825375e-05,0.0014407685
0.00246640295047,3.20796715414e-05,0.00071729885429
0.00246640295047,3.23104605453e-05,0.000897775719286
0.00246640295047,3.25412495492e-05,0.00326550245701
0.00246640295047,3.27720385531e-05,0.009636316991
0.00246640295047,3.3002827557e-05,0.022175879585
0.00246640295047,3.32336165609e-05,0.0429361712888
0.00246640295047,3.34644055648e-05,0.0730964439446
0.00246640295047,3.36951945687e-05,0.11203519545
0.00246640295047,3.39259835725e-05,0.156564091801
0.00246640295047,3.41567725764e-05,0.200829299003
0.00246640295047,3.43875615803e-05,0.237346173793
0.00246640295047,3.46183505842e-05,0.259222510964
0.00246640295047,3.48491395881e-05,0.262925224551
0.00246640295047,3.5079928592e-05,0.250370274887
0.00246640295047,3.53107175959e-05,0.229181493809
0.00246640295047,3.55415065998e-05,0.21081780966
0.00246640295047,3.57722956037e-05,0.207414634913
0.00246640295047,3.60030846076e-05,0.228784856948
0.00246640295047,3.62338736115e-05,0.280612248443
0.00246640295047,3.64646626154e-05,0.363828076721
0.00246640295047,3.66954516193e-05,0.474430924075
0.00246640295047,3.69262406232e-05,0.603235928762
0.00246640295047,3.71570296271e-05,0.735953496092
0.00246640295047,3.7387818631e-05,0.854635929064
0.00246640295047,3.76186076349e-05,0.941114263201
0.00246640295047,3.78493966388e-05,0.981718255034
0.00246640295047,3.80801856427e-05,0.97132938727
0.00246640295047,3.83109746465e-05,0.914713505239
0.00246640295047,3.85417636504e-05,0.824358900107
0.00246640295047,3.87725526543e-05,0.715914119735
0.00246640295047,3.90033416582e-05,0.60352879483
0.00246640295047,3.92341306621e-05,0.497167121504
0.00246640295047,3.9464919666e-05,0.402526308143
0.00246640295047,3.96957086699e-05,0.322599096212
0.00246640295047,3.99264976738e-05,0.259230957538
0.00246640295047,4.01572866777e-05,0.21355422271
0.00246640295047,4.03880756816e-05,0.18535298024
0.00246640295047,4.06188646855e-05,0.172279049152
0.00246640295047,4.08496536894e-05,0.169837764626
0.00246640295047,4.10804426933e-05,0.172369689905
0.00246640295047,4.13112316972e-05,0.174520480838
0.00246640295047,4.15420207011e-05,0.172451502638
0.00246640295047,4.1772809705e-05,0.164340860495
0.00246640295047,4.20035987089e-05,0.150202513286
0.00246640295047,4.22343877128e-05,0.13133858526
0.00246640295047,4.24651767167e-05,0.109732635895
0.00246640295047,4.26959657206e-05,0.0875338020139
0.00246640295047,4.29267547244e-05,0.0666579687125
0.00246640295047,4.31575437283e-05,0.0485070307603
0.00246640295047,4.33883327322e-05,0.033828215616
0.00246640295047,4.36191217361e-05,0.0227321773463
0.00246640295047,4.384991074e-05,0.0148465014546
0.00246640295047,4.40806997439e-05,0.00953578364301
0.00246640295047,4.43114887478e-05,0.00610773996765
0.00246640295047,4.45422777517e-05,0.00395209290521
0.00246640295047,4.47730667556e-05,0.00260178029608
0.00246640295047,4.50038557595e-05,0.00173688427714
0.00246640295047,4.52346447634e-05,0.00115938472433
0.00246640295047,4.54654337673e-05,0.000758767825317
0.00246640295047,4.56962227712e-05,0.000478490682951
0.00246640295047,4.59270117751e-05,0.000288563593014
0.00246640295047,4.6157800779e-05,0.000167916408088
0.00246640295047,4.63885897829e-05,9.73190198176e-05
0.00246640295047,4.66193787868e-05,5.95167414123e-05
0.00246640295047,4.68501677907e-05,4.14272146291e-05
0.00246640295047,4.70809567946e-05,3.51042624614e-05
0.00246640295047,4.73117457984e-05,3.72911906086e-05
0.00246640295047,4.75425348023e-05,4.90391718603e-05
0.00246640295047,4.77733238062e-05,7.67855962182e-05
0.00246640295047,4.80041128101e-05,0.000135530544529
0.00246640295047,4.8234901814e-05,0.000253677711292
0.00246640295047,4.84656908179e-05,0.00047739214307
0.00246640295047,4.86964798218e-05,0.00087008650699
0.00246640295047,4.89272688257e-05,0.00150102820731
0.00246640295047,4.91580578296e-05,0.00241822515008
0.00246640295047,4.93888468335e-05,0.00360708159921
0.00246640295047,4.96196358374e-05,0.00494800522578
0.00246640295047,4.98504248413e-05,0.00619824056422
0.00246640295047,5.00812138452e-05,0.00702612463321
0.00246640295047,5.03120028491e-05,0.00711219522239
0.00246640295047,5.0542791853e-05,0.00630445294641
0.00246640295047,5.07735808569e-05,0.00478974839413
0.00246640295047,5.10043698608e-05,0.00323483181349
0.00246640295047,5.12351588647e-05,0.00285836258897
0.00246640295047,5.14659478686e-05,0.00540086576414
0.00246640295047,5.16967368725e-05,0.0129469882884
0.00246640295047,5.19275258763e-05,0.0275350958471
