B_t,modulation_frequency_hz,amplitude
0.0095656118019,1354050.64681,6.66162984834e-07
0.0095656118019,1362513.46335,3.77637743027e-07
0.0095656118019,1370976.27989,3.42338472398e-07
0.0095656118019,1379439.09644,3.37086037861e-07
0.0095656118019,1387901.91298,2.21351365543e-07
0.0095656118019,1396364.72952,3.20256926271e-07
0.0095656118019,1404827.54606,2.16309122519e-07
0.0095656118019,1413290.36261,2.10451564483e-08
0.0095656118019,1421753.17915,5.74435579021e-08
0.0095656118019,1430215.99569,6.27186328449e-08
0.0095656118019,1438678.81223,1.73709761299e-07
0.0095656118019,1447141.62878,2.22476326299e-07
0.0095656118019,1455604.44532,1.295657575e-07
0.0095656118019,1464067.26186,2.53618133805e-07
0.0095656118019,1472530.0784,2.88193455599e-08
0.0095656118019,1480992.89495,5.44300002331e-08
0.0095656118019,1489455.71149,2.48271189357e-07
0.0095656118019,1497918.52803,3.08703958441e-07
0.0095656118019,1506381.34457,2.8015897593e-07
0.0095656118019,1514844.16112,3.2285679943e-07
0.0095656118019,1523306.97766,1.53195563613e-07
0.0095656118019,1531769.7942,1.68830851018e-08
0.0095656118019,1540232.61074,1.35180978348e-08
0.0095656118019,1548695.42729,2.01116446481e-08
0.0095656118019,1557158.24383,1.66457472349e-08
0.0095656118019,1565621.06037,1.34548536889e-08
0.0095656118019,1574083.87691,1.22960226152e-08
0.0095656118019,1582546.69346,1.38989803185e-08
0.0095656118019,1591009.51,1.44432046093e-08
0.0095656118019,1599472.32654,1.42214526657e-08
0.0095656118019,1607935.14308,1.36794572136e-08
0.0095656118019,1616397.95963,1.60750596644e-08
0.0095656118019,1624860.77617,1.07424543407e-08
0.0095656118019,1633323.59271,1.38570876358e-09
0.0095656118019,1641786.40925,5.02682345168e-08
0.0095656118019,1650249.2258,1.30397289437e-07
0.0095656118019,1658712.04234,1.53796469964e-07
0.0095656118019,1667174.85888,5.73711767055e-08
0.0095656118019,1675637.67542,1.42167386516e-08
0.0095656118019,1684100.49197,1.32932005019e-08
0.0095656118019,1692563.30851,8.68215717494e-09
0.0095656118019,1701026.12505,1.15483514008e-08
0.0095656118019,1709488.94159,1.08618682734e-08
0.0095656118019,1717951.75814,9.75781266792e-09
0.0095656118019,1726414.57468,1.30667560147e-08
0.0095656118019,1734877.39122,1.00954708312e-08
0.0095656118019,1743340.20777,9.70779480458e-09
0.0095656118019,1751803.02431,1.08336647813e-08
0.0095656118019,1760265.84085,7.66311654253e-09
0.0095656118019,1768728.65739,1.09289151981e-08
0.0095656118019,1777191.47394,8.18145331991e-09
0.0095656118019,1785654.29048,9.83491200288e-09
0.0095656118019,1794117.10702,8.08041825533e-09
0.0095656118019,1802579.92356,9.87892989205e-09
0.0095656118019,1811042.74011,7.32315195842e-09
0.0095656118019,1819505.55665,8.22828380944e-09
0.0095656118019,1827968.37319,7.85732412775e-09
0.0095656118019,1836431.18973,7.84046774082e-09
0.0095656118019,1844894.00628,6.93352754986e-09
0.0095656118019,1853356.82282,8.88608497015e-09
0.0095656118019,1861819.63936,7.54329588967e-09
0.0095656118019,1870282.4559,5.37936466111e-09
0.0095656118019,1878745.27245,7.10096943911e-09
0.0095656118019,1887208.08899,6.77479025562e-09
0.0095656118019,1895670.90553,6.21373139169e-09
0.0095656118019,1904133.72207,6.67725892695e-09
0.0095656118019,1912596.53862,5.51386243857e-09
0.0095656118019,1921059.35516,6.95186965586e-09
0.0095656118019,1929522.1717,5.14863253961e-09
0.0095656118019,1937984.98824,5.53774576578e-09
0.0095656118019,1946447.80479,5.33845753586e-09
0.0095656118019,1954910.62133,5.14707152399e-09
0.0095656118019,1963373.43787,4.97952010135e-09
0.0095656118019,1971836.25441,4.81544432238e-09
0.0095656118019,1980299.07096,4.660190156e-09
0.0095656118019,1988761.8875,4.47934231035e-09
0.0095656118019,1997224.70404,4.31449994323e-09
0.0095656118019,2005687.52058,4.15849210776e-09
0.0095656118019,2014150.33713,4.00711909009e-09
0.0095656118019,2022613.15367,3.83105383889e-09
0.0095656118019,2031075.97021,3.70766439588e-09
0.0095656118019,2039538.78675,3.56568504421e-09
0.0095656118019,2048001.6033,3.30768411619e-09
0.0095656118019,2056464.41984,3.52585325742e-09
0.0095656118019,2064927.23638,2.91270171677e-09
0.0095656118019,2073390.05292,3.1433620664e-09
0.0095656118019,2081852.86947,2.88020986156e-09
0.0095656118019,2090315.68601,2.77009814179e-09
0.0095656118019,2098778.50255,2.67601013824e-09
0.0095656118019,2107241.31909,2.57084547356e-09
0.0095656118019,2115704.13564,2.48108892526e-09
0.0095656118019,2124166.95218,2.4106892658e-09
0.0095656118019,2132629.76872,2.34926311097e-09
