omega_t,CPMG1,CPMG4,CPMG16,CPMG64,UDD1,UDD4,UDD16,UDD64
0.0295120922667,4.74093779116e-08,4.03230583683e-14,1.57510271781e-16,6.15274080943e-19,4.74093779116e-08,1.32766808415e-23,4.93038065763e-32,1.20370621524e-33
0.0298538261892,4.96436710923e-08,4.32068738568e-14,1.68775014955e-16,6.59276896217e-19,4.96436710923e-08,1.48967396988e-23,4.93519548249e-32,5.16630707582e-32
0.030199517204,5.19832602652e-08,4.62969318754e-14,1.80845376477e-16,7.06426713058e-19,5.19832602652e-08,1.67144260721e-23,4.93519548249e-32,4.81482486097e-35
0.0305492111322,5.44331076632e-08,4.96079821779e-14,1.93778972773e-16,7.56948576487e-19,5.44331076632e-08,1.8753864112e-23,4.81482486097e-35,2.41824578642e-30
0.0309029543251,5.6998409366e-08,5.31558293436e-14,2.07637537779e-16,8.11083496694e-19,5.6998409366e-08,2.10421576853e-23,4.81482486097e-35,4.97371408138e-32
0.0312607936712,5.96846063211e-08,5.69574082378e-14,2.22487221513e-16,8.69090089731e-19,5.96846063211e-08,2.36096669925e-23,1.9841893252e-31,5.05075127916e-32
0.0316227766017,6.24973958822e-08,6.10308648294e-14,2.38398905644e-16,9.31244958837e-19,6.24973958822e-08,2.64904735626e-23,5.10371435263e-32,5.10371435263e-32
0.0319889510969,6.54427438919e-08,6.53956427717e-14,2.55448538357e-16,9.97845035485e-19,6.54427438919e-08,2.97228029573e-23,4.93038065763e-32,1.98948563255e-31
0.032359365693,6.85268973341e-08,7.00725762649e-14,2.73717502514e-16,1.06920837524e-18,6.85268973341e-08,3.33493267631e-23,4.94963995708e-32,1.73333694995e-33
0.0327340694879,7.1756397583e-08,7.50839894762e-14,2.9329299774e-16,1.14567478665e-18,7.1756397583e-08,3.74186682076e-23,5.00741785541e-32,0
0.0331131121483,7.51380942739e-08,8.0453803036e-14,3.14268461842e-16,1.22761005854e-18,7.51380942739e-08,4.19845100647e-23,0,5.00741785541e-32
0.0334965439158,7.86791598313e-08,8.62076483184e-14,3.36744013534e-16,1.31540524179e-18,7.86791598313e-08,4.71073758147e-23,4.94963995708e-32,3.08148791102e-33
0.0338844156139,8.2387104679e-08,9.23729896884e-14,3.60826934039e-16,1.40947893157e-18,8.2387104679e-08,5.28552322608e-23,4.94963995708e-32,7.70371977755e-34
0.0342767786546,8.62697931669e-08,9.89792555972e-14,3.86632171419e-16,1.51028045144e-18,8.62697931669e-08,5.93046820164e-23,7.70371977755e-34,5.23852944873e-32
0.0346736850453,9.03354602506e-08,1.060579791e-13,4.14282900414e-16,1.61829124968e-18,9.03354602506e-08,6.6540791485e-23,1.92592994439e-34,6.93334779979e-33
0.0350751873953,9.45927289538e-08,1.13642948319e-13,4.43911099444e-16,1.73402608197e-18,9.45927289538e-08,7.46596762246e-23,4.93038065763e-32,1.92592994439e-34
0.0354813389234,9.90506286559e-08,1.21770367652e-13,4.75658188757e-16,1.85803806934e-18,9.90506286559e-08,8.37699300264e-23,4.94963995708e-32,7.95794253021e-31
0.0358921934645,1.0371861424e-07,1.30479030717e-13,5.09675698465e-16,1.99091874041e-18,1.0371861424e-07,9.39912101857e-23,7.70371977755e-34,5.23852944873e-32
0.036307805477,1.08606586143e-07,1.39810505364e-13,5.46125997879e-16,2.13330250262e-18,1.08606586143e-07,1.0545966598e-22,5.00741785541e-32,5.23852944873e-32
0.0367282300498,1.13724911354e-07,1.49809332116e-13,5.85183069954e-16,2.285868944e-18,1.13724911354e-07,1.18327797262e-22,1.97215226305e-31,1.97215226305e-31
0.0371535229097,1.19084445394e-07,1.60523236786e-13,6.27033327159e-16,2.44934642438e-18,1.19084445394e-07,1.32765560779e-22,0,1.73333694995e-33
0.0375837404288,1.24696555341e-07,1.72003358301e-13,6.71876532877e-16,2.6245148124e-18,1.24696555341e-07,1.489655428e-22,4.94963995708e-32,2.00296714216e-31
0.0380189396321,1.30573143934e-07,1.84304492584e-13,7.19926722983e-16,2.81221071589e-18,1.30573143934e-07,1.67141730075e-22,1.92592994439e-34,1.98948563255e-31
0.0384591782045,1.36726674812e-07,1.97485354332e-13,7.71413237045e-16,3.01332936655e-18,1.36726674812e-07,1.87536457899e-22,0,2.06652283033e-31
0.0389045144994,1.43170198949e-07,2.11608857042e-13,8.26581827595e-16,3.22883129315e-18,1.43170198949e-07,2.10418303367e-22,5.00741785541e-32,1.23952851221e-30
0.0393550075456,1.49917382323e-07,2.26742413382e-13,8.85695804789e-16,3.45974468608e-18,1.49917382323e-07,2.3609326688e-22,4.94963995708e-32,4.48549084048e-31
0.0398107170553,1.56982534903e-07,2.42958256942e-13,9.49037330311e-16,3.70717246207e-18,1.56982534903e-07,2.64900925069e-22,1.974078193e-31,4.44504631165e-31
0.0402717034325,1.6438064099e-07,2.60333786915e-13,1.01690872233e-15,3.97229486361e-18,1.6438064099e-07,2.97222622499e-22,1.73333694995e-33,4.94963995708e-32
0.0407380277804,1.72127390991e-07,2.78951937519e-13,1.08963393071e-15,4.25637701201e-18,1.72127390991e-07,3.33490078488e-22,0,7.89631277199e-31
0.0412097519097,1.80239214695e-07,2.98901573817e-13,1.16756007067e-15,4.56077556283e-18,1.80239214695e-07,3.74181822713e-22,4.93038065763e-32,2.4207013471e-30
0.041686938347,1.88733316109e-07,3.20277915891e-13,1.2510590684e-15,4.8869428812e-18,1.88733316109e-07,4.19838311357e-22,4.93038065763e-32,6.49038391258e-32
0.0421696503429,1.97627709944e-07,3.43182993128e-13,1.3405294653e-15,5.23643594068e-18,1.97627709944e-07,4.7106642922e-22,4.93038065763e-32,5.41186314373e-32
0.0426579518802,2.06941259806e-07,3.67726131333e-13,1.43639829382e-15,5.61092301638e-18,2.06941259806e-07,5.28544763009e-22,1.92592994439e-34,5.23852944873e-32
0.0431519076828,2.16693718208e-07,3.94024474404e-13,1.53912311896e-15,6.01219111015e-18,2.16693718208e-07,5.93035585329e-22,4.94963995708e-32,2.00296714216e-31
0.043651583224,2.26905768444e-07,4.22203543449e-13,1.64919423007e-15,6.44215525056e-18,2.26905768444e-07,6.65395590995e-22,1.97215226305e-31,5.00741785541e-32
0.0441570447353,2.37599068452e-07,4.52397835654e-13,1.76713698237e-15,6.902868974e-18,2.37599068452e-07,7.46586778609e-22,1.92592994439e-34,2.00296714216e-31
0.0446683592151,2.48796296739e-07,4.84751466457e-13,1.89351429622e-15,7.3965288622e-18,2.48796296739e-07,8.37683241847e-22,4.94963995708e-32,9.4370567275e-33
0.0451855944375,2.60521200464e-07,5.19418857137e-13,2.02892934159e-15,7.92549280551e-18,2.60521200464e-07,9.39895110859e-22,7.70371977755e-34,4.81482486097e-33
0.0457088189615,2.72798645798e-07,5.56565471742e-13,2.17402842527e-15,8.49228506146e-18,2.72798645798e-07,1.05457844873e-21,1.97215226305e-31,2.00296714216e-31
0.0462381021399,2.85654670643e-07,5.96368606847e-13,2.32950407078e-15,9.09961050856e-18,2.85654670643e-07,1.1832556431e-21,4.94963995708e-32,4.81482486097e-33
0.0467735141287,2.99116539847e-07,6.39018237629e-13,2.49609832821e-15,9.7503677966e-18,2.99116539847e-07,1.3276333984e-21,0,7.93675730082e-31
0.0473151258961,3.13212803013e-07,6.84717924495e-13,2.67460630275e-15,1.04476631575e-17,3.13212803013e-07,1.48962917007e-21,5.10371435263e-32,5.23852944873e-32
0.0478630092323,3.27973355031e-07,7.3368578454e-13,2.8658799522e-15,1.11948241513e-17,3.27973355031e-07,1.67138791097e-21,0,5.41186314373e-32
0.0484172367584,3.4342949947e-07,7.86155532349e-13,3.07083217206e-15,1.19954171801e-17,3.4342949947e-07,1.8753269471e-21,0,5.62371543761e-32
0.0489778819368,3.59614014946e-07,8.42377595536e-13,3.29044112296e-15,1.28532621039e-17,3.59614014946e-07,2.10414428508e-21,1.97985598283e-31,5.62371543761e-32
0.0495450190805,3.76561224622e-07,9.02620309494e-13,3.52575493514e-15,1.37724543126e-17,3.76561224622e-07,2.3608891613e-21,4.94963995708e-32,2.04148574105e-31
0.0501187233627,3.94307068984e-07,9.67171198412e-13,3.77789664927e-15,1.47573807207e-17,3.94307068984e-07,2.64895899627e-21,0,5.10371435263e-32
0.0506990708275,4.12889182041e-07,1.03633834695e-12,4.04806964798e-15,1.58127412651e-17,4.12889182041e-07,2.97217676801e-21,4.94963995708e-32,1.23259516441e-32
0.0512861383991,4.32346971118e-07,1.11045187054e-12,4.33756334194e-15,1.69435726574e-17,4.32346971118e-07,3.33483304891e-21,7.70371977755e-34,5.00741785541e-32
0.0518800038929,4.52721700406e-07,1.18986549086e-12,4.6477593603e-15,1.81552731872e-17,4.52721700406e-07,3.74173788679e-21,1.97985598283e-31,3.08148791102e-33
0.052480746025,4.74056578449e-07,1.27495822357e-12,4.98013812067e-15,1.94536239521e-17,4.74056578449e-07,4.19829383797e-21,4.94963995708e-32,1.92592994439e-32
0.0530884444231,4.96396849754e-07,1.36613618712e-12,5.33628589383e-15,2.08448211735e-17,4.96396849754e-07,4.71055620889e-21,4.94963995708e-32,8.01186856865e-31
0.053703179637,5.1978989071e-07,1.4638345408e-12,5.71790236683e-15,2.23355061964e-17,5.1978989071e-07,5.28532743719e-21,0,2.04148574105e-31
0.0543250331492,5.44285310036e-07,1.56851956098e-12,6.12680880704e-15,2.39327917925e-17,5.44285310036e-07,5.93022274653e-21,1.73333694995e-33,4.50667606987e-31
0.0549540873858,5.69935053953e-07,1.68069086614e-12,6.56495667198e-15,2.56443023394e-17,5.69935053953e-07,6.65381172465e-21,4.94963995708e-32,2.02030051166e-31
0.055590425727,5.96793516309e-07,1.80088380142e-12,7.03443698387e-15,2.74782043979e-17,5.96793516309e-07,7.46569002908e-21,5.10371435263e-32,1.98948563255e-31
0.056234132519,6.24917653902e-07,1.92967199255e-12,7.53749024725e-15,2.94432507302e-17,6.24917653902e-07,8.37662608369e-21,1.92592994439e-34,1.24203222114e-30
0.0568852930844,6.5436710722e-07,2.0676700834e-12,8.07651722375e-15,3.15488174628e-17,6.5436710722e-07,9.39871831343e-21,4.43734259187e-31,2.16474525749e-31
0.0575439937337,6.85204326883e-07,2.21553666859e-12,8.65409028919e-15,3.38049551303e-17,6.85204326883e-07,1.05455138544e-20,4.93038065763e-32,4.48549084048e-31
0.0582103217771,7.17494706032e-07,2.37397743641e-12,9.27296578898e-15,3.62224283722e-17,7.17494706032e-07,1.18322445556e-20,4.93038065763e-32,1.24203222114e-30
0.0588843655356,7.51306718958e-07,2.54374853577e-12,9.93609714226e-15,3.88127768156e-17,7.51306718958e-07,1.32759727538e-20,4.94963995708e-32,4.59334291736e-31
0.0595662143529,7.86712066257e-07,2.72566018415e-12,1.06466489513e-14,4.15883600347e-17,7.86712066257e-07,1.48958563975e-20,4.94963995708e-32,2.04148574105e-31
0.0602559586074,8.2378582683e-07,2.9205805339e-12,1.14080120757e-14,4.45624240428e-17,8.2378582683e-07,1.67134026462e-20,4.94963995708e-32,2.09541177949e-31
0.060953689724,8.62606617028e-07,3.12943981415e-12,1.22238198572e-14,4.77491609573e-17,8.62606617028e-07,1.87527079061e-20,1.974078193e-31,4.46815747098e-31
0.0616595001861,9.03256757315e-07,3.35323476967e-12,1.30979654233e-14,5.1163777718e-17,9.03256757315e-07,2.10408530066e-20,1.97215226305e-31,7.91942393132e-31
0.0623734835482,9.45822446756e-07,3.59303341629e-12,1.40346202352e-14,5.48225725199e-17,9.45822446756e-07,2.36081772873e-20,0,2.06652283033e-31
0.063095734448,9.90393945744e-07,3.84998013697e-12,1.50382540739e-14,5.87430006026e-17,9.90393945744e-07,2.64887669958e-20,7.70371977755e-34,7.89631277199e-31
0.0638263486191,1.03706576732e-06,4.1253011419e-12,1.61136562435e-14,6.29437717019e-17,1.03706576732e-06,2.97208240552e-20,4.93038065763e-32,1.23259516441e-32
0.0645654229035,1.08593687752e-06,4.42031031864e-12,1.72659585197e-14,6.74449406675e-17,1.08593687752e-06,3.33472477873e-20,1.97215226305e-31,4.81482486097e-31
0.0653130552647,1.13711090511e-06,4.73641550136e-12,1.85006596401e-14,7.22679666029e-17,1.13711090511e-06,3.74161470014e-20,7.70371977755e-34,5.23852944873e-32
0.0660693448008,1.19069636131e-06,5.07512518712e-12,1.98236513948e-14,7.74358811863e-17,1.19069636131e-06,4.19815275071e-20,0,6.16297582204e-32
0.0668343917569,1.24680686969e-06,5.4380557335e-12,2.12412469285e-14,8.29733378763e-17,1.24680686969e-06,4.71039432943e-20,6.93334779979e-33,6.85631060202e-32
0.0676082975392,1.30556140711e-06,5.82693906924e-12,2.27602107272e-14,8.89067642404e-17,1.30556140711e-06,5.28513803506e-20,7.70371977755e-34,2.00296714216e-31
0.0683911647281,1.36708455579e-06,6.24363095805e-12,2.43877909255e-14,9.5264468182e-17,1.36708455579e-06,5.93000875581e-20,7.70371977755e-34,4.50667606987e-31
0.0691830970919,1.43150676741e-06,6.69011985205e-12,2.6131753833e-14,1.02076793215e-16,1.43150676741e-06,6.6535633593e-20,5.00741785541e-32,4.46815747098e-31
0.0699841996002,1.49896463958e-06,7.16853637672e-12,2.80004210697e-14,1.09376235902e-16,1.49896463958e-06,7.46540431837e-20,4.93038065763e-32,2.00296714216e-31
0.0707945784384,1.56960120534e-06,7.68116349724e-12,3.00027092449e-14,1.17197637592e-16,1.56960120534e-06,8.37630120335e-20,5.00741785541e-32,4.71467650386e-31
0.0716143410213,1.6435662363e-06,8.23044740876e-12,3.21481724519e-14,1.2557830927e-16,1.6435662363e-06,9.39834264338e-20,3.08148791102e-33,4.44504631165e-31
0.0724435960075,1.72101656002e-06,8.81900920562e-12,3.44470478027e-14,1.34558242887e-16,1.72101656002e-06,1.05450855976e-19,0,2.09541177949e-31
0.0732824533139,1.8021163924e-06,9.44965738672e-12,3.69103043676e-14,1.44180286565e-16,1.8021163924e-06,1.1831751956e-19,5.23852944873e-32,4.62993558631e-31
0.0741310241301,1.88703768569e-06,1.01254012507e-11,3.95496954086e-14,1.54490350647e-16,1.88703768569e-06,1.32754087622e-19,5.00741785541e-32,3.08148791102e-33
0.0749894209332,1.97596049283e-06,1.08494652543e-11,4.23778144595e-14,1.65537624791e-16,1.97596049283e-06,1.48952160489e-19,4.93038065763e-32,4.56060210831e-31
0.0758577575029,2.06907334907e-06,1.16253043911e-11,4.54081554488e-14,1.77374827665e-16,2.06907334907e-06,1.67126609773e-19,0,2.34963453215e-31
0.0767361489362,2.16657367144e-06,1.24566206736e-11,4.86551769844e-14,1.90058430622e-16,2.16657367144e-06,1.87518597706e-19,0,2.04148574105e-31
0.0776247116629,2.26866817709e-06,1.33473807925e-11,5.2134371289e-14,2.03648950723e-16,2.26866817709e-06,2.10398704918e-19,5.23852944873e-32,2.00296714216e-31
0.078523563461,2.37557332132e-06,1.43018350371e-11,5.58623382323e-14,2.18211233122e-16,2.37557332132e-06,2.36070557287e-19,0,2.04148574105e-31
0.0794328234724,2.48751575625e-06,1.53245375684e-11,5.98568643459e-14,2.33814751111e-16,2.48751575625e-06,2.6487476572e-19,5.00741785541e-32,8.70520334863e-32
0.0803526122186,2.60473281101e-06,1.64203681438e-11,6.41370077901e-14,2.50533952509e-16,2.60473281101e-06,2.97193428612e-19,5.00741785541e-32,4.56060210831e-31
0.0812830516164,2.72747299466e-06,1.75945553889e-11,6.87231890358e-14,2.68448604536e-16,2.72747299466e-06,3.33455420927e-19,1.97985598283e-31,2.04148574105e-31
0.0822242649947,2.85599652267e-06,1.88527017389e-11,7.36372885151e-14,2.8764417365e-16,2.85599652267e-06,3.74141958141e-19,7.70371977755e-34,1.97985598283e-31
0.0831763771103,2.99057586824e-06,2.020081016e-11,7.89027507524e-14,3.08212238617e-16,2.99057586824e-06,4.19792826459e-19,0,4.93038065763e-32
0.0841395141645,3.13149633961e-06,2.16453127773e-11,8.45446962733e-14,3.3025093687e-16,3.13149633961e-06,4.71013734851e-19,3.08148791102e-33,4.71467650386e-31
0.0851138038202,3.27905668448e-06,2.31931015552e-11,9.05900413173e-14,3.53865391615e-16,3.27905668448e-06,5.28484263052e-19,5.23852944873e-32,4.56060210831e-31
0.0860993752185,3.43356972292e-06,2.48515611658e-11,9.70676263397e-14,3.79168273378e-16,3.43356972292e-06,5.92967057498e-19,3.08148791102e-33,1.78187038455e-30
0.0870963589956,3.59536301005e-06,2.66286042067e-11,1.0400835333e-13,4.06280280759e-16,3.59536301005e-06,6.65317542801e-19,5.00741785541e-32,5.23852944873e-32
0.0881048873008,3.76477952997e-06,2.85327089389e-11,1.11445333346e-13,4.35330754018e-16,3.76477952997e-06,7.46495758256e-19,1.97985598283e-31,4.50667606987e-31
0.0891250938134,3.94217842228e-06,3.05729597167e-11,1.1941404418e-13,4.66458278792e-16,3.94217842228e-06,8.37578952019e-19,5.00741785541e-32,2.16474525749e-31
0.0901571137606,4.12793574287e-06,3.27590903119e-11,1.27952499822e-13,4.99811352548e-16,4.12793574287e-06,9.39775395606e-19,5.00741785541e-32,8.70520334863e-32
0.0912010839356,4.32244526042e-06,3.51015303291e-11,1.37101431365e-13,5.35549064763e-16,4.32244526042e-06,1.05444112119e-18,5.00741785541e-32,2.24948617504e-31
0.0922571427155,4.52611929055e-06,3.76114549443e-11,1.46904481448e-13,5.73841902915e-16,4.52611929055e-06,1.18309766872e-18,5.23852944873e-32,2.16474525749e-31
0.0933254300797,4.73938956903e-06,4.03008381898e-11,1.57408412296e-13,6.14872519054e-16,4.73938956903e-06,1.3274518467e-18,5.00741785541e-32,2.34963453215e-31
0.0944060876286,4.96270816627e-06,4.31825100532e-11,1.68663328577e-13,6.58836645955e-16,4.96270816627e-06,1.48941927578e-18,5.62371543761e-32,1.5099290764e-31
0.0954992586021,5.19654844473e-06,4.62702176553e-11,1.80722916265e-13,7.05943974749e-16,5.19654844473e-06,1.67114859904e-18,5.23852944873e-32,1.23259516441e-32
0.096605087899,5.44140606145e-06,4.95786907951e-11,1.93644698468e-13,7.5641920795e-16,5.44140606145e-06,1.87505127579e-18,3.08148791102e-33,2.04148574105e-31
0.0977237220956,5.69780001772e-06,5.31237121845e-11,2.07490310087e-13,8.10503118201e-16,5.69780001772e-06,2.10383273157e-18,7.70371977755e-34,8.01186856865e-31
0.0988553094657,5.96627375816e-06,5.69221926985e-11,2.22325791114e-13,8.68453654474e-16,5.96627375816e-06,2.36052812449e-18,7.70371977755e-34,4.50667606987e-31
0.1,6.24739632156e-06,6.09922519997e-11,2.38221901873e-13,9.3054719956e-16,6.24739632156e-06,2.64854355757e-18,4.93038065763e-32,2.00296714216e-31
0.101157945426,6.54176354579e-06,6.53533049285e-11,2.55254459628e-13,9.97079956892e-16,6.54176354579e-06,2.97170037696e-18,1.97215226305e-31,4.71467650386e-31
0.102329299228,6.84999932948e-06,7.0026154061e-11,2.73504700683e-13,1.0683691982e-15,6.84999932948e-06,3.33428616085e-18,5.00741785541e-32,5.06134389385e-31
0.103514216668,7.17275695303e-06,7.50330888842e-11,2.93059667192e-13,1.14475497825e-15,7.17275695303e-06,3.7411114794e-18,5.00741785541e-32,7.88860905221e-31
0.104712854805,7.5107204618e-06,8.03979920522e-11,3.14012622314e-13,1.22660155066e-15,7.5107204618e-06,4.19757435143e-18,1.97985598283e-31,4.81482486097e-31
0.105925372518,7.8646061143e-06,8.6146453236e-11,3.36463494308e-13,1.31429926946e-15,7.8646061143e-06,4.70973063251e-18,1.97985598283e-31,6.16297582204e-32
0.107151930524,8.23516389865e-06,9.23058911056e-11,3.60519352948e-13,1.40826639209e-15,8.23516389865e-06,5.28437597485e-18,7.70371977755e-34,1.26341004352e-31
0.108392691402,8.62317912025e-06,9.89056840325e-11,3.86294919645e-13,1.50895100204e-15,8.62317912025e-06,5.92913431519e-18,1.97985598283e-31,5.62371543761e-32
0.109647819614,9.0294740642e-06,1.05977310117e-10,4.13913114561e-13,1.61683326952e-15,9.0294740642e-06,6.65256007506e-18,5.23852944873e-32,8.51261035419e-31
0.110917481526,9.45490973591e-06,1.13554497228e-10,4.43505641724e-13,1.73242765172e-15,9.45490973591e-06,7.46425172794e-18,5.00741785541e-32,8.38164711797e-31
0.11220184543,9.9003876836e-06,1.21673383763e-10,4.75213617043e-13,1.85628535477e-15,9.9003876836e-06,8.37497829997e-18,3.08148791102e-33,5.62371543761e-32
0.113501081567,1.03668519065e-05,1.30372690877e-10,5.0918824068e-13,1.98899699429e-15,1.03668519065e-05,9.39682257016e-18,5.23852944873e-32,1.92592994439e-32
0.11481536215,1.08552908529e-05,1.39693907029e-10,5.45591516812e-13,2.13119542923e-15,1.08552908529e-05,1.05433427358e-17,5.23852944873e-32,4.93038065763e-32
0.116144861384,1.13667395118e-05,1.4968148571e-10,5.84597026669e-13,2.28355863478e-15,1.13667395118e-05,1.18297492242e-17,2.00296714216e-31,4.44504631165e-31
0.117489755494,1.19022816036e-05,1.60383057265e-10,6.26390754438e-13,2.44681311967e-15,1.19022816036e-05,1.32731100577e-17,6.93334779979e-33,4.56060210831e-31
0.118850222744,1.24630518732e-05,1.71849655901e-10,6.71171973578e-13,2.62173723341e-15,1.24630518732e-05,1.48925746336e-17,5.23852944873e-32,2.16474525749e-31
0.120226443462,1.30502384913e-05,1.84135962843e-10,7.19154196237e-13,2.80916511394e-15,1.30502384913e-05,1.67096288899e-17,5.23852944873e-32,5.20771456962e-31
0.121618600065,1.36650855682e-05,1.97300566905e-10,7.70566190271e-13,3.00999020873e-15,1.36650855682e-05,1.87483804365e-17,1.97985598283e-31,5.62371543761e-32
0.123026877081,1.43088957864e-05,2.11406243637e-10,8.25653069106e-13,3.22517007586e-15,1.43088957864e-05,2.10358779794e-17,1.97215226305e-31,1.23259516441e-32
0.124451461177,1.49830331566e-05,2.2652025444e-10,8.8467745847e-13,3.45573048781e-15,1.49830331566e-05,2.36024701646e-17,3.08148791102e-33,4.71467650386e-31
0.125892541179,1.5688925903e-05,2.42714667005e-10,9.47920747927e-13,3.70277064806e-15,1.5688925903e-05,2.648220789e-17,7.70371977755e-34,8.1659429642e-31
0.127350308102,1.64280694852e-05,2.60066698654e-10,1.01568443092e-12,3.96746820528e-15,1.64280694852e-05,2.97132971319e-17,5.23852944873e-32,5.23852944873e-32
0.128824955169,1.72020297609e-05,2.78659084203e-10,1.08829154039e-12,4.2510850297e-15,1.72020297609e-05,3.33386059576e-17,3.08148791102e-33,9.86076131526e-32
0.130316677845,1.80124462984e-05,2.98580470085e-10,1.16608818673e-12,4.55497294426e-15,1.80124462984e-05,3.7406229293e-17,4.93038065763e-32,1.23567665232e-30
0.131825673856,1.88610358439e-05,3.19925836592e-10,1.24944520629e-12,4.88058063284e-15,1.88610358439e-05,4.1970134004e-17,1.23259516441e-32,1.60237371373e-31
0.133352143216,1.97495959525e-05,3.42796950306e-10,1.3387599271e-12,5.22946001531e-15,1.97495959525e-05,4.7090867519e-17,0,3.48208133945e-31
0.134896288259,2.06800087896e-05,3.67302848795e-10,1.43445806037e-12,5.60327398503e-15,2.06800087896e-05,5.28363657849e-17,7.70371977755e-32,4.71467650386e-31
0.136458313659,2.16542451103e-05,3.93560359936e-10,1.53699572715e-12,6.00380427563e-15,2.16542451103e-05,5.92828550088e-17,2.00296714216e-31,7.70371977755e-32
0.13803842646,2.2674368427e-05,4.21694658299e-10,1.64686163049e-12,6.43295972138e-15,2.2674368427e-05,6.65158569548e-17,0,2.00296714216e-31
0.139636836106,2.37425393721e-05,4.51839861252e-10,1.76457937915e-12,6.89278568279e-15,2.37425393721e-05,7.46313269788e-17,2.09541177949e-31,2.00296714216e-31
0.141253754462,2.48610202655e-05,4.84139667603e-10,1.89070998461e-12,7.38547345038e-15,2.48610202655e-05,8.37369341364e-17,7.70371977755e-32,4.56060210831e-31
0.142889395851,2.60321798972e-05,5.18748041882e-10,2.02585452683e-12,7.91337096979e-15,2.60321798972e-05,9.39534750702e-17,7.70371977755e-32,7.70371977755e-32
0.144543977075,2.72584985346e-05,5.55829947382e-10,2.17065701659e-12,8.4789938042e-15,2.72584985346e-05,1.05416488312e-16,3.08148791102e-33,4.93038065763e-32
0.146217717446,2.85425731642e-05,5.95562131588e-10,2.32580746121e-12,9.08503720568e-15,2.85425731642e-05,1.1827804719e-16,1.97215226305e-31,1.85197423452e-30
0.147910838817,2.98871229807e-05,6.38133967626e-10,2.49204514668e-12,9.73438884487e-15,2.98871229807e-05,1.32708773566e-16,3.08148791102e-33,2.24948617504e-31
0.149623565609,3.12949951331e-05,6.83748355782e-10,2.67016215525e-12,1.04301427408e-14,3.12949951331e-05,1.48900113407e-16,3.08148791102e-33,2.00296714216e-31
0.151356124844,3.27691707409e-05,7.32622689335e-10,2.86100713642e-12,1.11756137795e-14,3.27691707409e-05,1.67066859811e-16,5.23852944873e-32,1.10933564797e-31
0.153108746168,3.43127711927e-05,7.84989889336e-10,3.06548933886e-12,1.19743535646e-14,3.43127711927e-05,1.87450017157e-16,0,9.86076131526e-32
0.154881661891,3.59290647408e-05,8.410995132e-10,3.28458294447e-12,1.28301672844e-14,3.59290647408e-05,2.10319986207e-16,1.23259516441e-32,2.74252424081e-31
0.156675107011,3.76214734056e-05,9.01218942404e-10,3.51933169291e-12,1.37471319367e-14,3.76214734056e-05,2.35980158084e-16,1.23259516441e-32,7.70371977755e-32
0.158489319246,3.93935802031e-05,9.65634654954e-10,3.77085385307e-12,1.4729615536e-14,3.93935802031e-05,2.64770938619e-16,6.16297582204e-32,2.74252424081e-31
0.160324539069,4.12491367134e-05,1.03465358856e-09,4.04034753856e-12,1.57822980849e-14,4.12491367134e-05,2.97074258558e-16,0,5.94727166827e-31
0.162181009736,4.31920710029e-05,1.10860460116e-09,4.32909640359e-12,1.69101934972e-14,4.31920710029e-05,3.33318641902e-16,2.09541177949e-31,2.00296714216e-31
0.16405897732,4.52264959192e-05,1.18784003551e-09,4.63847575176e-12,1.81186738793e-14,4.52264959192e-05,3.73984893609e-16,9.86076131526e-32,4.46815747098e-31
0.165958690744,4.73567177749e-05,1.27273739555e-09,4.96995907089e-12,1.94134946621e-14,4.73567177749e-05,4.1961246937e-16,4.93038065763e-32,7.70371977755e-32
0.167880401812,4.95872454393e-05,1.3637011421e-09,5.32512504039e-12,2.08008224008e-14,4.95872454393e-05,4.70806640128e-16,3.08148791102e-33,1.26341004352e-31
0.169824365246,5.19227998565e-05,1.46116461685e-09,5.70566503472e-12,2.22872635857e-14,5.19227998565e-05,5.28246514304e-16,6.16297582204e-32,7.70371977755e-32
0.171790838716,5.43683240097e-05,1.56559210346e-09,6.1133911635e-12,2.38798964955e-14,5.43683240097e-05,5.92694043326e-16,2.00296714216e-31,4.71467650386e-31
0.173780082875,5.69289933536e-05,1.67748103563e-09,6.55024488535e-12,2.55863045126e-14,5.69289933536e-05,6.65004126552e-16,5.23852944873e-32,5.20771456962e-31
0.175792361396,5.96102267357e-05,1.79736436268e-09,7.01830623353e-12,2.74146124353e-14,5.96102267357e-05,7.46135968696e-16,6.16297582204e-32,2.74252424081e-31
0.177827941004,6.241769783e-05,1.92581308372e-09,7.51980369841e-12,2.93735245386e-14,6.241769783e-05,8.37165772891e-16,3.08148791102e-33,2.46519032882e-31
0.179887091513,6.5357347107e-05,2.06343896262e-09,8.05712481996e-12,3.1472366829e-14,6.5357347107e-05,9.39301032599e-16,7.70371977755e-32,2.24948617504e-31
0.181970085861,6.84353943647e-05,2.21089743641e-09,8.63282752548e-12,3.37211305292e-14,6.84353943647e-05,1.05389654018e-15,3.08148791102e-33,2.24948617504e-31
0.184077200147,7.16583518472e-05,2.36889073105e-09,9.24965228377e-12,3.6130520091e-14,7.16583518472e-05,1.1824723657e-15,2.09541177949e-31,2.00296714216e-31
0.186208713666,7.50330379789e-05,2.53817119939e-09,9.9105351209e-12,3.87120038122e-14,7.50330379789e-05,1.32673399736e-15,1.97215226305e-31,8.99794470018e-31
